,group,group_id,name,homepage,description,category,projectrank,show,commit_count,recent_commit_count,star_count,monthly_downloads,fork_count,watchers_count,release_count,pr_count,open_issue_count,closed_issue_count,dependent_project_count,contributor_count,created_at,updated_at,last_commit_pushed_at,latest_stable_release_published_at,projectrank_placing,new_addition,labels,github_id,npm_id,github_url,license,latest_stable_release_number,github_dependent_project_count,npm_url,npm_latest_release_published_at,npm_monthly_downloads,go_id,maven_id,github_release_downloads,maven_url,maven_latest_release_published_at,go_url,go_latest_release_published_at,go_dependent_project_count,cargo_id,cargo_url,cargo_latest_release_published_at,cargo_dependent_project_count,cargo_monthly_downloads,cargo_total_downloads,pypi_id,conda_id,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,npm_dependent_project_count,maven_dependent_project_count
2080,,gno,dex-research,https://github.com/gnosis/dex-research,Collection of research papers written within Gnosis.,others,9,False,153.0,,74.0,15.0,12.0,15.0,1.0,22.0,10.0,4.0,,9.0,2018-07-06 09:11:18.000,2021-12-01 20:13:07.000,2021-03-04 13:53:25.000,2018-07-14 05:14:21.000,3.0,True,,gnosis/dex-research,,https://github.com/gnosis/dex-research,,0.1.0,,,,,,,670.0,,,,,,,,,,,,,,,,,,,,,,
2081,,loomold,truffle-dappchain-example,https://github.com/loomnetwork/truffle-dappchain-example,Example of Truffle configured with Loom Truffle Provider.,others,9,False,100.0,,74.0,,41.0,20.0,,49.0,2.0,15.0,,17.0,2018-06-05 01:54:59.000,2021-09-24 18:53:46.000,2021-09-24 18:52:45.000,,3.0,True,,loomnetwork/truffle-dappchain-example,,https://github.com/loomnetwork/truffle-dappchain-example,BSD-3-Clause,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2082,,luna,shuttle,https://github.com/terra-money/shuttle,,others,9,False,337.0,27.0,71.0,,24.0,4.0,,26.0,,12.0,,9.0,2020-11-21 09:00:21.000,2021-12-14 22:02:01.000,2021-11-29 03:22:59.000,,3.0,True,,terra-money/shuttle,,https://github.com/terra-money/shuttle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2083,,minds,mobile-native,https://github.com/Minds/mobile-native,mirror of https://gitlab.com/minds/mobile-native.,others,9,False,5719.0,1.0,69.0,,30.0,15.0,,15.0,15.0,,,18.0,2018-03-27 03:14:02.000,2022-01-07 23:06:12.000,2021-12-09 14:22:39.000,,3.0,True,,Minds/mobile-native,,https://github.com/Minds/mobile-native,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2084,,busd,busd-contract,https://github.com/paxosglobal/busd-contract,Solidity smart contracts for the Binance USD.,others,9,False,8.0,,68.0,,44.0,18.0,,21.0,5.0,,,4.0,2019-09-06 18:00:31.000,2021-11-29 19:51:38.000,2021-02-02 19:43:45.000,,3.0,True,,paxosglobal/busd-contract,,https://github.com/paxosglobal/busd-contract,MIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2085,,hns,rsd,https://github.com/UrkelLabs/rsd,A Handshake Daemon implementation in Rust.,others,9,False,400.0,,66.0,4.666666666666667,3.0,9.0,1.0,3.0,20.0,2.0,,3.0,2019-02-11 17:58:41.000,2020-11-07 17:54:39.000,2020-11-07 17:54:32.000,2019-05-23 17:05:43.654,3.0,True,,UrkelLabs/rsd,,https://github.com/UrkelLabs/rsd,MIT,0.1.0,,,,,,,,,,,,,rsd,https://crates.io/crates/rsd,2019-05-23 17:05:43.654,,4.666666666666667,232.0,,,,,,,,,,,
2086,,uni,Uniswap/governance,https://github.com/Uniswap/governance,Governance contracts for the Uniswap protocol.,others,9,False,2.0,,64.0,,81.0,12.0,,11.0,,3.0,1035.0,2.0,2020-09-03 03:50:35.000,2020-12-23 20:26:55.000,2020-09-24 19:18:45.000,,3.0,True,,Uniswap/governance,,https://github.com/Uniswap/governance,,,1035.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2087,,paper,RYO,https://github.com/dopedao/RYO,Dope Wars game engine on StarkNet L2 roll-up.,others,9,False,83.0,31.0,63.0,,9.0,5.0,,48.0,1.0,,,5.0,2021-09-15 02:22:45.000,2022-01-04 02:16:12.000,2021-12-29 18:53:51.000,,3.0,True,,dopedao/RYO,,https://github.com/dopedao/RYO,MIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2088,,hydro,HydroBlockchain/smart-contracts,https://github.com/HydroBlockchain/smart-contracts,,others,9,False,201.0,,63.0,,26.0,29.0,,25.0,3.0,1.0,,7.0,2018-03-27 20:46:24.000,2021-11-20 20:26:22.000,2021-05-18 16:02:35.000,,3.0,True,,HydroBlockchain/smart-contracts,,https://github.com/HydroBlockchain/smart-contracts,GPL-3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2089,,celr,cChannel-eth,https://github.com/celer-network/cChannel-eth,CelerPay contracts on Ethereum.,others,9,False,26.0,,62.0,,14.0,14.0,5.0,19.0,,4.0,,6.0,2018-06-25 21:48:02.000,2021-09-24 20:28:29.000,2021-05-11 16:31:00.000,2019-07-12 00:15:48.000,3.0,True,,celer-network/cChannel-eth,,https://github.com/celer-network/cChannel-eth,GPL-3.0,0.12.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2090,,inst,smart-contract,https://github.com/Instadapp/smart-contract,InstaDApp Smart Contracts.,others,9,False,431.0,,61.0,,30.0,4.0,,9.0,,1.0,,10.0,2019-03-09 20:41:13.000,2020-02-09 07:25:36.000,2020-02-09 07:25:26.000,,3.0,True,,Instadapp/smart-contract,,https://github.com/Instadapp/smart-contract,MIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2091,,tpt,kafka_plugin,https://github.com/TP-Lab/kafka_plugin,EOSIO Kafka Plugin is used for building real-time data pipelines and streaming apps. This plugin allows you to utilize..,others,9,False,38.0,,59.0,,36.0,10.0,,12.0,2.0,1.0,,4.0,2018-09-03 09:14:26.000,2021-12-23 10:54:07.000,2019-08-03 08:53:25.000,,3.0,True,,TP-Lab/kafka_plugin,,https://github.com/TP-Lab/kafka_plugin,MIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2092,,luna,mainnet,https://github.com/terra-money/mainnet,Resources and instructions for Terra & Columbus network launch.,others,9,False,453.0,1.0,57.0,,47.0,13.0,,94.0,,,,102.0,2019-04-21 10:49:02.000,2021-12-22 16:14:36.000,2021-11-22 00:50:31.000,,3.0,True,,terra-money/mainnet,,https://github.com/terra-money/mainnet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2093,,mkr,dss-proxy-actions,https://github.com/makerdao/dss-proxy-actions,Set of proxy functions for MCD (using mcd-cdp-handler).,others,9,False,267.0,1.0,57.0,,32.0,30.0,,26.0,2.0,1.0,,12.0,2018-11-12 14:20:37.000,2021-11-25 12:27:49.000,2021-11-22 13:15:30.000,,3.0,True,,makerdao/dss-proxy-actions,,https://github.com/makerdao/dss-proxy-actions,AGPL-3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2094,,kmd,antara-gaming-sdk,https://github.com/KomodoPlatform/antara-gaming-sdk,Komodo Gaming Software Development Kit.,others,9,False,913.0,,57.0,4.0,10.0,13.0,4.0,168.0,9.0,15.0,,7.0,2019-08-14 08:48:03.000,2020-08-18 11:39:11.000,2020-08-18 11:39:10.000,2019-11-06 22:12:34.000,3.0,True,,KomodoPlatform/antara-gaming-sdk,,https://github.com/KomodoPlatform/antara-gaming-sdk,,1.1.0-alpha,,,,,,,124.0,,,,,,,,,,,,,,,,,,,,,,
2095,,dnt,re-frame-web3-fx,https://github.com/district0x/re-frame-web3-fx,A re-frame effects handler for performing Ethereum Web3 API tasks.,others,9,False,45.0,,56.0,,8.0,8.0,6.0,4.0,3.0,4.0,,4.0,2016-10-02 15:54:52.000,2021-09-13 11:22:40.000,2021-09-13 11:22:33.000,2020-02-09 21:41:57.000,3.0,True,,district0x/re-frame-web3-fx,,https://github.com/district0x/re-frame-web3-fx,EPL-1.0,1.0.5,,,,,,district0x.re-frame:web3-fx,,https://search.maven.org/artifact/district0x.re-frame/web3-fx,2020-02-09 21:41:57.000,,,,,,,,,,,,,,,,,,,,
2096,,ada,symphony,https://github.com/input-output-hk/symphony,Symphony v1.,others,9,False,570.0,,54.0,,15.0,9.0,,8.0,2.0,,,5.0,2018-01-31 11:49:49.000,2021-05-08 13:25:06.000,2019-08-30 09:46:43.000,,3.0,True,,input-output-hk/symphony,,https://github.com/input-output-hk/symphony,Apache-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2097,,atom,stargate-launch,https://github.com/cosmos/stargate-launch,,others,9,False,441.0,,52.0,,90.0,22.0,,120.0,8.0,6.0,,72.0,2020-06-13 21:04:45.000,2021-04-26 23:54:20.000,2021-02-17 06:54:13.000,,3.0,True,,cosmos/stargate-launch,,https://github.com/cosmos/stargate-launch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2098,,grin,grin-explorer,https://github.com/mimblewimble/grin-explorer,Blockchain explorer for grin.,others,9,False,111.0,,52.0,,43.0,9.0,,31.0,13.0,29.0,,11.0,2017-12-07 23:31:17.000,2021-07-10 04:24:41.000,2021-06-10 20:01:32.000,,3.0,True,,mimblewimble/grin-explorer,,https://github.com/mimblewimble/grin-explorer,AGPL-3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2099,,yfi,ygov-finance,https://github.com/yearn/ygov-finance,Web repository for yfi staking and voting.,others,9,False,53.0,,50.0,,49.0,11.0,,11.0,3.0,11.0,,7.0,2020-07-17 14:53:42.000,2020-10-04 11:38:58.000,2020-09-24 08:33:36.000,,3.0,True,,yearn/ygov-finance,,https://github.com/yearn/ygov-finance,MIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2100,,qtum,solar,https://github.com/qtumproject/solar,smart contract deployment tool.,others,9,False,119.0,,50.0,5.0,27.0,14.0,9.0,5.0,9.0,7.0,1.0,2.0,2017-11-21 07:23:51.000,2020-10-10 07:56:51.000,2020-10-10 07:53:59.000,2019-07-22 02:24:07.000,3.0,True,,qtumproject/solar,,https://github.com/qtumproject/solar,GPL-3.0,1.0.0,1.0,,,,,,271.0,,,,,,,,,,,,,,,,,,,,,,
2101,,cvp,powerindex,https://github.com/powerpool-finance/powerindex,Power Index is an ecosystem product of PowerPool. The main feature of Power Index is a possibility to create special..,others,9,False,982.0,,50.0,,6.0,6.0,,149.0,3.0,1.0,,8.0,2020-09-18 18:19:41.000,2021-12-18 19:14:50.000,2021-09-02 14:40:42.000,,3.0,True,,powerpool-finance/powerindex,,https://github.com/powerpool-finance/powerindex,MIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2102,,banana,apeswap-banana-farm,https://github.com/ApeSwapFinance/apeswap-banana-farm,,others,9,False,403.0,9.0,48.0,,63.0,6.0,,22.0,3.0,,,4.0,2021-02-15 04:21:23.000,2021-11-23 14:38:09.000,2021-11-23 14:38:05.000,,3.0,True,,ApeSwapFinance/apeswap-banana-farm,,https://github.com/ApeSwapFinance/apeswap-banana-farm,WTFPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2103,,ban,bananovault,https://github.com/BananoCoin/bananovault,Open source wallet for using the Banano cryptocurrency.,others,9,False,249.0,,48.0,,30.0,7.0,,23.0,,,,20.0,2018-02-27 07:42:49.000,2021-12-22 04:13:02.000,2021-06-03 17:34:05.000,,3.0,True,,BananoCoin/bananovault,,https://github.com/BananoCoin/bananovault,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2104,,ftm,tokensale,https://github.com/Fantom-foundation/tokensale,Token sale smart contract and audits.,others,9,False,57.0,,47.0,,108.0,18.0,,14.0,11.0,3.0,,3.0,2018-05-16 16:45:47.000,2021-08-10 20:51:18.000,2019-08-21 04:18:57.000,,3.0,True,,Fantom-foundation/tokensale,,https://github.com/Fantom-foundation/tokensale,MIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2105,,gtc,browser-extension,https://github.com/gitcoinco/browser-extension,Grow Open Source.,others,9,False,83.0,,47.0,,24.0,24.0,,49.0,40.0,11.0,,9.0,2017-07-10 11:33:11.000,2021-10-05 20:57:32.000,2019-05-23 16:40:58.000,,3.0,True,,gitcoinco/browser-extension,,https://github.com/gitcoinco/browser-extension,AGPL-3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2106,,dusk,dusk-zerocaf,https://github.com/dusk-network/dusk-zerocaf,Zerocaf: A library built for EC operations in Zero Knowledge.,others,9,False,,,45.0,10.666666666666666,8.0,,3.0,,9.0,,,3.0,2019-04-15 08:35:30.000,2021-03-23 16:56:56.000,,2019-07-26 11:43:30.760,3.0,True,,dusk-network/dusk-zerocaf,,https://github.com/dusk-network/dusk-zerocaf,MIT,0.2.0,,,,,,,,,,,,,zerocaf,https://crates.io/crates/zerocaf,2019-07-26 11:43:30.760,,10.666666666666666,1171.0,,,,,,,,,,,
2107,,fold,defi-threat,https://github.com/manifoldfinance/defi-threat,a globally-accessible knowledge base of adversary tactics and techniques based on real-world observations on..,others,9,False,25.0,4.0,45.0,,2.0,2.0,2.0,4.0,1.0,,,,2020-08-25 19:09:04.000,2021-12-22 17:34:53.000,2021-12-22 17:34:40.000,2021-12-22 10:14:26.000,3.0,True,,manifoldfinance/defi-threat,,https://github.com/manifoldfinance/defi-threat,MPL-2.0,2021.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2108,,mph,88mph-contracts,https://github.com/88mphapp/88mph-contracts,,others,9,False,393.0,13.0,45.0,,25.0,8.0,,37.0,10.0,2.0,,4.0,2020-11-11 23:25:23.000,2021-11-15 18:01:46.000,2021-11-15 18:01:39.000,,3.0,True,,88mphapp/88mph-contracts,,https://github.com/88mphapp/88mph-contracts,GPL-3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2109,,poa,bridge-ui,https://github.com/poanetwork/bridge-ui,"UI for TokenBridge, an interoperability solution between Ethereum networks for native and ERC tokens.",others,9,False,2.0,,45.0,,51.0,9.0,8.0,125.0,16.0,83.0,,1.0,2018-02-17 07:36:26.000,2021-11-16 17:23:28.000,2019-05-24 05:30:46.000,2019-05-24 14:56:43.000,3.0,True,,poanetwork/bridge-ui,,https://github.com/poanetwork/bridge-ui,GPL-3.0,2.1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2110,,band,pylibra,https://github.com/bandprotocol/pylibra,A Python client for Libra network.,others,9,False,,,44.0,8.0,7.0,,18.0,,3.0,,,3.0,2019-07-03 14:16:38.000,2019-07-26 01:04:47.000,,2019-07-26 01:04:29.000,3.0,True,,bandprotocol/pylibra,,https://github.com/bandprotocol/pylibra,MIT,0.1.10,,,,,,,,,,,,,,,,,,,pylibra,,https://pypi.org/project/pylibra,2019-07-26 01:04:29.000,,8.0,,,,,
2111,,bal,frontend-v2,https://github.com/balancer-labs/frontend-v2,Frontend Vue app for Balancer exchange and pool management.,others,9,False,,,44.0,,54.0,,,,14.0,,,15.0,2020-11-25 13:42:49.000,2021-11-11 01:14:23.000,,,3.0,True,,balancer-labs/frontend-v2,,https://github.com/balancer-labs/frontend-v2,MIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2112,,stx,animal-kingdom,https://github.com/blockstack/animal-kingdom,,others,9,False,100.0,,42.0,,207.0,8.0,,132.0,14.0,736.0,,9.0,2018-11-20 19:14:17.000,2021-10-05 19:58:08.000,2020-01-29 15:09:58.000,,3.0,True,,blockstack/animal-kingdom,,https://github.com/blockstack/animal-kingdom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2113,,ever,TON-Compiler,https://github.com/tonlabs/TON-Compiler,Clang compiler for Free TON Virtual Machine.,others,9,False,,,42.0,,7.0,,,,13.0,,,336.0,2019-10-22 07:19:20.000,2021-03-09 01:45:52.000,,,3.0,True,,tonlabs/TON-Compiler,,https://github.com/tonlabs/TON-Compiler,Apache-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2114,,zwap,switcheo-neo,https://github.com/Switcheo/switcheo-neo,NEO smart contract for Switcheo DEX.,others,9,False,291.0,,42.0,,20.0,18.0,1.0,10.0,1.0,12.0,,4.0,2017-10-05 15:01:06.000,2021-08-02 21:17:49.000,2019-05-07 06:14:26.000,2019-05-07 05:46:16.000,3.0,True,,Switcheo/switcheo-neo,,https://github.com/Switcheo/switcheo-neo,MIT,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2115,,cake,pancakeswap-sdk-v2,https://github.com/pancakeswap/pancakeswap-sdk-v2,,others,9,False,9.0,,39.0,,110.0,2.0,,5.0,6.0,3.0,49.0,3.0,2021-04-22 09:25:13.000,2021-05-27 02:44:25.000,2021-04-25 00:56:31.000,,3.0,True,,pancakeswap/pancakeswap-sdk-v2,,https://github.com/pancakeswap/pancakeswap-sdk-v2,MIT,,49.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2116,,eos,spec-repo,https://github.com/EOSIO/spec-repo,EOSIO Specifications Repository.,others,9,False,143.0,,39.0,,4.0,38.0,,15.0,6.0,5.0,,7.0,2019-05-30 18:22:49.000,2020-04-27 20:26:38.000,2020-04-27 20:26:36.000,,3.0,True,,EOSIO/spec-repo,,https://github.com/EOSIO/spec-repo,MIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2117,,theta,theta-wallet-web,https://github.com/thetatoken/theta-wallet-web,Official Theta Wallet for Web.,others,9,False,244.0,5.0,39.0,,13.0,15.0,,24.0,30.0,8.0,,4.0,2019-02-27 01:52:45.000,2021-12-08 21:05:09.000,2021-12-08 21:04:52.000,,3.0,True,,thetatoken/theta-wallet-web,,https://github.com/thetatoken/theta-wallet-web,GPL-3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2118,,hnt,erlang-dkg,https://github.com/helium/erlang-dkg,Distributed key generation for Erlang (using pairing based cryptography).,others,9,False,184.0,,39.0,,5.0,26.0,,35.0,,2.0,,6.0,2018-05-25 18:25:49.000,2021-09-20 21:28:33.000,2021-09-20 21:28:29.000,,3.0,True,,helium/erlang-dkg,,https://github.com/helium/erlang-dkg,Apache-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2119,,ohm,olympus-subgraph,https://github.com/OlympusDAO/olympus-subgraph,,others,9,False,117.0,17.0,39.0,,96.0,6.0,,6.0,1.0,,,2.0,2021-05-13 21:37:03.000,2021-12-20 21:23:47.000,2021-11-23 08:09:37.000,,3.0,True,,OlympusDAO/olympus-subgraph,,https://github.com/OlympusDAO/olympus-subgraph,MIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2120,,ae,enoise,https://github.com/aeternity/enoise,Erlang implementation of the Noise protocol.,others,9,False,65.0,5.0,39.0,,11.0,20.0,1.0,10.0,2.0,1.0,,5.0,2018-03-06 09:37:22.000,2021-10-28 13:47:58.000,2021-10-28 13:46:01.000,2021-10-28 13:47:58.000,3.0,True,,aeternity/enoise,,https://github.com/aeternity/enoise,ISC,1.2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2121,,lrc,protocol3-circuits,https://github.com/Loopring/protocol3-circuits,ZKP Circuits code for Loopring Protocol 3.0.,others,9,False,64.0,,38.0,,7.0,20.0,5.0,27.0,1.0,12.0,,9.0,2019-06-14 20:46:12.000,2020-07-12 20:03:54.000,2020-05-05 17:02:16.000,2020-05-22 13:06:13.000,3.0,True,,Loopring/protocol3-circuits,,https://github.com/Loopring/protocol3-circuits,Apache-2.0,Loopring_3.5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2122,,atom,governance,https://github.com/cosmos/governance,Resources for Cosmos governance.,others,9,False,581.0,3.0,37.0,,21.0,13.0,,28.0,13.0,10.0,,18.0,2020-10-07 19:20:56.000,2021-10-25 22:18:04.000,2021-10-25 22:18:04.000,,3.0,True,,cosmos/governance,,https://github.com/cosmos/governance,CC0-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2123,,nim,mining-pool,https://github.com/nimiq/mining-pool,Nimiq Mining-Pool Server.,others,9,False,61.0,,37.0,,31.0,15.0,,17.0,3.0,3.0,,5.0,2018-04-19 02:32:10.000,2020-09-04 02:30:00.000,2018-05-24 20:51:48.000,,3.0,True,,nimiq/mining-pool,,https://github.com/nimiq/mining-pool,Apache-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2124,,poa,poa-faucet,https://github.com/poanetwork/poa-faucet,POA Network faucet.,others,9,False,40.0,,37.0,,49.0,7.0,,15.0,7.0,8.0,,7.0,2017-07-05 12:30:46.000,2021-08-29 00:54:41.000,2019-03-28 18:40:44.000,,3.0,True,,poanetwork/poa-faucet,,https://github.com/poanetwork/poa-faucet,MIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2125,,kmd,coins,https://github.com/jl777/coins,coin parameters and all files needed for GUI support.,others,9,False,1068.0,,37.0,,62.0,9.0,,437.0,,3.0,,45.0,2018-03-21 11:12:11.000,2021-09-24 18:51:24.000,2020-04-23 07:49:14.000,,3.0,True,,jl777/coins,,https://github.com/jl777/coins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2126,,ada,medusa,https://github.com/input-output-hk/medusa,3D github repository visualiser.,others,9,False,170.0,,36.0,,13.0,5.0,,11.0,7.0,,,5.0,2018-03-06 12:30:22.000,2021-05-29 03:44:42.000,2020-01-13 15:19:00.000,,3.0,True,,input-output-hk/medusa,,https://github.com/input-output-hk/medusa,MIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2127,,akro,sparta,https://github.com/akropolisio/sparta,Access under-collateralised credit based on trust.,others,9,False,531.0,,36.0,,8.0,11.0,1.0,63.0,1.0,,,3.0,2019-09-02 12:17:05.000,2021-09-02 01:08:16.000,2020-08-11 07:31:06.000,2020-08-11 07:15:11.000,3.0,True,,akropolisio/sparta,,https://github.com/akropolisio/sparta,MIT,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2128,,pivx,PIVX-Android,https://github.com/PIVX-Project/PIVX-Android,Android wallet for PIVX.,others,9,False,507.0,,35.0,3.0,94.0,15.0,1.0,5.0,8.0,9.0,,4.0,2017-07-26 00:42:16.000,2020-01-04 14:38:50.000,2020-01-04 14:37:33.000,2019-07-23 15:35:27.000,3.0,True,,PIVX-Project/PIVX-Android,,https://github.com/PIVX-Project/PIVX-Android,,3.1.2,,,,,,,96.0,,,,,,,,,,,,,,,,,,,,,,
2129,,uni,hardhat-plugin-deploy-v3,https://github.com/Uniswap/hardhat-plugin-deploy-v3,Hardhat plugin for Uniswap V3 deployment.,others,9,False,1.0,,34.0,12.0,13.0,3.0,2.0,,5.0,,20.0,1.0,2021-06-17 04:27:13.000,2021-07-29 04:51:43.074,2021-06-17 04:28:43.000,2021-07-29 04:51:43.074,3.0,True,,Uniswap/hardhat-plugin-deploy-v3,@daoleno/uniswap-v3-deploy-plugin,https://github.com/Uniswap/hardhat-plugin-deploy-v3,MIT,0.1.1,20.0,https://www.npmjs.com/package/@daoleno/uniswap-v3-deploy-plugin,2021-07-29 04:51:43.074,12.0,,,,,,,,,,,,,,,,,,,,,,,,,
2130,,vite,vite-explorer,https://github.com/vitelabs/vite-explorer,The Official Block Explorer of Vite.,others,9,False,613.0,,34.0,,6.0,7.0,,18.0,10.0,28.0,,11.0,2018-06-11 18:56:22.000,2021-08-11 00:42:01.000,2021-04-02 03:41:16.000,,3.0,True,,vitelabs/vite-explorer,,https://github.com/vitelabs/vite-explorer,LGPL-3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2131,,xcp,indexd-server,https://github.com/CounterpartyXCP/indexd-server,Bitcoin address index service.,others,9,False,55.0,,34.0,,33.0,10.0,,15.0,7.0,13.0,,4.0,2017-10-26 23:30:40.000,2020-12-10 17:22:46.000,2020-01-30 02:04:49.000,,3.0,True,,CounterpartyXCP/indexd-server,,https://github.com/CounterpartyXCP/indexd-server,MIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2132,,ut,node-multi-hashing,https://github.com/UlordChain/node-multi-hashing,,others,9,False,34.0,,34.0,,5.0,6.0,,8.0,,,39.0,6.0,2018-04-04 08:47:49.000,2020-08-24 20:51:51.000,2019-11-11 08:15:20.000,,3.0,True,,UlordChain/node-multi-hashing,,https://github.com/UlordChain/node-multi-hashing,MIT,,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2133,,aave,aave-stake-v2,https://github.com/aave/aave-stake-v2,V2 implementation of the stkAAVE token.,others,9,False,30.0,,33.0,,22.0,4.0,2.0,17.0,4.0,,,3.0,2020-12-10 17:54:42.000,2021-11-19 12:16:15.000,2021-06-24 08:56:55.000,2021-05-06 07:57:31.000,3.0,True,,aave/aave-stake-v2,,https://github.com/aave/aave-stake-v2,,AIP#18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2134,,dash,docker-dashd,https://github.com/dashpay/docker-dashd,Docker image that runs the Dash dashd node in a container for easy deployment.,others,9,False,164.0,,33.0,,59.0,16.0,,30.0,4.0,2.0,,19.0,2016-07-24 14:38:47.000,2020-12-17 15:49:01.000,2020-12-17 15:49:00.000,,3.0,True,,dashpay/docker-dashd,,https://github.com/dashpay/docker-dashd,MIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2135,,enj,enjin-godot-sdk,https://github.com/enjin/enjin-godot-sdk,Enjin Platform SDK for Godot.,others,9,False,195.0,,33.0,,9.0,8.0,,40.0,1.0,4.0,,8.0,2018-02-26 17:25:20.000,2021-04-16 22:41:33.000,2020-11-13 21:13:58.000,,3.0,True,,enjin/enjin-godot-sdk,,https://github.com/enjin/enjin-godot-sdk,Apache-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2136,,hnt,erlang-h3,https://github.com/helium/erlang-h3,Erlang binding for Ubers H3 spatial coordinate library.,others,9,False,104.0,4.0,33.0,,6.0,25.0,,30.0,1.0,1.0,,10.0,2018-06-30 18:08:57.000,2021-12-14 19:06:29.000,2021-12-14 19:06:28.000,,3.0,True,,helium/erlang-h3,,https://github.com/helium/erlang-h3,Apache-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2137,,brd,brd-mobile,https://github.com/breadwallet/brd-mobile,,others,9,False,8978.0,,33.0,,11.0,6.0,,6.0,7.0,1.0,,40.0,2021-06-28 15:07:48.000,2021-11-07 18:38:17.000,2021-09-24 21:54:19.000,,3.0,True,,breadwallet/brd-mobile,,https://github.com/breadwallet/brd-mobile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2138,,signa,signum-smartj,https://github.com/signum-network/signum-smartj,SmartJ: Java smart contracts for Signum.,others,9,False,264.0,12.0,33.0,,13.0,7.0,,12.0,2.0,2.0,,4.0,2019-04-20 13:59:44.000,2021-12-22 11:40:14.000,2021-12-22 11:39:53.000,,3.0,True,,signum-network/signum-smartj,,https://github.com/signum-network/signum-smartj,GPL-3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2139,,smart,smartnode_disabled,https://github.com/SmartCash/smartnode_disabled,Bash installer for smartnode on Ubuntu.,others,9,False,128.0,,33.0,,24.0,8.0,,10.0,,,,8.0,2018-01-17 06:57:44.000,2021-06-14 20:14:00.000,2019-02-15 03:16:41.000,,3.0,True,,SmartCash/smartnode_disabled,,https://github.com/SmartCash/smartnode_disabled,MIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
