,group,group_id,name,homepage,description,category,projectrank,show,commit_count,recent_commit_count,star_count,monthly_downloads,fork_count,watchers_count,release_count,pr_count,open_issue_count,closed_issue_count,dependent_project_count,contributor_count,created_at,updated_at,last_commit_pushed_at,latest_stable_release_published_at,projectrank_placing,labels,trending,new_addition,github_id,maven_id,npm_id,github_url,license,latest_stable_release_number,github_dependent_project_count,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,maven_url,maven_latest_release_published_at,go_id,github_release_downloads,go_url,go_latest_release_published_at,go_dependent_project_count,pypi_id,pypi_url,pypi_latest_release_published_at,pypi_monthly_downloads,cargo_id,cargo_url,cargo_latest_release_published_at,cargo_dependent_project_count,cargo_monthly_downloads,cargo_total_downloads,maven_dependent_project_count,conda_id,pypi_dependent_project_count,conda_url,conda_latest_release_published_at,conda_total_downloads
2664,,bts,awesome-bitshares,https://github.com/bitshares/awesome-bitshares,A curated list of awesome resources for the BitShares Blockchain.,others,9,False,210.0,25.0,31.0,,16.0,6.0,,79.0,5.0,8.0,,11.0,2019-02-15 08:46:59.000,2022-01-06 15:16:45.000,2022-01-06 15:16:41.000,,3,,,,bitshares/awesome-bitshares,,,https://github.com/bitshares/awesome-bitshares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2665,,gnx,GenaroCore,https://github.com/GenaroNetwork/GenaroCore,Decentralized Storage Network.,others,9,False,4520.0,,31.0,1.0,16.0,16.0,2.0,24.0,11.0,1.0,,19.0,2018-12-24 11:35:29.000,2021-10-05 20:22:18.000,2019-12-05 03:19:53.000,2019-08-28 10:55:53.000,3,,,,GenaroNetwork/GenaroCore,,,https://github.com/GenaroNetwork/GenaroCore,LGPL-3.0,1.1.0,,,,,,,,github.com/GenaroNetwork/GenaroCore,49.0,https://pkg.go.dev/github.com/GenaroNetwork/GenaroCore,2021-06-26 10:22:00.803,,,,,,,,,,,,,,,,,
2666,,bis,Bismuth,https://github.com/bismuthfoundation/Bismuth,[Released] Core Node of Bismuth - The first Python blockchain protocol and platform.,others,9,False,378.0,,31.0,40.0,13.0,8.0,13.0,16.0,,1.0,,8.0,2019-04-30 01:05:00.000,2021-10-13 16:44:25.000,2021-09-12 14:10:11.000,2019-11-30 18:43:20.000,3,,,,bismuthfoundation/Bismuth,,,https://github.com/bismuthfoundation/Bismuth,GPL-3.0,4.4.0.9,,,,,,,,,480.0,,,,bisnode,https://pypi.org/project/bisnode,2019-06-30 02:43:26.000,25.0,,,,,,,,,,,,
2667,,bkx,bankex_foundation_education,https://github.com/BANKEX/bankex_foundation_education,Bankex free and open training course: Blockchain basics.,others,9,False,172.0,,31.0,,50.0,17.0,,60.0,5.0,,,37.0,2017-12-13 19:57:10.000,2021-05-11 15:17:56.000,2018-07-31 14:26:45.000,,3,,,,BANKEX/bankex_foundation_education,,,https://github.com/BANKEX/bankex_foundation_education,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2668,,cocos,JSSDK,https://github.com/Cocos-BCX/JSSDK,,others,8,False,89.0,,794.0,,60.0,61.0,1.0,19.0,,1.0,,7.0,2019-06-05 07:12:55.000,2020-11-28 05:10:42.000,2020-11-28 05:10:41.000,2020-05-20 08:50:59.000,3,,,,Cocos-BCX/JSSDK,,,https://github.com/Cocos-BCX/JSSDK,GPL-3.0,V2.2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2669,,rgt,solcurity,https://github.com/Rari-Capital/solcurity,Opinionated security and code quality standard for Solidity smart contracts.,others,8,False,118.0,11.0,416.0,,43.0,14.0,,1.0,1.0,3.0,,2.0,2021-09-02 00:32:39.000,2022-01-03 18:38:25.000,2021-12-12 22:54:15.000,,3,,,,Rari-Capital/solcurity,,,https://github.com/Rari-Capital/solcurity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2670,,icp,awesome-dfinity,https://github.com/dfinity/awesome-dfinity,A curated list of awesome projects and resources relating to DFINITY and the Internet Computer.,others,8,False,19.0,1.0,342.0,,47.0,38.0,,24.0,,,,13.0,2020-06-26 02:22:23.000,2022-01-09 22:26:19.000,2022-01-09 22:26:19.000,,3,,,,dfinity/awesome-dfinity,,,https://github.com/dfinity/awesome-dfinity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2671,,ctk,security-oracle-smart-contracts,https://github.com/ShentuChain/security-oracle-smart-contracts,Smart Contracts for CertiK Security Oracle.,others,8,False,25.0,,342.0,,8.0,17.0,,9.0,,1.0,,7.0,2020-08-19 18:47:58.000,2021-01-21 19:56:43.000,2021-01-21 19:56:42.000,,3,,,,ShentuChain/security-oracle-smart-contracts,,,https://github.com/ShentuChain/security-oracle-smart-contracts,MIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2672,,eth,awesome-openzeppelin,https://github.com/OpenZeppelin/awesome-openzeppelin,Blockchain educational resources curated by the OpenZeppelin team.,others,8,False,56.0,,337.0,,70.0,19.0,,28.0,1.0,2.0,,7.0,2018-11-12 17:43:26.000,2021-12-18 05:10:39.000,2020-01-23 17:52:53.000,,3,,,,OpenZeppelin/awesome-openzeppelin,,,https://github.com/OpenZeppelin/awesome-openzeppelin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2673,,hbar,awesome-hashgraph,https://github.com/hashgraph/awesome-hashgraph,Hashgraph is a superior consensus mechanism / data structure alternative to blockchain.,others,8,False,20.0,,261.0,,34.0,48.0,,6.0,2.0,3.0,,6.0,2017-10-31 02:29:52.000,2020-07-08 18:37:42.000,2020-07-08 18:37:40.000,,3,,,,hashgraph/awesome-hashgraph,,,https://github.com/hashgraph/awesome-hashgraph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2674,,mist,alchemist,https://github.com/alchemistcoin/alchemist,Can a meme coin help us achieve immortality?.,others,8,False,41.0,,219.0,,44.0,48.0,,10.0,7.0,1.0,2.0,5.0,2021-02-03 13:31:54.000,2021-08-29 17:20:12.000,2021-08-29 17:20:12.000,,3,,,,alchemistcoin/alchemist,,,https://github.com/alchemistcoin/alchemist,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2675,,eos,eos-token-distribution,https://github.com/EOSIO/eos-token-distribution,,others,8,False,144.0,,200.0,,98.0,41.0,,11.0,14.0,15.0,,7.0,2017-06-09 18:01:20.000,2021-09-14 23:10:56.000,2017-07-06 17:43:00.000,,3,,,,EOSIO/eos-token-distribution,,,https://github.com/EOSIO/eos-token-distribution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2676,,tpt,tp-android,https://github.com/TP-Lab/tp-android,tp android open source project.,others,8,False,17.0,,198.0,,62.0,41.0,,9.0,7.0,2.0,,3.0,2018-12-04 12:07:40.000,2022-01-05 22:54:48.000,2019-01-05 07:48:01.000,,3,,,,TP-Lab/tp-android,,,https://github.com/TP-Lab/tp-android,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2677,,wrx,wazirx-api,https://github.com/WazirX/wazirx-api,Wazirx API documentation.,others,8,False,15.0,4.0,190.0,,36.0,25.0,,10.0,21.0,1.0,,3.0,2018-09-11 12:54:12.000,2021-11-18 10:47:15.000,2021-11-18 10:46:38.000,,3,,,,WazirX/wazirx-api,,,https://github.com/WazirX/wazirx-api,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2678,,uni,universe,https://github.com/Uniswap/universe,An exhaustive list of all things Uniswap.,others,8,False,40.0,,179.0,,50.0,18.0,,9.0,4.0,9.0,,7.0,2019-04-29 21:27:32.000,2021-04-05 14:43:46.000,2021-04-05 14:43:46.000,,3,,,,Uniswap/universe,,,https://github.com/Uniswap/universe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2679,,nas,WebExtensionWallet,https://github.com/nebulasio/WebExtensionWallet,,others,8,False,100.0,,170.0,,61.0,30.0,,15.0,16.0,17.0,,13.0,2018-04-23 16:06:01.000,2021-04-08 07:38:31.000,2021-04-08 07:38:22.000,,3,,,,nebulasio/WebExtensionWallet,,,https://github.com/nebulasio/WebExtensionWallet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2680,,eos,eosio-project-boilerplate-simple,https://github.com/EOSIO/eosio-project-boilerplate-simple,This repository demonstrates the eosio platform running a blockchain as a local single node test net with a simple..,others,8,False,82.0,,140.0,,56.0,43.0,,51.0,3.0,7.0,,16.0,2018-07-27 03:55:13.000,2021-10-05 19:37:51.000,2020-08-26 07:20:53.000,,3,,,,EOSIO/eosio-project-boilerplate-simple,,,https://github.com/EOSIO/eosio-project-boilerplate-simple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2681,,theta,guardian-mainnet-guide,https://github.com/thetatoken/guardian-mainnet-guide,Guide for setting up the Guardian Node for the mainnet.,others,8,False,41.0,,136.0,,31.0,32.0,,,119.0,22.0,,2.0,2020-05-11 00:41:11.000,2021-03-21 23:03:38.000,2021-03-21 23:03:38.000,,3,,,,thetatoken/guardian-mainnet-guide,,,https://github.com/thetatoken/guardian-mainnet-guide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2682,,geth,guarda-android-wallets,https://github.com/guardaco/guarda-android-wallets,Mobile cryptocurrency wallets for Android.,others,8,False,74.0,,121.0,,54.0,9.0,,10.0,26.0,12.0,,4.0,2018-09-26 14:14:57.000,2021-05-12 17:20:16.000,2021-05-12 17:20:10.000,,3,,,,guardaco/guarda-android-wallets,,,https://github.com/guardaco/guarda-android-wallets,GPL-3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2683,,btc,woocommerce-gateway-lightning,https://github.com/ElementsProject/woocommerce-gateway-lightning,A WooCommerce gateway for lightning payments.,others,8,False,73.0,,108.0,13.0,17.0,24.0,12.0,3.0,4.0,11.0,,2.0,2017-11-15 19:05:11.000,2020-06-25 00:44:19.000,2020-06-25 00:44:10.000,2020-06-25 00:44:41.000,3,,,,ElementsProject/woocommerce-gateway-lightning,,,https://github.com/ElementsProject/woocommerce-gateway-lightning,,0.2.7,,,,,,,,,674.0,,,,,,,,,,,,,,,,,,,
2684,,algo,algorand-wallet,https://github.com/algorand/algorand-wallet,Source code for the official Algorand Wallet.,others,8,False,29.0,9.0,108.0,,34.0,13.0,,5.0,49.0,4.0,,3.0,2021-05-04 19:08:11.000,2022-01-03 19:09:24.000,2022-01-03 19:09:23.000,,3,,,,algorand/algorand-wallet,,,https://github.com/algorand/algorand-wallet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2685,,loomold,unity-sdk,https://github.com/loomnetwork/unity-sdk,Loom DAppChain SDK for Unity3d.,others,8,False,243.0,,108.0,,30.0,18.0,,56.0,8.0,8.0,,6.0,2018-03-05 08:02:26.000,2021-08-11 00:30:21.000,2019-07-25 05:49:15.000,,3,,,,loomnetwork/unity-sdk,,,https://github.com/loomnetwork/unity-sdk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2686,,band,bandprotocol/contracts,https://github.com/bandprotocol/contracts,Band Protocols Solidity smart contracts.,others,8,False,341.0,,106.0,,8.0,8.0,,9.0,1.0,1.0,,4.0,2018-10-10 04:23:10.000,2021-08-11 10:23:45.000,2019-09-02 14:35:17.000,,3,,,,bandprotocol/contracts,,,https://github.com/bandprotocol/contracts,Apache-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2687,,twt,dapps-browser,https://github.com/trustwallet/dapps-browser,DApps browser.,others,8,False,270.0,,105.0,,59.0,9.0,,38.0,8.0,12.0,,9.0,2018-01-24 22:40:17.000,2020-06-06 11:00:09.000,2019-09-12 17:24:44.000,,3,,,,trustwallet/dapps-browser,,,https://github.com/trustwallet/dapps-browser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2688,,gtc,smart_contracts,https://github.com/gitcoinco/smart_contracts,Push Open Source Forward.,others,8,False,55.0,,97.0,,27.0,23.0,,8.0,9.0,5.0,,7.0,2017-07-10 10:52:12.000,2021-08-18 16:32:56.000,2021-08-18 16:32:56.000,,3,,,,gitcoinco/smart_contracts,,,https://github.com/gitcoinco/smart_contracts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2689,,grt,uniswap-subgraph,https://github.com/graphprotocol/uniswap-subgraph,"This is for uniswap-v1. If you are looking for the uniswap v2 subgraph, please go to..",others,8,False,170.0,,96.0,,47.0,14.0,,35.0,7.0,11.0,,7.0,2019-01-14 15:47:00.000,2021-10-11 17:10:28.000,2020-07-02 17:31:47.000,,3,,,,graphprotocol/uniswap-subgraph,,,https://github.com/graphprotocol/uniswap-subgraph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2690,,grt,example-subgraph,https://github.com/graphprotocol/example-subgraph,An example to help you get started with The Graph.,others,8,False,58.0,1.0,90.0,,77.0,17.0,,28.0,12.0,1.0,,11.0,2019-01-23 21:49:19.000,2022-01-08 19:33:06.000,2021-11-15 10:36:50.000,,3,,,,graphprotocol/example-subgraph,,,https://github.com/graphprotocol/example-subgraph,MIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2691,,bal,balancer-exchange,https://github.com/balancer-labs/balancer-exchange,Exchange dapp for token swaps.,others,8,False,1089.0,,88.0,,89.0,10.0,,214.0,6.0,2.0,,9.0,2020-03-31 00:06:15.000,2021-03-01 10:17:32.000,2021-03-01 10:17:32.000,,3,,,,balancer-labs/balancer-exchange,,,https://github.com/balancer-labs/balancer-exchange,GPL-3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2692,,ada,nix-tools,https://github.com/input-output-hk/nix-tools,Translate Cabals Generic Package Description to a Nix expression.,others,8,False,174.0,1.0,86.0,,27.0,16.0,,78.0,16.0,18.0,,16.0,2018-04-06 03:20:58.000,2021-11-04 09:27:47.000,2021-11-04 09:27:47.000,,3,,,,input-output-hk/nix-tools,,,https://github.com/input-output-hk/nix-tools,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2693,,uni,api-deprecated,https://github.com/Uniswap/api-deprecated,Uniswap market data.,others,8,False,105.0,,86.0,,52.0,8.0,,14.0,2.0,11.0,,4.0,2019-06-26 19:34:58.000,2020-12-13 02:28:43.000,2020-08-05 18:50:49.000,,3,,,,Uniswap/api-deprecated,,,https://github.com/Uniswap/api-deprecated,GPL-3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2694,,nexo,NEXO-Token,https://github.com/nexofinance/NEXO-Token,Ethereum Smart Contract for NEXO ERC20 Token.,others,8,False,3.0,,84.0,,36.0,21.0,,1.0,2.0,,,1.0,2018-04-17 19:29:47.000,2021-09-16 13:43:18.000,2018-04-20 19:34:38.000,,3,,,,nexofinance/NEXO-Token,,,https://github.com/nexofinance/NEXO-Token,Apache-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2695,,xch,oldvdf-competition,https://github.com/Chia-Network/oldvdf-competition,"VDF competition instructions, and simple implementation.",others,8,False,58.0,,83.0,,11.0,37.0,,7.0,1.0,1.0,,7.0,2018-10-01 22:22:30.000,2021-05-26 20:45:05.000,2018-12-20 00:50:29.000,,3,,,,Chia-Network/oldvdf-competition,,,https://github.com/Chia-Network/oldvdf-competition,Apache-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2696,,cws,seascape-smartcontracts,https://github.com/blocklords/seascape-smartcontracts,Seascape smartcontracts.,others,8,False,799.0,4.0,80.0,,20.0,8.0,,3.0,,2.0,,7.0,2020-10-11 13:51:40.000,2021-12-30 06:02:24.000,2021-12-22 07:48:59.000,,3,,,,blocklords/seascape-smartcontracts,,,https://github.com/blocklords/seascape-smartcontracts,GPL-3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2697,,0xbtc,0xbitcoin-miner,https://github.com/0xbitcoin/0xbitcoin-miner,Mine the 0xbitcoin ERC20 token using a command line NodeJS application.,others,8,False,259.0,,79.0,,58.0,11.0,,10.0,21.0,9.0,,4.0,2018-02-02 02:56:15.000,2021-09-29 17:20:58.000,2021-08-27 20:08:17.000,,3,,,,0xbitcoin/0xbitcoin-miner,,,https://github.com/0xbitcoin/0xbitcoin-miner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2698,,srm,serum-js,https://github.com/project-serum/serum-js,JavaScript client library for interacting with the Project Serum DEX.,others,8,False,163.0,,78.0,,29.0,11.0,,24.0,,12.0,,9.0,2020-08-06 19:33:05.000,2020-11-15 03:29:49.000,2020-11-15 03:29:44.000,,3,,,,project-serum/serum-js,,,https://github.com/project-serum/serum-js,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2699,,sol,oyster-swap,https://github.com/solana-labs/oyster-swap,,others,8,False,38.0,,75.0,,222.0,23.0,,9.0,4.0,,,2.0,2020-10-14 20:16:21.000,2021-12-26 21:44:09.000,2020-11-17 14:49:57.000,,3,,,,solana-labs/oyster-swap,,,https://github.com/solana-labs/oyster-swap,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2700,,uni,unisocks,https://github.com/Uniswap/unisocks,,others,8,False,65.0,,75.0,,75.0,9.0,,7.0,2.0,1.0,,3.0,2019-05-07 15:10:02.000,2021-12-21 02:51:57.000,2021-06-29 19:12:42.000,,3,,,,Uniswap/unisocks,,,https://github.com/Uniswap/unisocks,GPL-3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701,,quick,quickswap-core,https://github.com/QuickSwap/quickswap-core,,others,8,False,259.0,,73.0,,55.0,11.0,,2.0,10.0,2.0,,8.0,2021-01-07 09:52:22.000,2021-11-23 04:02:42.000,2021-07-15 09:16:26.000,,3,,,,QuickSwap/quickswap-core,,,https://github.com/QuickSwap/quickswap-core,GPL-3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702,,comp,compound-config,https://github.com/compound-finance/compound-config,Compound Protocol Configuration for Developers.,others,8,False,85.0,10.0,71.0,,32.0,16.0,,42.0,1.0,2.0,,8.0,2020-08-05 19:39:40.000,2022-01-04 22:48:02.000,2021-12-20 18:22:46.000,,3,,,,compound-finance/compound-config,,,https://github.com/compound-finance/compound-config,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703,,fil,filecoin-project/research,https://github.com/filecoin-project/research,Home for Filecoin Research.,others,8,False,27.0,,68.0,,7.0,56.0,,10.0,50.0,116.0,,8.0,2019-01-14 20:02:20.000,2021-02-03 22:31:37.000,2021-01-21 12:17:59.000,,3,,,,filecoin-project/research,,,https://github.com/filecoin-project/research,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704,,bzz,exportSwarmKey,https://github.com/ethersphere/exportSwarmKey,Export the private key from a Swarm json key file.,others,8,False,10.0,,68.0,8086.0,19.0,2.0,1.0,2.0,1.0,,,4.0,2021-02-25 18:57:05.000,2021-03-25 14:15:28.000,2021-03-25 14:15:27.000,2021-03-11 09:36:51.000,3,,,,ethersphere/exportSwarmKey,,,https://github.com/ethersphere/exportSwarmKey,,0.1.0,,,,,,,,,80861.0,,,,,,,,,,,,,,,,,,,
2705,,nuum,ambassador,https://github.com/bit-country/ambassador,Bit.Country Ambassador Program.,others,8,False,10.0,,65.0,,29.0,10.0,,,13042.0,132.0,,2.0,2021-06-05 08:37:18.000,2021-06-22 05:15:40.000,2021-06-22 05:15:39.000,,3,,,,bit-country/ambassador,,,https://github.com/bit-country/ambassador,Apache-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706,,amlt,sto,https://github.com/TokenMarketNet/sto,Security Token Manager is an open source project for a command line tool and Python API to interact and integrate..,others,8,False,259.0,,62.0,,30.0,8.0,,18.0,6.0,,,4.0,2018-09-28 13:29:18.000,2021-06-11 17:47:36.000,2019-09-24 11:22:55.000,,3,,,,TokenMarketNet/sto,,,https://github.com/TokenMarketNet/sto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707,,eth,browser-builds,https://github.com/ethereumjs/browser-builds,[DEPRECATED] Browser builds of ethereumjs libraries.,others,8,False,41.0,,60.0,,60.0,29.0,,6.0,2.0,5.0,,3.0,2016-03-20 18:18:20.000,2020-12-10 09:45:58.000,2020-12-10 09:45:57.000,,3,,,,ethereumjs/browser-builds,,,https://github.com/ethereumjs/browser-builds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708,,hex,contract,https://github.com/BitcoinHEX/contract,Source code: https://etherscan.io/address/0x2b591e99afe9f32eaa6214f7b7629768c40eeb39#contracts | All rights are..,others,8,False,27.0,,60.0,,31.0,32.0,,17.0,6.0,3.0,,4.0,2018-05-15 16:58:38.000,2021-09-16 13:46:59.000,2019-04-12 14:02:50.000,,3,,,,BitcoinHEX/contract,,,https://github.com/BitcoinHEX/contract,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709,,ant,evm-storage-proofs,https://github.com/aragon/evm-storage-proofs,Trustlessly prove a past storage value in a contract to other contracts.,others,8,False,49.0,,58.0,,11.0,11.0,1.0,33.0,1.0,,,5.0,2018-11-21 07:01:14.000,2021-09-02 13:35:25.000,2020-09-04 10:41:59.000,2019-04-10 22:05:21.000,3,,,,aragon/evm-storage-proofs,,,https://github.com/aragon/evm-storage-proofs,GPL-3.0,0.1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710,,rune,Resources,https://github.com/thorchain/Resources,"Resources for the THORChain Project; whitepapers, branding, fonts, logos, documents.",others,8,False,451.0,4.0,57.0,,17.0,18.0,,14.0,4.0,1.0,,11.0,2018-07-28 07:12:21.000,2021-12-08 01:43:35.000,2021-12-08 01:43:35.000,,3,,,,thorchain/Resources,,,https://github.com/thorchain/Resources,GPL-3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711,,lqty,liquity,https://github.com/liquity/liquity,Decentralized Borrowing Protocol.,others,8,False,1049.0,,56.0,,38.0,8.0,,1.0,3.0,,,8.0,2020-05-11 09:46:03.000,2021-04-15 09:11:03.000,2021-04-15 09:07:26.000,,3,,,,liquity/liquity,,,https://github.com/liquity/liquity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712,,zinc,zincwork/contracts,https://github.com/zincwork/contracts,Identity smart contract mesh - developed by Zinc.,others,8,False,61.0,,56.0,,5.0,34.0,,38.0,8.0,1.0,,7.0,2018-06-15 14:54:56.000,2021-09-01 02:37:22.000,2019-12-10 17:44:48.000,,3,,,,zincwork/contracts,,,https://github.com/zincwork/contracts,MIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713,,alpha,alpha-homora-v1-eth-contract,https://github.com/AlphaFinanceLab/alpha-homora-v1-eth-contract,,others,8,False,104.0,,55.0,,27.0,9.0,1.0,19.0,2.0,,,4.0,2020-09-26 13:10:11.000,2021-04-26 10:11:53.000,2021-04-26 10:11:45.000,2020-10-12 10:51:20.000,3,,,,AlphaFinanceLab/alpha-homora-v1-eth-contract,,,https://github.com/AlphaFinanceLab/alpha-homora-v1-eth-contract,MIT,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714,,hunt,mint.club-contract,https://github.com/Steemhunt/mint.club-contract,Smart contracts for mint.club.,others,8,False,81.0,11.0,55.0,,5.0,11.0,,,,1.0,,1.0,2021-04-15 06:43:20.000,2021-12-22 03:43:41.000,2021-12-22 03:43:25.000,,3,,,,Steemhunt/mint.club-contract,,,https://github.com/Steemhunt/mint.club-contract,BSD-3-Clause,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715,,iotx,iotex-dapp-sample,https://github.com/iotexproject/iotex-dapp-sample,,others,8,False,86.0,26.0,54.0,,22.0,11.0,,18.0,1.0,14.0,,10.0,2021-05-28 04:04:37.000,2022-01-12 11:28:22.000,2022-01-10 12:52:49.000,,3,,,,iotexproject/iotex-dapp-sample,,,https://github.com/iotexproject/iotex-dapp-sample,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716,,xor,sora-font,https://github.com/sora-xor/sora-font,Sora typeface.,others,8,False,90.0,,54.0,,7.0,6.0,,11.0,3.0,4.0,,5.0,2020-05-20 13:32:57.000,2021-12-22 21:00:01.000,2021-08-03 19:42:01.000,,3,,,,sora-xor/sora-font,,,https://github.com/sora-xor/sora-font,OFL-1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2717,,dexg,flowchain-ledger,https://github.com/flowchain/flowchain-ledger,A distributed ledger for the p2p and decentralized IoT devices in JavaScript.,others,8,False,135.0,,54.0,,14.0,15.0,,12.0,5.0,7.0,3.0,2.0,2017-01-21 11:53:36.000,2021-10-11 17:10:32.000,2021-06-16 11:12:45.000,,3,,,,flowchain/flowchain-ledger,,,https://github.com/flowchain/flowchain-ledger,MIT,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2718,,hbar,hedera-hts-demo,https://github.com/hashgraph/hedera-hts-demo,This is a demonstration UI for the Hedera Token Service. Written in JavaScript and Vue.JS.,others,8,False,67.0,,53.0,,31.0,10.0,,19.0,12.0,2.0,,2.0,2020-10-23 16:52:31.000,2021-11-30 12:57:14.000,2021-07-28 08:58:14.000,,3,,,,hashgraph/hedera-hts-demo,,,https://github.com/hashgraph/hedera-hts-demo,Apache-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719,,avax,subnet-evm,https://github.com/ava-labs/subnet-evm,,others,8,False,1.0,1.0,52.0,,8.0,11.0,3.0,,1.0,,,1.0,2021-12-15 20:28:29.000,2021-12-15 20:48:58.000,2021-12-15 20:28:56.000,2021-12-15 20:48:58.000,3,,,,ava-labs/subnet-evm,,,https://github.com/ava-labs/subnet-evm,LGPL-3.0,0.1.0,,,,,,,,github.com/ava-labs/subnet-evm,,https://pkg.go.dev/github.com/ava-labs/subnet-evm,2021-12-15 20:28:56.000,,,,,,,,,,,,,,,,,
2720,,gtc,skunkworks,https://github.com/gitcoinco/skunkworks,experimental laboratory.,others,8,False,85.0,,51.0,,23.0,27.0,,47.0,188.0,17.0,,10.0,2017-12-08 16:11:36.000,2021-09-21 03:01:21.000,2019-09-24 23:52:39.000,,3,,,,gitcoinco/skunkworks,,,https://github.com/gitcoinco/skunkworks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721,,btc,wordpress-lightning-publisher,https://github.com/ElementsProject/wordpress-lightning-publisher,Lightning Publisher for WordPress.,others,8,False,42.0,,50.0,2.0,7.0,7.0,8.0,1.0,3.0,4.0,,1.0,2017-12-09 09:01:00.000,2021-09-20 13:03:58.000,2018-07-22 16:05:46.000,2018-07-14 10:49:07.000,3,,,,ElementsProject/wordpress-lightning-publisher,,,https://github.com/ElementsProject/wordpress-lightning-publisher,MIT,0.1.8,,,,,,,,,130.0,,,,,,,,,,,,,,,,,,,
2722,,miota,compass,https://github.com/iotaledger/compass,,others,8,False,142.0,,50.0,,31.0,14.0,,57.0,21.0,73.0,,8.0,2018-04-19 10:25:18.000,2020-09-23 11:28:10.000,2020-09-23 11:28:09.000,,3,,,,iotaledger/compass,,,https://github.com/iotaledger/compass,AGPL-3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723,,gamma,active-strategy-framework,https://github.com/GammaStrategies/active-strategy-framework,A flexible framework for active LP strategy simulations that use the full Uniswap v3 swap history.,others,8,False,150.0,83.0,50.0,,19.0,1.0,,65.0,,,,2.0,2021-07-31 17:39:57.000,2022-01-02 19:48:26.000,2022-01-02 19:48:22.000,,3,,,,GammaStrategies/active-strategy-framework,,,https://github.com/GammaStrategies/active-strategy-framework,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724,,snt,nim-stint,https://github.com/status-im/nim-stint,Stack-based arbitrary-precision integers - Fast and portable with natural syntax for resource-restricted devices.,others,8,False,221.0,2.0,49.0,,4.0,18.0,,56.0,17.0,41.0,,10.0,2018-02-15 12:09:55.000,2022-01-12 02:20:04.000,2022-01-12 02:20:04.000,,3,,,,status-im/nim-stint,,,https://github.com/status-im/nim-stint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
