,group,group_id,name,homepage,description,category,projectrank,show,commit_count,recent_commit_count,star_count,fork_count,watchers_count,release_count,pr_count,closed_issue_count,dependent_project_count,contributor_count,created_at,updated_at,last_commit_pushed_at,latest_stable_release_published_at,open_issue_count,monthly_downloads,projectrank_placing,new_addition,trending,labels,github_id,npm_id,maven_id,github_url,license,latest_stable_release_number,github_dependent_project_count,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,maven_url,maven_latest_release_published_at,go_id,github_release_downloads,go_url,go_latest_release_published_at,go_dependent_project_count,pypi_id,pypi_url,pypi_latest_release_published_at,pypi_monthly_downloads,cargo_id,cargo_url,cargo_latest_release_published_at,cargo_dependent_project_count,cargo_monthly_downloads,cargo_total_downloads,maven_dependent_project_count,conda_id,pypi_dependent_project_count,conda_url,conda_latest_release_published_at,conda_total_downloads
2661,,farm,harvest,https://github.com/harvest-finance/harvest,Bread for the people!.,others,9,False,47.0,,197.0,95.0,22.0,,19.0,4.0,,8.0,2020-08-31 15:45:57.000,2021-07-22 09:51:19.000,2021-06-24 15:50:33.000,,6.0,,3,,,,harvest-finance/harvest,,,https://github.com/harvest-finance/harvest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2662,,bat,basic-attention-token-crowdsale,https://github.com/brave-intl/basic-attention-token-crowdsale,Basic Attention Token.,others,9,False,58.0,,183.0,50.0,35.0,,7.0,9.0,,8.0,2017-03-16 04:42:59.000,2021-07-08 02:05:58.000,2021-02-10 18:48:42.000,,3.0,,3,,,,brave-intl/basic-attention-token-crowdsale,,,https://github.com/brave-intl/basic-attention-token-crowdsale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2663,,pzm,PrizmCore,https://github.com/prizmspace/PrizmCore,Prizm Cybernetic Core.,others,9,False,85.0,,183.0,93.0,40.0,,10.0,5.0,,2.0,2017-02-01 16:12:50.000,2022-01-06 23:57:32.000,2021-04-09 20:00:24.000,,7.0,,3,True,,,prizmspace/prizmcore,,,https://github.com/prizmspace/PrizmCore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2664,,celr,goCeler-oss,https://github.com/celer-network/goCeler-oss,Celer state channel network.,others,9,False,89.0,,176.0,9.0,16.0,16.0,2.0,1.0,,3.0,2020-02-10 21:45:04.000,2021-09-24 20:30:32.000,2021-06-16 04:44:00.000,2021-06-06 18:27:42.681,3.0,7.0,3,,,,celer-network/goCeler-oss,,,https://github.com/celer-network/goCeler-oss,GPL-3.0,v0.16.16,,,,,,,,github.com/celer-network/goCeler-oss,158.0,https://pkg.go.dev/github.com/celer-network/goCeler-oss,2021-06-20 04:00:14.152,,,,,,,,,,,,,,,,,
2665,,eeat,workshops,https://github.com/OpenZeppelin/workshops,Code and slides for OpenZeppelin Workshops.,others,9,False,80.0,11.0,173.0,74.0,15.0,,10.0,1.0,,11.0,2021-02-17 22:44:04.000,2022-01-10 22:53:39.000,2022-01-10 22:51:27.000,,3.0,,3,True,,,OpenZeppelin/workshops,,,https://github.com/OpenZeppelin/workshops,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2666,,gel,gelato-uniswap,https://github.com/gelatodigital/gelato-uniswap,How to build an automated trading dapp using Gelato V1 and Uniswap.,others,9,False,32.0,,165.0,31.0,16.0,1.0,28.0,,,5.0,2020-06-15 15:23:00.000,2021-09-02 12:51:58.000,2020-11-12 18:02:20.000,2020-07-10 06:45:33.000,5.0,,3,,,,gelatodigital/gelato-uniswap,,,https://github.com/gelatodigital/gelato-uniswap,,0.0.1-proider,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2667,,chai,ds-math,https://github.com/dapphub/ds-math,Safe arithmetic.,others,9,False,66.0,,164.0,32.0,13.0,,11.0,5.0,,11.0,2017-03-29 22:49:28.000,2021-10-21 07:02:09.000,2021-07-29 07:32:37.000,,4.0,,3,,,,dapphub/ds-math,,,https://github.com/dapphub/ds-math,GPL-3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2668,,eos,eosio-card-game-repo,https://github.com/EOSIO/eosio-card-game-repo,The Elemental Battles Tutorial is divided into easy to follow lessons that take you through the process of creating..,others,9,False,17.0,,152.0,94.0,29.0,,9.0,3.0,,5.0,2018-08-31 09:11:35.000,2021-12-11 01:26:12.000,2020-04-27 02:48:10.000,,11.0,,3,,,,EOSIO/eosio-card-game-repo,,,https://github.com/EOSIO/eosio-card-game-repo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2669,,gen,DAOstack-Hackers-Kit,https://github.com/daostack/DAOstack-Hackers-Kit,Everything you need to start building DAOs using the DAOstack framework.,others,9,False,292.0,,149.0,66.0,16.0,,80.0,7.0,,14.0,2018-08-28 13:42:03.000,2021-10-11 17:16:24.000,2020-08-25 08:30:57.000,,13.0,,3,,,,daostack/DAOstack-Hackers-Kit,,,https://github.com/daostack/DAOstack-Hackers-Kit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2670,,neo,neo-project/examples,https://github.com/neo-project/examples,,others,9,False,28.0,,137.0,134.0,36.0,,25.0,17.0,,10.0,2017-05-12 15:22:45.000,2021-06-29 17:37:41.000,2021-06-29 17:37:41.000,,8.0,,3,,,,neo-project/examples,,,https://github.com/neo-project/examples,MIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2671,,icp,linkedup,https://github.com/dfinity/linkedup,An open professional network.,others,9,False,167.0,,129.0,33.0,39.0,,57.0,5.0,,10.0,2019-11-28 19:31:26.000,2021-08-31 20:32:02.000,2021-05-18 21:18:18.000,,22.0,,3,,,,dfinity/linkedup,,,https://github.com/dfinity/linkedup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2672,,xnn,pg_rewind,https://github.com/vmware/pg_rewind,Tool for resynchronizing a Postgres database after failover.,others,9,False,80.0,,128.0,19.0,29.0,2.0,21.0,33.0,,4.0,2013-05-23 10:45:43.000,2020-07-15 07:20:13.000,2015-07-03 05:17:29.000,2015-08-04 03:35:58.000,,,3,True,,,vmware/pg_rewind,,,https://github.com/vmware/pg_rewind,,PGREWIND1_0_0_PG9_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2673,,sol,spl-zk-token,https://github.com/solana-labs/spl-zk-token,SPL Confidential Token.,others,9,False,328.0,117.0,123.0,9.0,25.0,,93.0,1.0,,3.0,2021-08-13 20:22:31.000,2022-01-07 01:48:14.000,2022-01-06 16:36:58.000,,1.0,,3,,,,solana-labs/spl-zk-token,,,https://github.com/solana-labs/spl-zk-token,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2674,,nex,neo-ico-template,https://github.com/nash-io/neo-ico-template,An ICO Template for NEO projects.,others,9,False,32.0,,121.0,54.0,27.0,,24.0,6.0,,8.0,2017-12-12 00:14:41.000,2021-06-01 22:06:47.000,2018-07-21 19:21:00.000,,7.0,,3,,,,nash-io/neo-ico-template,,,https://github.com/nash-io/neo-ico-template,GPL-3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2675,,tpt,tp-js-sdk,https://github.com/TP-Lab/tp-js-sdk,"TokenPocket JS API for Dapp of EOS, ETH, IOST, TRON, COSMOS, SOLANA, etc. (mobile only).",others,9,False,101.0,2.0,120.0,37.0,10.0,,1.0,12.0,51.0,2.0,2018-07-16 08:09:59.000,2022-01-05 22:53:55.000,2021-10-20 05:46:58.000,,4.0,,3,,,,TP-Lab/tp-js-sdk,,,https://github.com/TP-Lab/tp-js-sdk,,,51.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2676,,zrx,0x-protocol-specification,https://github.com/0xProject/0x-protocol-specification,Specification for 0x protocol.,others,9,False,147.0,,115.0,63.0,13.0,,41.0,6.0,,16.0,2018-01-22 23:10:12.000,2020-12-18 19:13:15.000,2020-10-19 21:34:02.000,,1.0,,3,,,,0xProject/0x-protocol-specification,,,https://github.com/0xProject/0x-protocol-specification,Apache-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2677,,aart,unity-solana-wallet,https://github.com/allartprotocol/unity-solana-wallet,The First Open-Source Unity-Solana Wallet with NFT support.,others,9,False,8.0,3.0,110.0,45.0,15.0,,1.0,12.0,,3.0,2021-07-09 10:15:03.000,2021-11-30 12:09:40.000,2021-11-30 12:09:32.000,,6.0,,3,True,,,allartprotocol/unity-solana-wallet,,,https://github.com/allartprotocol/unity-solana-wallet,MIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2678,,algo,algorand-wallet,https://github.com/algorand/algorand-wallet,Source code for the official Algorand Wallet.,others,9,False,29.0,10.0,108.0,34.0,13.0,,5.0,4.0,,3.0,2021-05-04 19:08:11.000,2022-01-03 19:09:24.000,2022-01-03 19:09:23.000,,49.0,,3,,,,algorand/algorand-wallet,,,https://github.com/algorand/algorand-wallet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2679,,iris,irisnet,https://github.com/irisnet/irisnet,IRIS Network.,others,9,False,231.0,,108.0,49.0,26.0,,22.0,,,20.0,2018-01-30 10:15:04.000,2021-01-29 10:21:33.000,2021-01-29 10:21:32.000,,2.0,,3,,,,irisnet/irisnet,,,https://github.com/irisnet/irisnet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2680,,mdt,mymdt,https://github.com/measurabledatatoken/mymdt,Data Wallet for Measurable Data Token.,others,9,False,1000.0,,106.0,15.0,11.0,,41.0,41.0,,5.0,2019-06-25 04:46:32.000,2021-04-09 09:02:55.000,2020-08-14 03:26:56.000,,4.0,,3,,,,measurabledatatoken/mymdt,,,https://github.com/measurabledatatoken/mymdt,AGPL-3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2681,,gno,GECO,https://github.com/gnosis/GECO,Gnosis Ecosystem Fund.,others,9,False,259.0,,99.0,129.0,16.0,,97.0,1.0,,38.0,2018-10-23 10:45:27.000,2021-11-17 00:57:34.000,2021-06-14 07:49:45.000,,57.0,,3,,,,gnosis/GECO,,,https://github.com/gnosis/GECO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2682,,1inch,mooniswap,https://github.com/1inch/mooniswap,Mooniswap.,others,9,False,174.0,,96.0,50.0,19.0,,43.0,1.0,,4.0,2020-07-23 10:19:54.000,2020-10-21 19:11:57.000,2020-08-24 15:35:24.000,,6.0,,3,,,,1inch/mooniswap,,,https://github.com/1inch/mooniswap,MIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2683,,seal,sealchain,https://github.com/sealchain-project/sealchain,Financial blockchain based on cardano-sl.,others,9,False,113.0,,96.0,8.0,42.0,,19.0,,,4.0,2019-04-28 06:02:36.000,2021-08-11 00:03:23.000,2019-05-31 06:11:53.000,,,,3,True,,,sealchain-project/sealchain,,,https://github.com/sealchain-project/sealchain,MIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2684,,skl,skale-network,https://github.com/skalenetwork/skale-network,"A multichain network composed of an unlimited number of secure, decentralized, high-performance Ethereum Native..",others,9,False,323.0,39.0,85.0,17.0,13.0,,88.0,2.0,,7.0,2019-04-29 19:04:01.000,2022-01-10 21:56:37.000,2022-01-10 21:56:37.000,,1.0,,3,,,,skalenetwork/skale-network,,,https://github.com/skalenetwork/skale-network,AGPL-3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2685,,appc,asf-sdk,https://github.com/AppStoreFoundation/asf-sdk,The ASF SDK lets you sell in-app items for AppCoins (APPC) tokens.,others,9,False,647.0,,83.0,26.0,34.0,,77.0,2.0,,13.0,2017-10-16 16:02:12.000,2020-07-31 11:37:55.000,2019-04-12 11:16:20.000,,2.0,,3,True,,,AppStoreFoundation/asf-sdk,,,https://github.com/AppStoreFoundation/asf-sdk,GPL-3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2686,,twt,wallet-connect-swift,https://github.com/trustwallet/wallet-connect-swift,WalletConnect Swift client SDK.,others,9,False,52.0,,81.0,86.0,15.0,,20.0,16.0,,6.0,2019-04-02 08:16:01.000,2021-05-18 23:44:49.000,2021-05-18 23:44:49.000,,6.0,,3,,,,trustwallet/wallet-connect-swift,,,https://github.com/trustwallet/wallet-connect-swift,MIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2687,,yfi,yearn-security,https://github.com/yearn/yearn-security,Security contacts and disclosure reports.,others,9,False,55.0,6.0,78.0,26.0,23.0,,44.0,3.0,,9.0,2020-09-25 18:44:33.000,2022-01-11 12:12:21.000,2022-01-11 12:12:21.000,,,,3,,,,yearn/yearn-security,,,https://github.com/yearn/yearn-security,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2688,,cake,pancake-info-v1,https://github.com/pancakeswap/pancake-info-v1,,others,9,False,524.0,,74.0,120.0,4.0,,28.0,4.0,,27.0,2020-10-08 14:08:07.000,2021-05-22 19:18:22.000,2021-05-07 14:44:35.000,,3.0,,3,,,,pancakeswap/pancake-info-v1,,,https://github.com/pancakeswap/pancake-info-v1,GPL-3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2689,,gno,dex-research,https://github.com/gnosis/dex-research,Collection of research papers written within Gnosis.,others,9,False,153.0,,74.0,12.0,15.0,1.0,22.0,4.0,,9.0,2018-07-06 09:11:18.000,2021-12-01 20:13:07.000,2021-03-04 13:53:25.000,2018-07-14 05:14:21.000,10.0,15.0,3,,,,gnosis/dex-research,,,https://github.com/gnosis/dex-research,,0.1.0,,,,,,,,,670.0,,,,,,,,,,,,,,,,,,,
2690,,loomold,truffle-dappchain-example,https://github.com/loomnetwork/truffle-dappchain-example,Example of Truffle configured with Loom Truffle Provider.,others,9,False,100.0,,74.0,41.0,20.0,,49.0,15.0,,17.0,2018-06-05 01:54:59.000,2021-09-24 18:53:46.000,2021-09-24 18:52:45.000,,2.0,,3,,,,loomnetwork/truffle-dappchain-example,,,https://github.com/loomnetwork/truffle-dappchain-example,BSD-3-Clause,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2691,,luna,shuttle,https://github.com/terra-money/shuttle,,others,9,False,337.0,27.0,72.0,24.0,4.0,,26.0,12.0,,9.0,2020-11-21 09:00:21.000,2021-12-14 22:02:01.000,2021-11-29 03:22:59.000,,,,3,,,,terra-money/shuttle,,,https://github.com/terra-money/shuttle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2692,,bal,pool-management-vue,https://github.com/balancer-labs/pool-management-vue,Pool management dapp.,others,9,False,266.0,1.0,72.0,63.0,8.0,,272.0,7.0,,7.0,2020-06-08 03:23:12.000,2022-01-10 12:16:27.000,2022-01-10 12:16:23.000,,9.0,,3,,,,balancer-labs/pool-management-vue,,,https://github.com/balancer-labs/pool-management-vue,GPL-3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2693,,clv,clover,https://github.com/clover-network/clover,,others,9,False,278.0,5.0,71.0,33.0,20.0,,34.0,6.0,,6.0,2021-01-28 07:11:22.000,2022-01-11 06:58:34.000,2022-01-05 06:57:59.000,,2.0,,3,,,,clover-network/clover,,,https://github.com/clover-network/clover,GPL-3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2694,,busd,busd-contract,https://github.com/paxosglobal/busd-contract,Solidity smart contracts for the Binance USD.,others,9,False,8.0,,70.0,45.0,18.0,,21.0,,,4.0,2019-09-06 18:00:31.000,2021-11-29 19:51:38.000,2021-02-02 19:43:45.000,,5.0,,3,,,,paxosglobal/busd-contract,,,https://github.com/paxosglobal/busd-contract,MIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2695,,minds,mobile-native,https://github.com/Minds/mobile-native,mirror of https://gitlab.com/minds/mobile-native.,others,9,False,5719.0,1.0,70.0,30.0,15.0,,15.0,,,18.0,2018-03-27 03:14:02.000,2022-01-11 15:39:55.000,2021-12-09 14:22:39.000,,15.0,,3,,,,Minds/mobile-native,,,https://github.com/Minds/mobile-native,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2696,,eth,Nethereum.UI.Wallet.Sample,https://github.com/Nethereum/Nethereum.UI.Wallet.Sample,"Cross platform wallet example using Nethereum, Xamarin.Forms and MvvmCross.",others,9,False,39.0,,67.0,34.0,11.0,,1.0,6.0,,2.0,2016-04-08 14:29:27.000,2021-12-16 22:56:41.000,2019-05-02 13:23:28.000,,2.0,,3,True,,,Nethereum/Nethereum.UI.Wallet.Sample,,,https://github.com/Nethereum/Nethereum.UI.Wallet.Sample,MIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2697,,teer,substraTEE,https://github.com/integritee-network/substraTEE,Trusted Off-Chain Compute Framework for substrate blockchains.,others,9,False,128.0,,67.0,18.0,10.0,1.0,9.0,22.0,,6.0,2019-03-17 16:51:14.000,2021-05-31 12:36:03.000,2021-04-28 10:11:18.000,2019-10-03 12:12:31.000,5.0,,3,True,,,integritee-network/substraTEE,,,https://github.com/integritee-network/substraTEE,Apache-2.0,M5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2698,,hns,rsd,https://github.com/UrkelLabs/rsd,A Handshake Daemon implementation in Rust.,others,9,False,400.0,,66.0,3.0,9.0,1.0,3.0,2.0,,3.0,2019-02-11 17:58:41.000,2020-11-07 17:54:39.000,2020-11-07 17:54:32.000,2019-05-23 17:05:43.654,20.0,4.666666666666667,3,,,,UrkelLabs/rsd,,,https://github.com/UrkelLabs/rsd,MIT,0.1.0,,,,,,,,,,,,,,,,,rsd,https://crates.io/crates/rsd,2019-05-23 17:05:43.654,,4.666666666666667,232.0,,,,,,
2699,,uni,Uniswap/governance,https://github.com/Uniswap/governance,Governance contracts for the Uniswap protocol.,others,9,False,2.0,,65.0,81.0,12.0,,11.0,3.0,1037.0,2.0,2020-09-03 03:50:35.000,2020-12-23 20:26:55.000,2020-09-24 19:18:45.000,,,,3,,,,Uniswap/governance,,,https://github.com/Uniswap/governance,,,1037.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2700,,flx,geb,https://github.com/reflexer-labs/geb,Core smart contracts for GEB.,others,9,False,490.0,3.0,65.0,19.0,3.0,,98.0,15.0,,7.0,2020-03-20 22:37:38.000,2022-01-10 00:09:05.000,2022-01-10 00:02:17.000,,,,3,,,,reflexer-labs/geb,,,https://github.com/reflexer-labs/geb,AGPL-3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701,,paper,RYO,https://github.com/dopedao/RYO,Dope Wars game engine on StarkNet L2 roll-up.,others,9,False,83.0,31.0,64.0,9.0,5.0,,48.0,,,5.0,2021-09-15 02:22:45.000,2022-01-04 02:16:12.000,2021-12-29 18:53:51.000,,1.0,,3,,,,dopedao/RYO,,,https://github.com/dopedao/RYO,MIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702,,pre,presearch-packages,https://github.com/PresearchOfficial/presearch-packages,Instant information packages for the Presearch engine.,others,9,False,263.0,36.0,63.0,20.0,11.0,,81.0,16.0,,8.0,2018-08-17 03:05:32.000,2021-12-28 13:50:39.000,2021-12-15 13:24:07.000,,15.0,,3,,,,PresearchOfficial/presearch-packages,,,https://github.com/PresearchOfficial/presearch-packages,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703,,hydro,HydroBlockchain/smart-contracts,https://github.com/HydroBlockchain/smart-contracts,,others,9,False,201.0,,63.0,26.0,29.0,,25.0,1.0,,7.0,2018-03-27 20:46:24.000,2021-11-20 20:26:22.000,2021-05-18 16:02:35.000,,3.0,,3,,,,HydroBlockchain/smart-contracts,,,https://github.com/HydroBlockchain/smart-contracts,GPL-3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704,,clo,Auditing,https://github.com/EthereumCommonwealth/Auditing,,others,9,False,99.0,,63.0,24.0,14.0,,2.0,492.0,,3.0,2018-05-10 18:52:28.000,2022-01-05 04:28:12.000,2021-05-25 10:21:51.000,,119.0,,3,True,,,EthereumCommonwealth/Auditing,,,https://github.com/EthereumCommonwealth/Auditing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705,,celr,cChannel-eth,https://github.com/celer-network/cChannel-eth,CelerPay contracts on Ethereum.,others,9,False,26.0,,62.0,14.0,14.0,5.0,19.0,4.0,,6.0,2018-06-25 21:48:02.000,2021-09-24 20:28:29.000,2021-05-11 16:31:00.000,2019-07-12 00:15:48.000,,,3,,,,celer-network/cChannel-eth,,,https://github.com/celer-network/cChannel-eth,GPL-3.0,0.12.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706,,tpt,kafka_plugin,https://github.com/TP-Lab/kafka_plugin,EOSIO Kafka Plugin is used for building real-time data pipelines and streaming apps. This plugin allows you to utilize..,others,9,False,38.0,,59.0,36.0,10.0,,12.0,1.0,,4.0,2018-09-03 09:14:26.000,2021-12-23 10:54:07.000,2019-08-03 08:53:25.000,,2.0,,3,,,,TP-Lab/kafka_plugin,,,https://github.com/TP-Lab/kafka_plugin,MIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707,,luna,mainnet,https://github.com/terra-money/mainnet,Resources and instructions for Terra & Columbus network launch.,others,9,False,453.0,1.0,57.0,47.0,13.0,,94.0,,,102.0,2019-04-21 10:49:02.000,2021-12-22 16:14:36.000,2021-11-22 00:50:31.000,,,,3,,,,terra-money/mainnet,,,https://github.com/terra-money/mainnet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708,,mkr,dss-proxy-actions,https://github.com/makerdao/dss-proxy-actions,Set of proxy functions for MCD (using mcd-cdp-handler).,others,9,False,267.0,1.0,57.0,32.0,30.0,,26.0,1.0,,12.0,2018-11-12 14:20:37.000,2021-11-25 12:27:49.000,2021-11-22 13:15:30.000,,2.0,,3,,,,makerdao/dss-proxy-actions,,,https://github.com/makerdao/dss-proxy-actions,AGPL-3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709,,kmd,antara-gaming-sdk,https://github.com/KomodoPlatform/antara-gaming-sdk,Komodo Gaming Software Development Kit.,others,9,False,913.0,,57.0,10.0,13.0,4.0,168.0,15.0,,7.0,2019-08-14 08:48:03.000,2020-08-18 11:39:11.000,2020-08-18 11:39:10.000,2019-11-06 22:12:34.000,9.0,4.0,3,,,,KomodoPlatform/antara-gaming-sdk,,,https://github.com/KomodoPlatform/antara-gaming-sdk,,1.1.0-alpha,,,,,,,,,124.0,,,,,,,,,,,,,,,,,,,
2710,,dnt,re-frame-web3-fx,https://github.com/district0x/re-frame-web3-fx,A re-frame effects handler for performing Ethereum Web3 API tasks.,others,9,False,45.0,,56.0,8.0,8.0,6.0,4.0,4.0,,4.0,2016-10-02 15:54:52.000,2021-09-13 11:22:40.000,2021-09-13 11:22:33.000,2020-02-09 21:41:57.000,3.0,,3,,,,district0x/re-frame-web3-fx,,district0x.re-frame:web3-fx,https://github.com/district0x/re-frame-web3-fx,EPL-1.0,1.0.5,,,,,,https://search.maven.org/artifact/district0x.re-frame/web3-fx,2020-02-09 21:41:57.000,,,,,,,,,,,,,,,,,,,,,
2711,,ada,symphony,https://github.com/input-output-hk/symphony,Symphony v1.,others,9,False,570.0,,54.0,15.0,9.0,,8.0,,,5.0,2018-01-31 11:49:49.000,2021-05-08 13:25:06.000,2019-08-30 09:46:43.000,,2.0,,3,,,,input-output-hk/symphony,,,https://github.com/input-output-hk/symphony,Apache-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712,,honk,slp-specifications,https://github.com/simpleledger/slp-specifications,Simple Ledger Protocol (SLP) Specifications.,others,9,False,42.0,,53.0,33.0,17.0,,25.0,7.0,,9.0,2018-07-28 14:16:47.000,2021-04-13 18:54:35.000,2021-04-13 18:54:35.000,,6.0,,3,True,,,simpleledger/slp-specifications,,,https://github.com/simpleledger/slp-specifications,MIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713,,rhoc,reference,https://github.com/rchain/reference,Rchain reference material.,others,9,False,249.0,3.0,53.0,27.0,16.0,,60.0,2.0,,29.0,2016-12-29 01:17:07.000,2022-01-08 10:48:52.000,2021-10-24 15:17:42.000,,1.0,,3,True,,,rchain/reference,,,https://github.com/rchain/reference,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714,,grin,grin-explorer,https://github.com/mimblewimble/grin-explorer,Blockchain explorer for grin.,others,9,False,111.0,,52.0,43.0,9.0,,31.0,29.0,,11.0,2017-12-07 23:31:17.000,2021-07-10 04:24:41.000,2021-06-10 20:01:32.000,,13.0,,3,,,,mimblewimble/grin-explorer,,,https://github.com/mimblewimble/grin-explorer,AGPL-3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715,,ecoc,ecochain,https://github.com/ECO-chain/ecochain,Ecochain core and qt wallet.,others,9,False,120.0,,52.0,4.0,7.0,5.0,6.0,,,2.0,2018-09-28 08:10:14.000,2020-10-04 12:30:56.000,2020-09-03 12:40:00.000,2020-09-03 12:46:39.000,,73.0,3,True,,,eco-chain/ecochain,,,https://github.com/ECO-chain/ecochain,GPL-3.0,1.4.0,,,,,,,,,2344.0,,,,,,,,,,,,,,,,,,,
2716,,atom,stargate-launch,https://github.com/cosmos/stargate-launch,,others,9,False,441.0,,51.0,90.0,22.0,,120.0,6.0,,72.0,2020-06-13 21:04:45.000,2021-04-26 23:54:20.000,2021-02-17 06:54:13.000,,8.0,,3,,,,cosmos/stargate-launch,,,https://github.com/cosmos/stargate-launch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2717,,cvp,powerindex,https://github.com/powerpool-finance/powerindex,Power Index is an ecosystem product of PowerPool. The main feature of Power Index is a possibility to create special..,others,9,False,982.0,,51.0,6.0,6.0,,149.0,1.0,,8.0,2020-09-18 18:19:41.000,2021-12-18 19:14:50.000,2021-09-02 14:40:42.000,,3.0,,3,,,,powerpool-finance/powerindex,,,https://github.com/powerpool-finance/powerindex,MIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2718,,yfi,ygov-finance,https://github.com/yearn/ygov-finance,Web repository for yfi staking and voting.,others,9,False,53.0,,50.0,49.0,11.0,,11.0,11.0,,7.0,2020-07-17 14:53:42.000,2020-10-04 11:38:58.000,2020-09-24 08:33:36.000,,3.0,,3,,,,yearn/ygov-finance,,,https://github.com/yearn/ygov-finance,MIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719,,qtum,solar,https://github.com/qtumproject/solar,smart contract deployment tool.,others,9,False,119.0,,50.0,27.0,14.0,9.0,5.0,7.0,1.0,2.0,2017-11-21 07:23:51.000,2020-10-10 07:56:51.000,2020-10-10 07:53:59.000,2019-07-22 02:24:07.000,9.0,5.0,3,,,,qtumproject/solar,,,https://github.com/qtumproject/solar,GPL-3.0,1.0.0,1.0,,,,,,,,271.0,,,,,,,,,,,,,,,,,,,
2720,,banana,apeswap-banana-farm,https://github.com/ApeSwapFinance/apeswap-banana-farm,,others,9,False,403.0,7.0,50.0,63.0,6.0,,22.0,,,4.0,2021-02-15 04:21:23.000,2021-11-23 14:38:09.000,2021-11-23 14:38:05.000,,3.0,,3,,,,ApeSwapFinance/apeswap-banana-farm,,,https://github.com/ApeSwapFinance/apeswap-banana-farm,WTFPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721,,ban,bananovault,https://github.com/BananoCoin/bananovault,Open source wallet for using the Banano cryptocurrency.,others,9,False,249.0,,48.0,30.0,7.0,,23.0,,,20.0,2018-02-27 07:42:49.000,2021-12-22 04:13:02.000,2021-06-03 17:34:05.000,,,,3,,,,BananoCoin/bananovault,,,https://github.com/BananoCoin/bananovault,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
