,group,group_id,name,homepage,description,category,projectrank,show,commit_count,recent_commit_count,star_count,monthly_downloads,fork_count,watchers_count,release_count,pr_count,open_issue_count,closed_issue_count,dependent_project_count,contributor_count,created_at,updated_at,last_commit_pushed_at,latest_stable_release_published_at,projectrank_placing,labels,trending,github_id,npm_id,maven_id,github_url,license,latest_stable_release_number,github_dependent_project_count,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,maven_url,maven_latest_release_published_at,go_id,github_release_downloads,go_url,go_latest_release_published_at,go_dependent_project_count,pypi_id,pypi_url,pypi_latest_release_published_at,pypi_monthly_downloads,cargo_id,cargo_url,cargo_latest_release_published_at,cargo_dependent_project_count,cargo_monthly_downloads,cargo_total_downloads,maven_dependent_project_count,conda_id,pypi_dependent_project_count,conda_url,conda_latest_release_published_at,conda_total_downloads,updated_github_id
2397,,pnt,ethereum-examples,https://github.com/provable-things/ethereum-examples,Code examples showing how to use the Provable API on Ethereum.,others,11,True,344.0,,400.0,,137.0,20.0,1.0,104.0,30.0,26.0,,18.0,2015-12-14 15:53:09,2022-02-13 02:37:33.000,2021-10-19 16:20:58,2018-12-03 16:51:40.000,3.0,,,provable-things/ethereum-examples,,,https://github.com/provable-things/ethereum-examples,,solc-0.4.x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2398,,aave,flashloan-box,https://github.com/aave/flashloan-box,A box containing all you need to get started with developing Aave v1 flash loans.,others,11,False,10.0,,386.0,,169.0,21.0,,20.0,11.0,9.0,,4.0,2020-04-21 13:11:58,2022-02-13 08:46:47.000,2020-07-02 10:11:57,,3.0,,,aave/flashloan-box,,,https://github.com/aave/flashloan-box,AGPL-3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2399,,kp3r,keep3r.network,https://github.com/keep3r-network/keep3r.network,An incentivized keeper network for anonymous keeper and job registration.,others,11,True,172.0,,372.0,,112.0,89.0,,22.0,9.0,21.0,,13.0,2020-10-19 10:35:23,2021-08-25 02:10:17.000,2021-03-29 06:40:46,,3.0,,,keep3r-network/keep3r.network,,,https://github.com/keep3r-network/keep3r.network,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2400,,btt,bootstrap-dht,https://github.com/bittorrent/bootstrap-dht,DHT bootstrap server.,others,11,False,122.0,,371.0,,63.0,51.0,,38.0,4.0,8.0,,8.0,2013-11-01 22:51:57,2020-06-25 14:47:51.000,2017-02-21 17:24:29,,3.0,,,bittorrent/bootstrap-dht,,,https://github.com/bittorrent/bootstrap-dht,MIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2401,,dydx,dydxprotocol/liquidator,https://github.com/dydxprotocol/liquidator,DEPRECATED [ Bot to automatically liquidate dYdX accounts].,others,11,True,51.0,1.0,368.0,,117.0,35.0,,27.0,5.0,14.0,,7.0,2019-05-13 22:30:55,2021-12-06 18:12:28.000,2021-12-06 18:12:28,,3.0,,,dydxprotocol/liquidator,,,https://github.com/dydxprotocol/liquidator,Apache-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2402,,ctk,deepsea,https://github.com/ShentuChain/deepsea,The DeepSEA programming language.,others,11,True,78.0,,367.0,,9.0,21.0,5.0,2.0,,,,6.0,2020-09-05 21:36:48,2021-12-29 07:08:55.000,2021-03-30 22:58:08,2021-03-30 23:04:22.000,3.0,,,ShentuChain/deepsea,,,https://github.com/ShentuChain/deepsea,,1.4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2403,,enj,erc-1155,https://github.com/enjin/erc-1155,ERC-1155: Smart Contract Sample Implementation.,others,11,False,92.0,,307.0,,145.0,34.0,,19.0,10.0,7.0,,9.0,2018-06-26 19:04:30,2021-03-30 12:43:25.000,2020-10-04 18:51:21,,3.0,,,enjin/erc-1155,,,https://github.com/enjin/erc-1155,Apache-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2404,,grin,mimblewimble/docs,https://github.com/mimblewimble/docs,Documentation for Grin and Mimblewimble.,others,11,True,87.0,2.0,302.0,,82.0,53.0,,51.0,1.0,19.0,,14.0,2017-12-19 23:40:06,2022-01-12 12:10:46.000,2022-01-12 12:10:15,,3.0,,,mimblewimble/docs,,,https://github.com/mimblewimble/docs,Apache-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2405,,dxc,mydexchain,https://github.com/mydexchain/mydexchain,,others,11,True,112.0,6.0,300.0,,62.0,70.0,,3.0,2.0,,,6.0,2020-12-29 20:06:37,2022-02-08 20:57:10.000,2022-02-08 20:57:10,,3.0,,,mydexchain/mydexchain,,,https://github.com/mydexchain/mydexchain,Apache-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2406,,icp,cancan,https://github.com/dfinity/cancan,A scalable video sharing service.,others,11,True,16.0,,297.0,,54.0,31.0,,23.0,9.0,10.0,,8.0,2021-05-06 23:11:55,2022-02-14 06:42:49.000,2021-06-07 23:27:06,,3.0,,,dfinity/cancan,,,https://github.com/dfinity/cancan,Apache-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2407,,nodl,Nodle-I-Ching,https://github.com/NodleCode/Nodle-I-Ching,,others,11,False,153.0,,264.0,,29.0,21.0,,22.0,3.0,,,7.0,2018-10-19 20:55:08,2022-02-11 05:10:27.000,2018-11-06 23:17:40,,3.0,,,NodleCode/Nodle-I-Ching,,,https://github.com/NodleCode/Nodle-I-Ching,GPL-3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2408,,nas,web-wallet,https://github.com/nebulasio/web-wallet,,others,11,False,371.0,,263.0,2.0,191.0,77.0,9.0,40.0,11.0,19.0,,16.0,2018-02-12 13:53:08,2021-01-28 14:18:45.000,2020-08-13 02:00:21,2021-01-28 14:18:45.000,3.0,,,nebulasio/web-wallet,,,https://github.com/nebulasio/web-wallet,LGPL-3.0,0.94,,,,,,,,,95.0,,,,,,,,,,,,,,,,,,,,
2409,,cake,pancake-info-api,https://github.com/pancakeswap/pancake-info-api,Serverless API implementation for PancakeSwap on-chain data query.,others,11,True,121.0,,258.0,,217.0,14.0,,35.0,34.0,44.0,,5.0,2021-02-17 09:47:03,2022-01-16 21:17:30.000,2021-04-24 11:06:24,,3.0,,,pancakeswap/pancake-info-api,,,https://github.com/pancakeswap/pancake-info-api,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2410,,hnt,airship,https://github.com/helium/airship,"Helium + Webmachine = Airship. A toolkit for building declarative, RESTful web apps.",others,11,True,325.0,,239.0,,14.0,44.0,5.0,126.0,9.0,18.0,,15.0,2015-01-23 22:30:51,2021-11-23 13:18:49.000,2021-09-25 00:14:28,2019-03-01 03:16:31.000,3.0,,,helium/airship,,,https://github.com/helium/airship,,0.9.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2411,,near,core-contracts,https://github.com/near/core-contracts,"Core contracts: reference staking pool, lockup, voting, whitelist, multisig.",others,11,True,327.0,5.0,195.0,,65.0,13.0,,120.0,51.0,44.0,,17.0,2020-03-23 15:41:04,2022-02-15 09:08:04.000,2022-02-15 09:08:04,,3.0,,,near/core-contracts,,,https://github.com/near/core-contracts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2412,,bunny,Bunny,https://github.com/PancakeBunny-finance/Bunny,PancakeBunny helps $cake lovers get more $cakes.,others,11,True,168.0,2.0,178.0,,135.0,27.0,,,2.0,5.0,8.0,13.0,2020-10-30 12:56:09,2021-12-21 02:37:58.000,2021-12-21 01:45:34,,3.0,,,PancakeBunny-finance/Bunny,,,https://github.com/PancakeBunny-finance/Bunny,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2413,,eos,eos-vm,https://github.com/EOSIO/eos-vm,"A Low-Latency, High Performance and Extensible WebAssembly Backend Library.",others,11,False,835.0,,175.0,,46.0,41.0,,198.0,19.0,10.0,,17.0,2018-07-16 19:11:15,2021-12-15 23:15:05.000,2019-11-08 00:46:58,,3.0,,,EOSIO/eos-vm,,,https://github.com/EOSIO/eos-vm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2414,,chai,ds-token,https://github.com/dapphub/ds-token,A simple and sufficient ERC20 implementation.,others,11,True,265.0,4.0,174.0,,54.0,16.0,,21.0,4.0,10.0,,13.0,2016-08-15 14:41:22,2022-01-08 11:58:09.000,2022-01-08 11:58:09,,3.0,,,dapphub/ds-token,,,https://github.com/dapphub/ds-token,GPL-3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2415,,alcx,alchemix-protocol,https://github.com/alchemix-finance/alchemix-protocol,contracts for the Alchemix protocol.,others,11,True,23.0,,171.0,8.0,65.0,17.0,1.0,6.0,3.0,,,3.0,2021-02-26 05:36:19,2022-01-16 19:46:42.000,2021-08-04 03:08:00,2021-08-04 03:08:19.040,3.0,,,alchemix-finance/alchemix-protocol,alchemix-protocol,,https://github.com/alchemix-finance/alchemix-protocol,GPL-3.0,1.2.1,,https://www.npmjs.com/package/alchemix-protocol,2021-08-04 03:08:19.040,,8.0,,,,,,,,,,,,,,,,,,,,,,,,
2416,,zrx,0x-launch-kit-backend,https://github.com/0xProject/0x-launch-kit-backend,Launch a 0x relayer in under a minute [DEPRECATED].,others,11,False,260.0,,169.0,,277.0,18.0,,67.0,13.0,18.0,,12.0,2018-09-21 10:14:25,2022-02-11 16:25:15.000,2020-02-13 00:53:06,,3.0,,,0xProject/0x-launch-kit-backend,,,https://github.com/0xProject/0x-launch-kit-backend,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2417,,storj,awesome-storj,https://github.com/storj/awesome-storj,"A curated list of projects, tools, and resources for Storj.",others,11,True,117.0,9.0,167.0,,43.0,27.0,,38.0,7.0,5.0,,29.0,2017-03-03 23:37:36,2022-02-06 17:25:42.000,2022-02-06 17:25:15,,3.0,,,storj/awesome-storj,,,https://github.com/storj/awesome-storj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2418,,xmr,research-lab,https://github.com/monero-project/research-lab,A general repo for Monero Research Lab work in progress and completed work.,others,11,False,204.0,,160.0,,56.0,59.0,,22.0,67.0,5.0,,10.0,2015-11-02 07:45:25,2022-01-29 21:30:30.000,2018-06-19 15:57:45,,3.0,,,monero-project/research-lab,,,https://github.com/monero-project/research-lab,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2419,,red,code,https://github.com/red/code,This repository contains curated code written in Red and its dialects.,others,11,True,336.0,4.0,158.0,,37.0,25.0,,84.0,5.0,10.0,,16.0,2016-03-03 10:09:49,2022-02-15 17:41:42.000,2022-02-15 17:41:42,,3.0,,,red/code,,,https://github.com/red/code,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2420,,iq,Everipedia,https://github.com/EveripediaNetwork/Everipedia,The Everipedia Network protocol.,others,11,True,473.0,,151.0,,47.0,37.0,,18.0,2.0,14.0,,10.0,2018-03-20 02:47:31,2021-12-09 11:56:09.000,2021-08-19 18:45:36,,3.0,,,EveripediaNetwork/Everipedia,,,https://github.com/EveripediaNetwork/Everipedia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2421,,btc,libbase58,https://github.com/bitcoin/libbase58,C library for Bitcoins base58 encoding.,others,11,False,63.0,,148.0,,136.0,42.0,,11.0,3.0,,,8.0,2014-08-26 14:29:13,2021-12-26 17:43:42.000,2020-10-02 15:49:46,,3.0,,,bitcoin/libbase58,,,https://github.com/bitcoin/libbase58,MIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2422,,oac,precious-plastic-kit,https://github.com/ONEARMY/precious-plastic-kit,Precious Plastic Downloadpack.,others,11,False,71.0,,145.0,712.0,48.0,37.0,4.0,20.0,6.0,5.0,,12.0,2016-03-18 15:46:14,2021-08-27 19:36:04.000,2020-05-17 17:31:50,2020-01-19 23:34:27.000,3.0,,,ONEARMY/precious-plastic-kit,,,https://github.com/ONEARMY/precious-plastic-kit,,V4.1,,,,,,,,,37737.0,,,,,,,,,,,,,,,,,,,,
2423,,atom,cosmos/awesome,https://github.com/cosmos/awesome,Collection of Cosmos related resources.,others,11,False,102.0,,138.0,,44.0,24.0,,68.0,12.0,19.0,,34.0,2019-04-04 16:42:51,2021-11-01 04:39:43.000,2021-08-20 09:46:38,,3.0,,,cosmos/awesome,,,https://github.com/cosmos/awesome,Apache-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2424,,fuse,fuse-wallet,https://github.com/fuseio/fuse-wallet,Cross platform mobile Ethereum wallet based on Flutter.,others,11,False,489.0,4.0,137.0,,80.0,18.0,,283.0,2.0,13.0,,10.0,2019-07-24 14:06:50,2022-02-15 10:13:00.000,2022-02-15 10:12:59,,3.0,,,fuseio/fuse-wallet,,,https://github.com/fuseio/fuse-wallet,MIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2425,,neo,neo-project/proposals,https://github.com/neo-project/proposals,NEO Enhancement Proposals.,others,11,False,71.0,3.0,133.0,,112.0,39.0,,95.0,28.0,29.0,,16.0,2017-08-02 11:50:33,2022-02-16 02:30:34.000,2022-02-16 02:30:34,,3.0,,,neo-project/proposals,,,https://github.com/neo-project/proposals,CC-BY-4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2426,,chsb,lithium,https://github.com/SwissBorg/lithium,Lithium - A split-brain resolver for Akka-Cluster.,others,11,False,586.0,,131.0,,9.0,11.0,4.0,141.0,8.0,15.0,,6.0,2019-08-07 17:59:43,2021-01-26 07:45:24.000,2021-01-26 07:45:23,2020-04-23 19:41:22.000,3.0,,,SwissBorg/lithium,,com.swissborg:lithium_2.13,https://github.com/SwissBorg/lithium,Apache-2.0,0.11.2,,,,,,https://search.maven.org/artifact/com.swissborg/lithium_2.13,2020-04-23 00:00:00,,,,,,,,,,,,,,,,,,,,,,
2427,,yfi,brownie-strategy-mix,https://github.com/yearn/brownie-strategy-mix,## What youll find here.,others,11,False,53.0,4.0,125.0,9.0,78.0,19.0,2.0,53.0,6.0,19.0,,15.0,2020-11-02 21:59:00,2022-01-04 08:46:45.000,2022-01-04 08:46:45,2020-12-28 00:44:47.300,3.0,,,yearn/brownie-strategy-mix,@yfi/nodejs-strategy-mix,,https://github.com/yearn/brownie-strategy-mix,AGPL-3.0,2.0.0,,https://www.npmjs.com/package/@yfi/nodejs-strategy-mix,2020-12-28 00:44:47.300,,9.0,,,,,,,,,,,,,,,,,,,,,,,,
2428,,poa,vdf,https://github.com/poanetwork/vdf,An implementation of Verifiable Delay Functions in Rust.,others,11,False,127.0,,124.0,33.0,34.0,20.0,1.0,5.0,14.0,3.0,1.0,6.0,2018-11-08 13:42:29,2021-04-04 08:51:45.000,2021-04-04 08:51:45,2019-01-11 17:12:42.000,3.0,,,poanetwork/vdf,,,https://github.com/poanetwork/vdf,Apache-2.0,0.1.0,,,,,,,,,,,,,,,,,classgroup,https://crates.io/crates/classgroup,2019-01-11 16:04:53.612,1.0,33.0,983.0,,,,,,,
2429,,snx,synthetix-exchange,https://github.com/Synthetixio/synthetix-exchange,The Synthetix Exchange dApp code.,others,11,False,1930.0,,123.0,,79.0,14.0,1.0,568.0,4.0,29.0,,19.0,2018-11-19 04:03:18,2021-06-28 09:39:52.000,2021-06-24 23:51:15,2020-07-23 07:00:47.000,3.0,,,Synthetixio/synthetix-exchange,,,https://github.com/Synthetixio/synthetix-exchange,,2.25.0-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2430,,ont,ontio/documentation,https://github.com/ontio/documentation,Ontology Documents https://ont.io.,others,11,False,2840.0,2.0,123.0,,102.0,25.0,,680.0,10.0,8.0,,52.0,2018-03-27 10:06:19,2022-01-27 04:09:30.000,2022-01-27 04:09:15,,3.0,,,ontio/documentation,,,https://github.com/ontio/documentation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2431,,gxc,gxchain-explorer,https://github.com/gxchain/gxchain-explorer,GXChain explorer(GXChain).,others,11,False,373.0,1.0,120.0,,52.0,23.0,,47.0,8.0,16.0,,12.0,2017-07-26 15:24:41,2022-01-15 04:21:59.000,2021-11-23 08:54:58,,3.0,,,gxchain/gxchain-explorer,,,https://github.com/gxchain/gxchain-explorer,MIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2432,,ban,banano,https://github.com/BananoCoin/banano,Banano is a cryptocurrency utilizing a block-lettuce architecture.,others,11,False,4961.0,1.0,117.0,,49.0,14.0,,35.0,4.0,2.0,,83.0,2018-04-01 17:52:23,2022-02-15 23:43:02.000,2022-02-15 23:43:02,,3.0,,,BananoCoin/banano,,,https://github.com/BananoCoin/banano,BSD-3-Clause,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2433,,xin,libsignal_protocol_dart,https://github.com/MixinNetwork/libsignal_protocol_dart,Signal Protocol library for Dart/Flutter.,others,11,False,225.0,4.0,113.0,,26.0,12.0,,20.0,9.0,26.0,,8.0,2020-04-22 02:29:21,2022-02-07 12:51:33.000,2022-02-07 12:51:23,,3.0,,,MixinNetwork/libsignal_protocol_dart,,,https://github.com/MixinNetwork/libsignal_protocol_dart,GPL-3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2434,,band,band,https://github.com/bandprotocol/band,Monolithic repository of everything Band Protocol.,others,11,False,1806.0,,112.0,1.0,12.0,10.0,1.0,472.0,24.0,46.0,1.0,10.0,2019-08-14 10:13:57,2022-02-14 01:39:03.000,2020-02-19 09:17:12,,3.0,,,bandprotocol/band,,,https://github.com/bandprotocol/band,Apache-2.0,,1.0,,,,,,,,35.0,,,,,,,,,,,,,,,,,,,,
2435,,maro,gttc,https://github.com/TTCECO/gttc,"Official Go implementation of maro (TTC), A Decentralized and Incentivized Social Networking Protocol.",others,11,False,576.0,,112.0,,56.0,6.0,25.0,18.0,15.0,10.0,1.0,5.0,2018-05-29 09:07:52,2022-02-10 13:32:23.000,2021-09-30 07:45:16,2021-03-30 09:00:01.000,3.0,,,TTCECO/gttc,,,https://github.com/TTCECO/gttc,GPL-3.0,v0.2.2,1.0,,,,,,,github.com/ttceco/gttc,,https://pkg.go.dev/github.com/ttceco/gttc,2021-09-30 07:45:16.000,,,,,,,,,,,,,,,,,,
2436,,algo,sandbox,https://github.com/algorand/sandbox,Algorand node sandbox.,others,11,False,79.0,5.0,111.0,,55.0,12.0,3.0,62.0,19.0,21.0,,22.0,2019-11-25 13:45:24,2022-02-04 18:26:43.000,2022-02-04 18:26:41,,3.0,,,algorand/sandbox,,,https://github.com/algorand/sandbox,,,,,,,,,,github.com/algorand/sandbox,,https://pkg.go.dev/github.com/algorand/sandbox,2021-04-01 20:11:59.000,,,,,,,,,,,,,,,,,,
2437,,chai,ds-auth,https://github.com/dapphub/ds-auth,"Updatable, unobtrusive Solidity authorization pattern.",others,11,False,106.0,,111.0,19.0,31.0,13.0,6.0,5.0,1.0,7.0,,13.0,2016-08-04 16:05:46,2021-07-29 07:30:16.000,2021-07-29 07:30:08,2019-08-28 15:42:27.739,3.0,,,dapphub/ds-auth,ds-auth,,https://github.com/dapphub/ds-auth,GPL-3.0,1.0.5,,https://www.npmjs.com/package/ds-auth,2019-08-28 15:42:27.739,,19.0,,,,,,,,,,,,,,,,,,,,,,,,
2438,,comp,gateway,https://github.com/compound-finance/gateway,An interest-bearing stablecoin bridge between all DeFi chains.,others,11,False,305.0,,107.0,409.0,29.0,20.0,16.0,399.0,11.0,6.0,,9.0,2020-10-30 09:48:55,2021-08-16 15:54:09.000,2021-07-15 21:10:15,2021-06-25 23:41:53.000,3.0,,,compound-finance/gateway,,,https://github.com/compound-finance/gateway,,m16,,,,,,,,,4503.0,,,,,,,,,,,,,,,,,,,,
2439,,xmr,meta,https://github.com/monero-project/meta,A Meta Repository for General Monero Project Matters.,others,11,False,117.0,,105.0,,47.0,53.0,,47.0,31.0,585.0,,16.0,2016-10-15 14:38:52,2022-01-29 21:31:01.000,2021-08-08 13:30:07,,3.0,,,monero-project/meta,,,https://github.com/monero-project/meta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440,,mana,land,https://github.com/decentraland/land,Contract for LAND.,others,11,False,310.0,,100.0,,32.0,33.0,1.0,108.0,10.0,38.0,,9.0,2017-09-24 21:01:36,2021-12-28 11:20:46.000,2021-07-12 14:27:11,2018-08-31 04:21:41.000,3.0,,,decentraland/land,,,https://github.com/decentraland/land,,deploy/2018-08-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2441,,busd,usdp-contracts,https://github.com/paxosglobal/usdp-contracts,Solidity smart contracts for the Paxos Standard ERC20 stablecoin PAX.,others,11,False,53.0,,99.0,,60.0,33.0,,28.0,9.0,5.0,,8.0,2018-09-07 21:36:06,2022-02-14 01:30:43.000,2021-09-02 13:36:35,,3.0,,,paxosglobal/usdp-contracts,,,https://github.com/paxosglobal/usdp-contracts,MIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442,,wfct,FactomDocs,https://github.com/FactomProject/FactomDocs,Repository for the documentation for Factom.,others,11,False,430.0,,99.0,,40.0,63.0,,17.0,1.0,,,20.0,2014-09-10 22:15:04,2020-06-29 14:20:13.000,2020-01-16 17:07:09,,3.0,,,FactomProject/FactomDocs,,,https://github.com/FactomProject/FactomDocs,Unlicense,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443,,snt,swarms,https://github.com/status-im/swarms,"Swarm Home. New, completed and in-progress features for Status.",others,11,False,578.0,,98.0,,25.0,62.0,,252.0,35.0,126.0,,56.0,2017-10-19 11:56:58,2021-11-05 14:29:53.000,2019-07-23 15:40:12,,3.0,,,status-im/swarms,,,https://github.com/status-im/swarms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444,,mngo,mango,https://github.com/blockworks-foundation/mango,,others,11,False,228.0,,98.0,4.0,26.0,12.0,10.0,31.0,1.0,,,12.0,2021-02-05 15:09:11,2021-08-27 16:15:40.000,2021-08-27 16:15:38,2021-07-04 15:32:52.000,3.0,,,blockworks-foundation/mango,,,https://github.com/blockworks-foundation/mango,MIT,2.1.2,,,,,,,,,51.0,,,,,,,,,,,,,,,,,,,,
2445,,masq,MASQ-Project/Node,https://github.com/MASQ-Project/Node,"MASQ combines the benefits of VPN and Tor technology to create a superior next-generation privacy software, where..",others,11,False,1375.0,11.0,98.0,,14.0,9.0,,99.0,159.0,3.0,,21.0,2019-09-06 03:28:19,2022-02-16 13:30:13.000,2022-02-16 12:06:16,,3.0,,,MASQ-Project/Node,,,https://github.com/MASQ-Project/Node,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446,,btc,nanopos,https://github.com/ElementsProject/nanopos,"A simple Lightning point-of-sale system, powered by Lightning Charge.",others,11,False,56.0,,95.0,17.0,21.0,12.0,8.0,6.0,2.0,6.0,,3.0,2018-03-05 18:57:16,2021-09-20 12:57:14.000,2019-11-11 12:15:16,2019-11-11 12:15:43.782,3.0,,,ElementsProject/nanopos,nanopos,,https://github.com/ElementsProject/nanopos,MIT,0.1.6,,https://www.npmjs.com/package/nanopos,2019-11-11 12:15:43.782,,17.0,,,,,,,,,,,,,,,,,,,,,,,,
2447,,xin,flutter-plugins,https://github.com/MixinNetwork/flutter-plugins,Flutter plugins used in Mixin.,others,11,False,64.0,19.0,94.0,,9.0,8.0,,25.0,12.0,31.0,,4.0,2021-06-11 06:11:28,2022-01-29 03:39:59.000,2022-01-29 03:39:56,,3.0,,,MixinNetwork/flutter-plugins,,,https://github.com/MixinNetwork/flutter-plugins,MIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448,,bnb,bsc-snapshots,https://github.com/bnb-chain/bsc-snapshots,,others,11,False,152.0,34.0,93.0,,33.0,50.0,,8.0,50.0,54.0,,7.0,2021-05-14 02:26:31,2022-02-14 21:59:23.000,2022-02-14 21:59:23,,3.0,,,binance-chain/bsc-snapshots,,,https://github.com/bnb-chain/bsc-snapshots,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bnb-chain/bsc-snapshots
2449,,rcn,rcn-network,https://github.com/ripio/rcn-network,RCN is a global p2p lending protocol based on smart contracts and blockchain technology.,others,11,False,1238.0,,90.0,,36.0,23.0,,322.0,4.0,69.0,,13.0,2017-11-03 22:39:32,2021-11-10 17:44:28.000,2021-05-26 19:42:10,,3.0,,,ripio/rcn-network,,,https://github.com/ripio/rcn-network,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2450,,poa,posdao-contracts,https://github.com/poanetwork/posdao-contracts,"Smart contracts for POSDAO (Proof of Stake Decentralized Autonomous Organization consensus), a DPOS consensus..",others,11,False,577.0,4.0,90.0,,35.0,12.0,9.0,41.0,6.0,15.0,,7.0,2018-11-07 07:28:17,2022-01-05 08:19:24.000,2022-01-05 08:19:21,2021-03-19 11:03:26.000,3.0,,,poanetwork/posdao-contracts,,,https://github.com/poanetwork/posdao-contracts,,0.2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451,,miota,android-wallet-app,https://github.com/iotaledger/android-wallet-app,IOTA Android Wallet Application.,others,11,False,116.0,,89.0,6.0,52.0,16.0,6.0,17.0,44.0,117.0,,13.0,2016-11-26 20:06:36,2021-08-16 03:01:00.000,2018-05-31 13:43:48,2017-12-16 00:50:59.000,3.0,,,iotaledger/android-wallet-app,,,https://github.com/iotaledger/android-wallet-app,GPL-3.0,0.9.109,,,,,,,,,329.0,,,,,,,,,,,,,,,,,,,,
2452,,dos,DOSNetwork/core,https://github.com/DOSNetwork/core,"Core Protocols, Libraries and Off-chain Clients.",others,11,False,914.0,,88.0,4.0,11.0,8.0,20.0,124.0,2.0,5.0,,12.0,2018-05-22 06:22:10,2021-10-12 09:11:26.000,2021-10-12 09:11:26,2021-06-04 14:36:22.000,3.0,,,DOSNetwork/core,,,https://github.com/DOSNetwork/core,MIT,1.0.4-m,,,,,,,,github.com/dosnetwork/core,178.0,https://pkg.go.dev/github.com/dosnetwork/core,2021-06-04 14:31:08.000,,,,,,,,,,,,,,,,,,
2453,,dnt,name-bazaar,https://github.com/district0x/name-bazaar,A peer-to-peer marketplace for the exchange of names registered via the Ethereum Name Service.,others,11,False,560.0,,87.0,,21.0,13.0,,128.0,19.0,64.0,,13.0,2017-07-01 16:47:45,2021-12-27 13:51:22.000,2021-08-20 15:15:51,,3.0,,,district0x/name-bazaar,,,https://github.com/district0x/name-bazaar,EPL-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454,,ogn,telegram-moderator,https://github.com/OriginProtocol/telegram-moderator,"Telegram bot for controlling spam, logging, and more.",others,11,False,96.0,,86.0,,39.0,44.0,,8.0,13.0,13.0,,5.0,2018-01-26 02:51:46,2022-01-21 19:55:55.000,2021-05-07 01:09:53,,3.0,,,OriginProtocol/telegram-moderator,,,https://github.com/OriginProtocol/telegram-moderator,MIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455,,clap,tokenomia,https://github.com/smart-chain-fr/tokenomia,"Tokenomia is built for the Cardashift ICO, it aims to simplify the use of Native Tokens and Smart Contracts above the..",others,11,False,180.0,18.0,83.0,,29.0,4.0,,38.0,14.0,2.0,,11.0,2021-08-02 14:41:39,2022-02-02 08:14:27.000,2022-01-24 10:01:56,,3.0,,,smart-chain-fr/tokenomia,,,https://github.com/smart-chain-fr/tokenomia,Apache-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456,,mir,terra-web-app,https://github.com/Mirror-Protocol/terra-web-app,Mirror Protocol App for web browsers.,others,11,False,340.0,,81.0,,54.0,6.0,,10.0,14.0,3.0,,3.0,2020-09-13 11:38:47,2022-02-09 05:52:03.000,2021-11-15 13:09:24,,3.0,,,Mirror-Protocol/terra-web-app,,,https://github.com/Mirror-Protocol/terra-web-app,Apache-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
