,group,group_id,name,homepage,description,category,projectrank,show,commit_count,recent_commit_count,star_count,monthly_downloads,fork_count,watchers_count,release_count,pr_count,open_issue_count,closed_issue_count,dependent_project_count,contributor_count,created_at,updated_at,last_commit_pushed_at,latest_stable_release_published_at,projectrank_placing,labels,trending,github_id,npm_id,maven_id,github_url,license,latest_stable_release_number,github_dependent_project_count,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,maven_url,maven_latest_release_published_at,cargo_id,github_release_downloads,cargo_url,cargo_latest_release_published_at,cargo_dependent_project_count,cargo_monthly_downloads,cargo_total_downloads,go_id,go_url,go_latest_release_published_at,go_dependent_project_count,pypi_id,pypi_url,pypi_latest_release_published_at,pypi_monthly_downloads,maven_dependent_project_count,conda_id,pypi_dependent_project_count,conda_url,conda_latest_release_published_at,conda_total_downloads,updated_github_id
2387,,xlm,packages,https://github.com/stellar/packages,SDF - Packages.,others,12,False,271.0,5.0,38.0,,35.0,9.0,,130.0,3.0,27.0,,12.0,2017-12-27 18:45:13,2022-05-04 16:15:47.000,2022-05-04 16:15:47,,3.0,,,stellar/packages,,,https://github.com/stellar/packages,Apache-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2388,,tomo,tomochain/tokens,https://github.com/tomochain/tokens,Token Information.,others,12,False,547.0,2.0,37.0,,99.0,10.0,,221.0,16.0,123.0,,39.0,2019-07-24 10:38:53,2022-03-12 17:30:33.000,2022-02-22 14:06:38,,3.0,,,tomochain/tokens,,,https://github.com/tomochain/tokens,MIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2389,,upx,upx-android-miner,https://github.com/uPlexa/upx-android-miner,An Android Miner for the UPX Network.,others,12,False,17.0,,37.0,2311.0,28.0,9.0,7.0,4.0,15.0,8.0,,6.0,2019-01-06 01:41:28,2021-05-28 18:38:32.000,2021-05-28 18:38:04,2021-02-18 22:30:11.000,3.0,,,uPlexa/upx-android-miner,,,https://github.com/uPlexa/upx-android-miner,GPL-3.0,0.4.1,,,,,,,,,92476.0,,,,,,,,,,,,,,,,,,,,
2390,,eos,fc,https://github.com/EOSIO/fc,,others,12,False,503.0,,36.0,,87.0,36.0,,218.0,18.0,5.0,,39.0,2018-06-04 22:10:24,2022-04-28 15:50:23.000,2020-08-20 20:02:35,,3.0,,,EOSIO/fc,,,https://github.com/EOSIO/fc,MIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2391,,dcr,dcrweb,https://github.com/decred/dcrweb,Decred website code.,others,12,False,667.0,6.0,36.0,,72.0,18.0,,649.0,21.0,358.0,,51.0,2016-03-21 15:39:22,2022-03-28 15:38:15.000,2022-03-28 15:38:15,,3.0,,,decred/dcrweb,,,https://github.com/decred/dcrweb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2392,,lrc,hummingbot,https://github.com/Loopring/hummingbot,Hummingbot: a client for crypto market making.,others,12,False,8840.0,,35.0,,7.0,5.0,,4.0,,,,94.0,2020-07-07 20:50:47,2021-02-14 03:14:02.000,2021-02-09 01:56:26,,3.0,,,Loopring/hummingbot,,,https://github.com/Loopring/hummingbot,Apache-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2393,,rad,radicle-registry,https://github.com/radicle-dev/radicle-registry,An experimental Substrate implementation of the Radicle Registry.,others,12,False,807.0,,35.0,19.666666666666664,3.0,12.0,9.0,388.0,30.0,189.0,2.0,8.0,2019-10-07 13:06:33,2020-08-02 07:26:19.000,2020-07-29 09:02:42,2020-01-06 11:26:40.178,3.0,,,radicle-dev/radicle-registry,,,https://github.com/radicle-dev/radicle-registry,GPL-3.0-only,0.0.0,,,,,,,,radicle-registry-runtime,121.0,https://crates.io/crates/radicle-registry-runtime,2020-01-06 11:26:40.178,2.0,15.666666666666666,373.0,,,,,,,,,,,,,,,
2394,,vite,vite-app-ios,https://github.com/vitelabs/vite-app-ios,Vite Official App for iOS.,others,12,False,1635.0,2.0,35.0,,9.0,8.0,29.0,268.0,2.0,,,12.0,2018-08-24 03:23:22,2022-04-24 18:02:15.000,2022-04-24 18:00:52,2021-06-16 00:38:08.000,3.0,,,vitelabs/vite-app-ios,,,https://github.com/vitelabs/vite-app-ios,MIT,4.0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2395,,zil,ZRC,https://github.com/Zilliqa/ZRC,Zilliqa Reference Contracts.,others,12,False,412.0,24.0,34.0,,50.0,19.0,,169.0,17.0,9.0,,19.0,2019-06-17 08:25:30,2022-04-16 17:50:45.000,2022-03-22 05:43:35,,3.0,,,Zilliqa/ZRC,,,https://github.com/Zilliqa/ZRC,MIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2396,,idex,IDEXd,https://github.com/idexio/IDEXd,Staking software for the IDEX token.,others,12,False,110.0,,34.0,62.0,21.0,15.0,10.0,47.0,6.0,6.0,,5.0,2019-04-17 08:40:42,2022-04-20 21:00:31.000,2020-12-18 20:59:40,2019-05-08 23:37:11.000,3.0,,,idexio/IDEXd,@idexio/idexd-cli,,https://github.com/idexio/IDEXd,LGPL-3.0,0.2.1,,https://www.npmjs.com/package/@idexio/idexd-cli,2019-05-07 22:52:24.586,,62.0,,,,,,,,,,,,,,,,,,,,,,,,
2397,,beam,android-wallet,https://github.com/BeamMW/android-wallet,Mobile Wallet client (Android) for Beam- the scalable confidential cryptocurrency.,others,12,False,898.0,,34.0,13.0,16.0,20.0,36.0,10.0,26.0,593.0,,10.0,2018-11-08 10:12:18,2022-03-28 16:15:52.000,2021-12-23 16:35:26,2021-12-23 20:38:07.000,3.0,,,BeamMW/android-wallet,,,https://github.com/BeamMW/android-wallet,,mobile_mainnet_6.2,,,,,,,,,536.0,,,,,,,,,,,,,,,,,,,,
2398,,mxt,martexcoin_4x,https://github.com/martexcoin/martexcoin_4x,X13 PoW/PoS/Masternode/FastTx/AnonSend Cryptocurrency.,others,12,False,268.0,,34.0,61.0,24.0,15.0,27.0,39.0,10.0,11.0,,5.0,2015-02-09 14:06:49,2021-04-26 23:56:46.000,2021-04-26 23:56:32,2021-03-01 20:49:57.000,3.0,,,martexcoin/martexcoin_4x,,,https://github.com/martexcoin/martexcoin_4x,MIT,5.0.1.2,,,,,,,,,2214.0,,,,,,,,,,,,,,,,,,,,
2399,,dash,dashpay/docs,https://github.com/dashpay/docs,Dash User Documentation.,others,12,False,1904.0,7.0,33.0,,55.0,17.0,,126.0,,3.0,,16.0,2017-12-20 14:34:44,2022-05-04 12:44:41.000,2022-04-12 18:03:43,,3.0,,,dashpay/docs,,,https://github.com/dashpay/docs,MIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2400,,eos,welcome,https://github.com/EOSIO/welcome,"Documentation that covers EOSIO Overview, Getting Started and Protocol documents.",others,12,False,868.0,,33.0,,47.0,14.0,20.0,302.0,56.0,118.0,,20.0,2019-03-12 23:01:49,2022-04-05 19:36:08.000,2020-12-15 12:13:36,2020-06-04 09:37:09.000,3.0,,,EOSIO/welcome,,,https://github.com/EOSIO/welcome,,2.0.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2401,,ngm,em-ledger,https://github.com/e-money/em-ledger,BFT distributed ledger for e-Money.com.,others,12,False,993.0,,33.0,7.0,8.0,6.0,79.0,82.0,27.0,78.0,13.0,7.0,2019-06-26 13:01:00,2022-01-25 15:43:58.000,2022-01-25 15:43:57,2021-11-11 13:50:47.000,3.0,,,e-money/em-ledger,,,https://github.com/e-money/em-ledger,,1.1.4,9.0,,,,,,,,194.0,,,,,,github.com/e-money/em-ledger,https://pkg.go.dev/github.com/e-money/em-ledger,2021-12-10 18:44:01.000,4.0,,,,,,,,,,,
2402,,cloak,CloakCoin,https://github.com/CloakProject/CloakCoin,"Cloak is the fastest, most secure way to transact cryptocurrency using blockchain technology and truly next-gen ENIGMA..",others,12,False,133.0,,33.0,169.0,32.0,17.0,5.0,24.0,4.0,6.0,,5.0,2017-06-09 13:19:40,2021-05-07 13:48:23.000,2021-01-20 04:38:05,2019-11-29 19:57:23.000,3.0,,,CloakProject/CloakCoin,,,https://github.com/CloakProject/CloakCoin,MIT,2.2.2.2,,,,,,,,,7286.0,,,,,,,,,,,,,,,,,,,,
2403,,xrd,radixdlt-core,https://github.com/radixdlt/radixdlt-core,Radix core consensus and networking layer.,others,12,False,2847.0,,31.0,,13.0,26.0,16.0,312.0,3.0,2.0,,21.0,2020-01-29 10:30:48,2021-01-07 17:24:34.000,2021-01-07 17:24:20,,3.0,,,radixdlt/radixdlt-core,,,https://github.com/radixdlt/radixdlt-core,Apache-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2404,,stake,site,https://github.com/xdaichain/site,Website and documentation of xDai.,others,12,False,1934.0,97.0,31.0,,24.0,8.0,,16.0,2.0,4.0,,19.0,2019-09-26 15:28:10,2022-05-03 16:06:39.000,2022-05-03 16:06:37,,3.0,,,xdaichain/site,,,https://github.com/xdaichain/site,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2405,,cocos,ERC-1808,https://github.com/Cocos-BCX/ERC-1808,,others,11,False,39.0,,1529.0,,171.0,133.0,,9.0,26.0,,,4.0,2019-04-11 08:10:18,2021-05-10 06:58:34.000,2019-08-19 07:24:34,,3.0,,,Cocos-BCX/ERC-1808,,,https://github.com/Cocos-BCX/ERC-1808,AGPL-3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2406,,yam,yam-protocol,https://github.com/yam-finance/yam-protocol,A stablizing reserve currency protocol.,others,11,False,211.0,,635.0,,262.0,67.0,,83.0,17.0,12.0,,9.0,2020-08-04 21:00:54,2020-09-29 06:24:11.000,2020-08-25 19:30:38,,3.0,,,yam-finance/yam-protocol,,,https://github.com/yam-finance/yam-protocol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2407,,hedge,ftx,https://github.com/ftexchange/ftx,FTX Sample Code.,others,11,True,66.0,1.0,450.0,,247.0,43.0,,34.0,61.0,21.0,,10.0,2019-05-05 07:23:28,2022-03-03 03:43:16.000,2022-02-08 20:55:56,,3.0,,,ftexchange/ftx,,,https://github.com/ftexchange/ftx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2408,,dydx,dydxprotocol/liquidator,https://github.com/dydxprotocol/liquidator,DEPRECATED [ Bot to automatically liquidate dYdX accounts].,others,11,True,51.0,,391.0,,124.0,36.0,,27.0,5.0,14.0,,7.0,2019-05-13 22:30:55,2021-12-06 18:12:28.000,2021-12-06 18:12:28,,3.0,,,dydxprotocol/liquidator,,,https://github.com/dydxprotocol/liquidator,Apache-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2409,,kp3r,keep3r.network,https://github.com/keep3r-network/keep3r.network,An incentivized keeper network for anonymous keeper and job registration.,others,11,False,172.0,,381.0,,113.0,89.0,,22.0,9.0,21.0,,13.0,2020-10-19 10:35:23,2021-08-25 02:10:17.000,2021-03-29 06:40:46,,3.0,,,keep3r-network/keep3r.network,,,https://github.com/keep3r-network/keep3r.network,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2410,,okt,V3-Open-API-SDK,https://github.com/okex/V3-Open-API-SDK,,others,11,True,24.0,,375.0,,314.0,29.0,,49.0,54.0,4.0,5.0,10.0,2019-12-06 09:31:22,2022-04-29 06:21:18.000,2021-08-13 02:03:20,,3.0,,,okex/V3-Open-API-SDK,,,https://github.com/okex/V3-Open-API-SDK,,,5.0,,,,,,,,,,,,,,github.com/okex/v3-open-api-sdk,https://pkg.go.dev/github.com/okex/v3-open-api-sdk,,,,,,,,,,,,,
2411,,btt,bootstrap-dht,https://github.com/bittorrent/bootstrap-dht,DHT bootstrap server.,others,11,False,122.0,,372.0,,65.0,51.0,,38.0,4.0,8.0,,8.0,2013-11-01 22:51:57,2020-06-25 14:47:51.000,2017-02-21 17:24:29,,3.0,,,bittorrent/bootstrap-dht,,,https://github.com/bittorrent/bootstrap-dht,MIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2412,,dtube,production,https://github.com/dtube/production,Production app for D.Tube.,others,11,True,178.0,1.0,365.0,,59.0,41.0,,6.0,16.0,32.0,,2.0,2017-10-12 21:59:53,2022-03-12 06:56:49.000,2022-03-12 06:56:45,,3.0,,,dtube/production,,,https://github.com/dtube/production,GPL-3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2413,,srm,serum-dex-ui,https://github.com/project-serum/serum-dex-ui,Example implementation of a UI for the Serum DEX.,others,11,True,218.0,,335.0,,433.0,30.0,,95.0,56.0,10.0,,19.0,2020-08-27 23:13:57,2022-02-02 12:20:52.000,2021-09-02 13:42:08,,3.0,,,project-serum/serum-dex-ui,,,https://github.com/project-serum/serum-dex-ui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2414,,icp,cancan,https://github.com/dfinity/cancan,A scalable video sharing service.,others,11,True,16.0,,304.0,,55.0,28.0,,29.0,9.0,10.0,,8.0,2021-05-06 23:11:55,2022-04-09 10:20:53.000,2021-06-07 23:27:06,,3.0,,,dfinity/cancan,,,https://github.com/dfinity/cancan,Apache-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2415,,grin,mimblewimble/docs,https://github.com/mimblewimble/docs,Documentation for Grin and Mimblewimble.,others,11,True,87.0,,303.0,,82.0,52.0,,51.0,1.0,19.0,,14.0,2017-12-19 23:40:06,2022-01-12 12:10:46.000,2022-01-12 12:10:15,,3.0,,,mimblewimble/docs,,,https://github.com/mimblewimble/docs,Apache-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2416,,dxc,mydexchain,https://github.com/mydexchain/mydexchain,,others,11,True,116.0,5.0,301.0,,62.0,70.0,,3.0,2.0,,,6.0,2020-12-29 20:06:37,2022-04-24 09:23:49.000,2022-04-24 09:23:49,,3.0,,,mydexchain/mydexchain,,,https://github.com/mydexchain/mydexchain,Apache-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2417,,cake,pancake-info-api,https://github.com/pancakeswap/pancake-info-api,Serverless API implementation for PancakeSwap on-chain data query.,others,11,False,121.0,,283.0,,233.0,13.0,,44.0,37.0,44.0,,5.0,2021-02-17 09:47:03,2022-05-01 06:02:38.000,2021-04-24 11:06:24,,3.0,,,pancakeswap/pancake-info-api,,,https://github.com/pancakeswap/pancake-info-api,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2418,,nodl,Nodle-I-Ching,https://github.com/NodleCode/Nodle-I-Ching,,others,11,False,153.0,,266.0,,29.0,21.0,,23.0,3.0,,,7.0,2018-10-19 20:55:08,2022-04-28 18:09:29.000,2018-11-06 23:17:40,,3.0,,,NodleCode/Nodle-I-Ching,,,https://github.com/NodleCode/Nodle-I-Ching,GPL-3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2419,,nas,web-wallet,https://github.com/nebulasio/web-wallet,,others,11,False,371.0,,263.0,1.0,191.0,77.0,9.0,40.0,11.0,19.0,,16.0,2018-02-12 13:53:08,2021-01-28 14:18:45.000,2020-08-13 02:00:21,2021-01-28 14:18:45.000,3.0,,,nebulasio/web-wallet,,,https://github.com/nebulasio/web-wallet,LGPL-3.0,0.94,,,,,,,,,96.0,,,,,,,,,,,,,,,,,,,,
2420,,btt,bittorrent.org,https://github.com/bittorrent/bittorrent.org,,others,11,False,608.0,,258.0,,65.0,116.0,,64.0,34.0,28.0,,37.0,2011-03-29 22:52:47,2021-12-07 19:21:59.000,2020-05-01 21:48:22,,3.0,,,bittorrent/bittorrent.org,,,https://github.com/bittorrent/bittorrent.org,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2421,,hns,hnsd,https://github.com/handshake-org/hnsd,Handshake SPV name resolver.,others,11,True,445.0,2.0,236.0,,36.0,37.0,1.0,50.0,21.0,20.0,,14.0,2018-02-09 01:30:38,2022-03-12 12:35:30.000,2022-03-12 12:28:36,2020-09-25 13:04:22.000,3.0,,,handshake-org/hnsd,,,https://github.com/handshake-org/hnsd,,1.0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2422,,near,core-contracts,https://github.com/near/core-contracts,"Core contracts: reference staking pool, lockup, voting, whitelist, multisig.",others,11,True,329.0,4.0,235.0,,91.0,14.0,,126.0,51.0,44.0,,18.0,2020-03-23 15:41:04,2022-05-03 15:38:29.000,2022-03-03 19:32:24,,3.0,,,near/core-contracts,,,https://github.com/near/core-contracts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2423,,xin,kraken,https://github.com/MixinNetwork/kraken,High performance WebRTC SFU implemented with pure Go.,others,11,True,109.0,2.0,225.0,,34.0,23.0,,6.0,11.0,12.0,,4.0,2020-04-14 05:46:28,2022-03-14 07:45:19.000,2022-03-14 07:45:14,,3.0,,,MixinNetwork/kraken,,,https://github.com/MixinNetwork/kraken,Apache-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2424,,chai,ds-proxy,https://github.com/dapphub/ds-proxy,a proxy object that can compose transactions on owners behalf.,others,11,True,165.0,,221.0,,45.0,12.0,,20.0,7.0,8.0,,12.0,2016-12-20 20:03:58,2022-04-21 20:24:21.000,2021-07-29 07:31:05,,3.0,,,dapphub/ds-proxy,,,https://github.com/dapphub/ds-proxy,GPL-3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2425,,xlm,dashboard,https://github.com/stellar/dashboard,,others,11,True,331.0,1.0,200.0,,138.0,45.0,,189.0,25.0,46.0,,56.0,2017-02-21 16:54:58,2022-05-04 18:20:24.000,2022-05-03 16:52:48,,3.0,,,stellar/dashboard,,,https://github.com/stellar/dashboard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2426,,cake,pancake-subgraph,https://github.com/pancakeswap/pancake-subgraph,"Pancake subgraph (blocks, profile, prediction, NFTs, ...).",others,11,True,108.0,9.0,196.0,,376.0,10.0,,131.0,16.0,17.0,,6.0,2021-02-21 12:15:18,2022-05-01 09:02:16.000,2022-04-27 07:16:04,,3.0,,,pancakeswap/pancake-subgraph,,,https://github.com/pancakeswap/pancake-subgraph,GPL-3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2427,,link,truffle-starter-kit,https://github.com/smartcontractkit/truffle-starter-kit,An example smart contract utilizing Chainlink.,others,11,True,92.0,3.0,183.0,,75.0,83.0,,107.0,7.0,12.0,,13.0,2020-02-27 01:08:01,2022-02-13 18:52:26.000,2022-02-13 18:52:26,,3.0,,,smartcontractkit/truffle-starter-kit,,,https://github.com/smartcontractkit/truffle-starter-kit,MIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2428,,lpt,livepeer/wiki,https://github.com/livepeer/wiki,Wiki for the Livepeer Project.,others,11,True,147.0,,183.0,,64.0,32.0,,35.0,3.0,18.0,,10.0,2017-02-16 20:25:44,2022-01-05 00:54:21.000,2021-09-21 14:11:18,,3.0,,,livepeer/wiki,,,https://github.com/livepeer/wiki,MIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2429,,jet,jet-v1,https://github.com/jet-lab/jet-v1,Decentralized lending on Solana.,others,11,True,195.0,8.0,181.0,,54.0,13.0,,245.0,17.0,138.0,,16.0,2021-09-13 17:55:55,2022-04-15 18:30:25.000,2022-04-13 15:17:35,,3.0,,,jet-lab/jet-v1,,,https://github.com/jet-lab/jet-v1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2430,,storj,awesome-storj,https://github.com/storj/awesome-storj,"A curated list of projects, tools, and resources for Storj.",others,11,True,123.0,7.0,180.0,,43.0,29.0,,39.0,7.0,5.0,,29.0,2017-03-03 23:37:36,2022-04-19 17:08:28.000,2022-04-19 17:08:24,,3.0,,,storj/awesome-storj,,,https://github.com/storj/awesome-storj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2431,,bunny,Bunny,https://github.com/PancakeBunny-finance/Bunny,PancakeBunny helps $cake lovers get more $cakes.,others,11,True,168.0,,177.0,,140.0,27.0,,,2.0,5.0,8.0,13.0,2020-10-30 12:56:09,2021-12-21 02:37:58.000,2021-12-21 01:45:34,,3.0,,,PancakeBunny-finance/Bunny,,,https://github.com/PancakeBunny-finance/Bunny,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2432,,eos,eos-vm,https://github.com/EOSIO/eos-vm,"A Low-Latency, High Performance and Extensible WebAssembly Backend Library.",others,11,False,835.0,,175.0,,49.0,40.0,,199.0,19.0,10.0,,19.0,2018-07-16 19:11:15,2022-04-20 12:35:58.000,2019-11-08 00:46:58,,3.0,,,EOSIO/eos-vm,,,https://github.com/EOSIO/eos-vm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2433,,oac,precious-plastic-kit,https://github.com/ONEARMY/precious-plastic-kit,Precious Plastic Downloadpack.,others,11,False,74.0,1.0,147.0,725.0,48.0,37.0,4.0,20.0,6.0,5.0,,14.0,2016-03-18 15:46:14,2022-03-15 09:22:28.000,2022-03-15 09:22:28,2020-01-19 23:34:27.000,3.0,,,ONEARMY/precious-plastic-kit,,,https://github.com/ONEARMY/precious-plastic-kit,,V4.1,,,,,,,,,40613.0,,,,,,,,,,,,,,,,,,,,
2434,,yfi,brownie-strategy-mix,https://github.com/yearn/brownie-strategy-mix,## What youll find here.,others,11,False,54.0,1.0,140.0,18.0,118.0,19.0,2.0,55.0,8.0,20.0,,16.0,2020-11-02 21:59:00,2022-02-20 22:13:22.000,2022-02-20 22:13:22,2020-12-28 00:44:47.300,3.0,,,yearn/brownie-strategy-mix,@yfi/nodejs-strategy-mix,,https://github.com/yearn/brownie-strategy-mix,AGPL-3.0,2.0.0,,https://www.npmjs.com/package/@yfi/nodejs-strategy-mix,2020-12-28 00:44:47.300,,18.0,,,,,,,,,,,,,,,,,,,,,,,,
2435,,btc,paypercall,https://github.com/ElementsProject/paypercall,Charge for HTTP APIs on a pay-per-call basis with Bitcoin and Lightning.,others,11,False,23.0,,138.0,26.0,6.0,12.0,6.0,2.0,4.0,,6.0,1.0,2018-03-05 15:27:54,2021-09-20 12:56:32.000,2018-03-27 21:19:25,2018-03-20 11:29:38.086,3.0,,,ElementsProject/paypercall,paypercall,,https://github.com/ElementsProject/paypercall,MIT,0.1.4,4.0,https://www.npmjs.com/package/paypercall,2018-03-20 11:29:38.086,2.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,
2436,,xno,nano-docs,https://github.com/nanocurrency/nano-docs,Documentation for the Nano protocol.,others,11,False,563.0,9.0,134.0,,108.0,14.0,,469.0,51.0,119.0,,59.0,2019-04-03 22:44:44,2022-04-26 21:08:13.000,2022-04-26 21:06:04,,3.0,,,nanocurrency/nano-docs,,,https://github.com/nanocurrency/nano-docs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2437,,tpt,tp-js-sdk,https://github.com/TP-Lab/tp-js-sdk,"TokenPocket JS API for Dapp of ETH, IOST, TRON, COSMOS, SOLANA, EOS etc. (mobile only).",others,11,False,105.0,4.0,134.0,,46.0,11.0,,1.0,2.0,24.0,59.0,2.0,2018-07-16 08:09:59,2022-04-14 10:08:18.000,2022-04-14 10:08:17,,3.0,,,TP-Lab/tp-js-sdk,,,https://github.com/TP-Lab/tp-js-sdk,,,59.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2438,,algo,sandbox,https://github.com/algorand/sandbox,Algorand node sandbox.,others,11,False,83.0,5.0,133.0,,75.0,16.0,3.0,66.0,14.0,33.0,,23.0,2019-11-25 13:45:24,2022-04-28 18:23:59.000,2022-04-28 18:23:56,,3.0,,,algorand/sandbox,,,https://github.com/algorand/sandbox,,,,,,,,,,,,,,,,,github.com/algorand/sandbox,https://pkg.go.dev/github.com/algorand/sandbox,2021-04-01 20:11:59.000,,,,,,,,,,,,
2439,,poa,vdf,https://github.com/poanetwork/vdf,An implementation of Verifiable Delay Functions in Rust.,others,11,False,127.0,,132.0,43.333333333333336,38.0,20.0,1.0,5.0,14.0,3.0,1.0,6.0,2018-11-08 13:42:29,2021-04-04 08:51:45.000,2021-04-04 08:51:45,2019-01-11 17:12:42.000,3.0,,,poanetwork/vdf,,,https://github.com/poanetwork/vdf,Apache-2.0,0.1.0,,,,,,,,classgroup,,https://crates.io/crates/classgroup,2019-01-11 16:04:53.612,1.0,43.333333333333336,1082.0,,,,,,,,,,,,,,,
2440,,chsb,lithium,https://github.com/SwissBorg/lithium,Lithium - A split-brain resolver for Akka-Cluster.,others,11,False,586.0,,131.0,,9.0,11.0,4.0,141.0,8.0,15.0,,6.0,2019-08-07 17:59:43,2021-01-26 07:45:24.000,2021-01-26 07:45:23,2020-04-23 19:41:22.000,3.0,,,SwissBorg/lithium,,com.swissborg:lithium_2.13,https://github.com/SwissBorg/lithium,Apache-2.0,0.11.2,,,,,,https://search.maven.org/artifact/com.swissborg/lithium_2.13,2020-04-23 00:00:00,,,,,,,,,,,,,,,,,,,,,,
2441,,btc,libblkmaker,https://github.com/bitcoin/libblkmaker,MIT-licensed C implementation of getblocktemplate.,others,11,False,362.0,,127.0,,147.0,44.0,,12.0,9.0,,,6.0,2015-03-10 20:54:55,2022-01-29 13:50:02.000,2018-02-19 23:37:29,,3.0,,,bitcoin/libblkmaker,,,https://github.com/bitcoin/libblkmaker,MIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442,,fold,defi-threat,https://github.com/manifoldfinance/defi-threat,a globally-accessible knowledge base of adversary tactics and techniques based on real-world observations on..,others,11,False,31.0,5.0,127.0,,11.0,6.0,3.0,5.0,2.0,,,,2020-08-25 19:09:04,2022-02-14 07:45:56.000,2022-02-08 00:01:51,2022-02-08 00:02:18.000,3.0,,,manifoldfinance/defi-threat,,,https://github.com/manifoldfinance/defi-threat,MPL-2.0,3.0.0-rc2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443,,snx,synthetix-exchange,https://github.com/Synthetixio/synthetix-exchange,The Synthetix Exchange dApp code.,others,11,False,1930.0,,122.0,,81.0,15.0,1.0,568.0,4.0,29.0,,19.0,2018-11-19 04:03:18,2021-06-28 09:39:52.000,2021-06-24 23:51:15,2020-07-23 07:00:47.000,3.0,,,Synthetixio/synthetix-exchange,,,https://github.com/Synthetixio/synthetix-exchange,,2.25.0-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444,,ban,banano,https://github.com/BananoCoin/banano,Banano is a cryptocurrency utilizing a block-lettuce architecture.,others,11,False,4961.0,1.0,122.0,,49.0,14.0,,36.0,4.0,2.0,,83.0,2018-04-01 17:52:23,2022-04-24 14:53:07.000,2022-02-15 23:43:02,,3.0,,,BananoCoin/banano,,,https://github.com/BananoCoin/banano,BSD-3-Clause,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445,,cruz,cruzbit,https://github.com/cruzbit/cruzbit,A simple decentralized peer-to-peer ledger implementation.,others,11,False,189.0,,122.0,,26.0,15.0,,51.0,10.0,7.0,,5.0,2019-06-22 03:45:42,2022-03-27 03:25:02.000,2020-01-12 18:44:11,,3.0,,,cruzbit/cruzbit,,,https://github.com/cruzbit/cruzbit,MIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446,,xmr,meta,https://github.com/monero-project/meta,A Meta Repository for General Monero Project Matters.,others,11,False,117.0,,116.0,,50.0,50.0,,47.0,34.0,616.0,,16.0,2016-10-15 14:38:52,2022-04-11 22:02:46.000,2021-08-08 13:30:07,,3.0,,,monero-project/meta,,,https://github.com/monero-project/meta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
