,group,group_id,name,homepage,description,category,projectrank,show,commit_count,recent_commit_count,star_count,monthly_downloads,fork_count,watchers_count,release_count,pr_count,open_issue_count,closed_issue_count,dependent_project_count,contributor_count,created_at,updated_at,last_commit_pushed_at,latest_stable_release_published_at,projectrank_placing,labels,trending,github_id,npm_id,maven_id,github_url,license,latest_stable_release_number,github_dependent_project_count,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,maven_url,maven_latest_release_published_at,go_id,github_release_downloads,go_url,go_latest_release_published_at,go_dependent_project_count,cargo_id,cargo_url,cargo_latest_release_published_at,cargo_dependent_project_count,cargo_monthly_downloads,cargo_total_downloads,pypi_id,pypi_url,pypi_latest_release_published_at,pypi_monthly_downloads,maven_dependent_project_count,conda_id,pypi_dependent_project_count,conda_url,conda_latest_release_published_at,conda_total_downloads,updated_github_id
2076,,upx,uplexa,https://github.com/uPlexa/uplexa,uPlexa: Incentivizing the mass compute power of IoT devices to form a means of anonymous blockchain payments.,others,14,False,7194.0,,45.0,101.0,15.0,25.0,8.0,68.0,5.0,10.0,,253.0,2018-10-23 14:55:05,2021-06-12 02:39:57.000,2021-06-09 21:08:24,2019-11-01 12:24:59.000,3.0,,,uPlexa/uplexa,,,https://github.com/uPlexa/uplexa,,2.2.1,,,,,,,,,4052.0,,,,,,,,,,,,,,,,,,,,
2077,,mask,Holoflows-Kit,https://github.com/DimensionDev/Holoflows-Kit,Toolkit for developing Augmented Web.,others,14,False,421.0,,44.0,34.0,12.0,7.0,9.0,299.0,1.0,26.0,8.0,9.0,2019-03-06 01:41:39,2022-03-03 19:26:18.000,2021-09-02 10:47:57,2020-12-15 08:57:38.000,3.0,,,DimensionDev/Holoflows-Kit,@holoflows/kit,,https://github.com/DimensionDev/Holoflows-Kit,AGPL-3.0,0.8.0,5.0,https://www.npmjs.com/package/@holoflows/kit,2020-12-15 08:44:21.601,3.0,34.0,,,,,,,,,,,,,,,,,,,,,,,,
2078,,lbc,lbry.tech,https://github.com/lbryio/lbry.tech,Technical documentation website for the LBRY protocol.,others,14,False,899.0,2.0,44.0,,62.0,21.0,,157.0,24.0,205.0,,48.0,2018-03-28 14:54:47,2022-02-26 01:33:23.000,2022-02-08 15:32:27,,3.0,,,lbryio/lbry.tech,,,https://github.com/lbryio/lbry.tech,MIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2079,,pickle,pickle-ui,https://github.com/pickle-finance/pickle-ui,UI to interact with the PICKLE protocol.,others,14,False,1017.0,220.0,44.0,,40.0,4.0,,289.0,13.0,82.0,,27.0,2020-11-17 00:14:16,2022-03-16 16:59:33.000,2022-03-15 23:33:13,,3.0,,,pickle-finance/pickle-ui,,,https://github.com/pickle-finance/pickle-ui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2080,,xym,catapult-rest,https://github.com/symbol/catapult-rest,Catapult REST combines HTTP and WebSockets to perform read and write actions on the blockchain.,others,14,False,422.0,1.0,44.0,,33.0,30.0,9.0,376.0,48.0,262.0,,18.0,2018-05-12 14:50:51,2022-01-11 16:20:21.000,2022-01-11 16:20:39,2021-11-16 21:25:57.000,3.0,,,symbol/catapult-rest,,,https://github.com/symbol/catapult-rest,,2.4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2081,,btsg,go-bitsong,https://github.com/bitsongofficial/go-bitsong,Official BitSong Blockchain Implementation in Go.,others,14,False,506.0,9.0,44.0,10.0,45.0,7.0,22.0,61.0,16.0,7.0,,31.0,2019-05-09 23:45:43,2022-02-02 23:17:01.896,2022-01-31 17:51:20,2022-02-02 23:17:03.503,3.0,,,bitsongofficial/go-bitsong,,,https://github.com/bitsongofficial/go-bitsong,Apache-2.0,v0.10.0,,,,,,,,github.com/BitSongOfficial/go-bitsong,75.0,https://pkg.go.dev/github.com/BitSongOfficial/go-bitsong,2022-02-02 23:17:01.896,,,,,,,,,,,,,,,,,,
2082,,stx,blockstack-android,https://github.com/stacks-network/blockstack-android,"The Blockstack Android library for identity, auth and storage.",others,14,False,553.0,,43.0,,22.0,21.0,3.0,101.0,13.0,86.0,,14.0,2018-03-09 16:52:00,2021-10-25 10:43:20.000,2021-09-09 09:23:03,2020-10-23 13:27:26.000,3.0,,,blockstack/blockstack-android,,,https://github.com/stacks-network/blockstack-android,MIT,0.6.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stacks-network/blockstack-android
2083,,gno,django-eth-events,https://github.com/gnosis/django-eth-events,A simple Django app to react to Ethereum events.,others,14,False,340.0,,43.0,129.0,7.0,6.0,3.0,31.0,3.0,3.0,5.0,4.0,2017-06-27 17:55:42,2022-01-06 22:23:16.000,2019-06-03 10:39:52,2019-03-07 19:32:55.000,3.0,,,gnosis/django-eth-events,,,https://github.com/gnosis/django-eth-events,MIT,3.1.7,5.0,,,,,,,,,,,,,,,,,,helena-eth-events,https://pypi.org/project/helena-eth-events,2019-03-07 20:06:09,129.0,,,,,,,
2084,,med,panacea-core,https://github.com/medibloc/panacea-core,MediBloc Blockchain Core.,others,14,False,160.0,10.0,43.0,0.0,13.0,7.0,36.0,165.0,29.0,87.0,3.0,8.0,2019-07-30 17:14:45,2022-03-14 07:15:58.000,2022-02-16 06:15:24,2021-09-15 01:52:31.000,3.0,,,medibloc/panacea-core,,,https://github.com/medibloc/panacea-core,Apache-2.0,2.0.2,3.0,,,,,,,github.com/medibloc/panacea-core,19.0,https://pkg.go.dev/github.com/medibloc/panacea-core,2022-02-04 05:02:31.000,,,,,,,,,,,,,,,,,,
2085,,miota,hornet,https://github.com/iotaledger/hornet,HORNET is a powerful IOTA fullnode software.,others,14,False,1381.0,,43.0,5.0,12.0,3.0,10.0,18.0,2.0,5.0,,36.0,2020-06-09 10:30:09,2022-01-02 04:49:38.000,2021-10-04 13:45:37,2021-09-02 12:59:52.000,3.0,,,iotaledger/hornet,,,https://github.com/iotaledger/hornet,Apache-2.0,1.0.5,,,,,,,,,106.0,,,,,,,,,,,,,,,,,,,,
2086,,flow,freshmint,https://github.com/onflow/freshmint,The minty fresh way to launch an NFT project.,others,14,False,267.0,11.0,42.0,67.0,9.0,23.0,20.0,17.0,6.0,2.0,,9.0,2021-10-07 23:53:22,2022-03-14 04:22:42.000,2022-02-22 23:11:48,2021-12-10 16:07:28.000,3.0,,,onflow/freshmint,@onflow/freshmint,,https://github.com/onflow/freshmint,MIT,2.2.0-alpha.0,,https://www.npmjs.com/package/@onflow/freshmint,2021-12-10 16:08:07.632,,67.0,,,,,,,,,,,,,,,,,,,,,,,,
2087,,mft,mainframe-os,https://github.com/MainframeHQ/mainframe-os,Mainframe OS.,others,14,False,1263.0,,42.0,87.0,10.0,16.0,6.0,353.0,41.0,117.0,,21.0,2018-04-13 13:19:25,2020-07-18 05:50:23.000,2019-09-25 09:03:53,,3.0,,,MainframeHQ/mainframe-os,,,https://github.com/MainframeHQ/mainframe-os,MIT,,,,,,,,,,3685.0,,,,,,,,,,,,,,,,,,,,
2088,,cos,contentos-go,https://github.com/coschain/contentos-go,contentos blockchain.,others,14,False,2706.0,,42.0,,14.0,12.0,11.0,10.0,5.0,5.0,4.0,8.0,2018-10-17 08:49:24,2021-11-23 18:16:56.000,2021-09-30 03:01:56,2021-10-08 02:56:23.000,3.0,,,coschain/contentos-go,,,https://github.com/coschain/contentos-go,MIT,2.0.1,4.0,,,,,,,github.com/coschain/contentos-go,,https://pkg.go.dev/github.com/coschain/contentos-go,2021-09-30 03:01:56.000,,,,,,,,,,,,,,,,,,
2089,,nkn,nconnect,https://github.com/nknorg/nconnect,"Securely connect to remote machines without the need of any server, public IP address, or publicly exposed ports.",others,14,False,123.0,18.0,41.0,22.0,14.0,3.0,11.0,34.0,,,,3.0,2020-08-18 07:35:22,2022-03-16 09:53:11.000,2022-03-16 09:53:11,2022-03-08 07:26:16.000,3.0,,,nknorg/nconnect,,,https://github.com/nknorg/nconnect,Apache-2.0,1.0.7,,,,,,,,github.com/nknorg/nconnect,357.0,https://pkg.go.dev/github.com/nknorg/nconnect,2022-03-08 03:50:15.000,,,,,,,,,,,,,,,,,,
2090,,scc,StakeCubeProtocol,https://github.com/stakecube/StakeCubeProtocol,,others,14,False,382.0,14.0,41.0,225.0,12.0,5.0,5.0,51.0,,1.0,,5.0,2021-03-03 12:58:11,2022-03-16 08:17:52.000,2022-03-16 08:17:52,2022-01-03 15:44:00.000,3.0,,,stakecube/StakeCubeProtocol,,,https://github.com/stakecube/StakeCubeProtocol,MPL-2.0,1.1.7,,,,,,,,,2032.0,,,,,,,,,,,,,,,,,,,,
2091,,fct,firma-js,https://github.com/FirmaChain/firma-js,Javascript & TypeScript SDK for FirmaChain.,others,14,False,143.0,32.0,40.0,291.0,1.0,16.0,34.0,,,,7.0,1.0,2021-09-29 11:17:24,2022-03-14 10:03:54.591,2022-03-14 10:03:24,2022-03-14 10:03:54.591,3.0,,,FirmaChain/firma-js,@firmachain/firma-js,,https://github.com/FirmaChain/firma-js,MIT,0.2.29,7.0,https://www.npmjs.com/package/@firmachain/firma-js,2022-03-14 10:03:54.591,,291.0,,,,,,,,,,,,,,,,,,,,,,,,
2092,,poa,ex_abi,https://github.com/poanetwork/ex_abi,The Ethereum ABI Interface.,others,14,False,209.0,25.0,40.0,,30.0,3.0,5.0,67.0,,23.0,,16.0,2018-06-22 07:02:58,2022-02-28 12:32:55.000,2022-02-28 12:32:52,2021-07-01 05:41:25.000,3.0,,,poanetwork/ex_abi,,,https://github.com/poanetwork/ex_abi,GPL-3.0,0.5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2093,,icp,nns-dapp,https://github.com/dfinity/nns-dapp,The Dapp of the Internet Computers Network Nervous System.,others,14,False,1103.0,248.0,39.0,,5.0,31.0,,567.0,10.0,8.0,,23.0,2021-03-11 15:33:59,2022-03-16 17:21:35.000,2022-03-16 16:43:53,,3.0,,,dfinity/nns-dapp,,,https://github.com/dfinity/nns-dapp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2094,,dpi,index-coop-smart-contracts,https://github.com/IndexCoop/index-coop-smart-contracts,"Repo housing contracts, deploys, and js library for Index Coop.",others,14,False,90.0,12.0,39.0,,22.0,8.0,17.0,99.0,1.0,,1.0,11.0,2020-12-20 13:47:01,2022-03-16 03:36:09.000,2022-03-14 01:35:03,2022-03-14 01:51:59.000,3.0,,,SetProtocol/index-coop-smart-contracts,,,https://github.com/IndexCoop/index-coop-smart-contracts,Apache-2.0,0.3.1,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,IndexCoop/index-coop-smart-contracts
2095,,pgn,pigeoncoin,https://github.com/Pigeoncoin/pigeoncoin,Pigeoncoin is a cryptocurrency which will work as part of a secured communications platform. With seamless payments..,others,14,False,106.0,,38.0,897.0,48.0,23.0,9.0,16.0,2.0,13.0,,13.0,2018-03-22 13:10:10,2022-03-02 04:26:35.000,2019-09-30 16:57:30,2019-09-30 21:58:58.000,3.0,,,Pigeoncoin/pigeoncoin,,,https://github.com/Pigeoncoin/pigeoncoin,MIT,0.17.0.3,,,,,,,,,43066.0,,,,,,,,,,,,,,,,,,,,
2096,,mars,marscoin,https://github.com/marscoin/marscoin,Marscoin source tree.,others,14,False,4381.0,3.0,37.0,31.0,20.0,15.0,3.0,8.0,9.0,5.0,,197.0,2014-02-13 21:24:07,2021-12-29 20:34:10.000,2021-12-29 20:34:10,2021-07-25 00:19:31.000,3.0,,,marscoin/marscoin,,,https://github.com/marscoin/marscoin,MIT,1.6,,,,,,,,,2899.0,,,,,,,,,,,,,,,,,,,,
2097,,tomo,tomochain/tokens,https://github.com/tomochain/tokens,Token Information.,others,14,False,547.0,10.0,36.0,,99.0,10.0,,221.0,14.0,123.0,,39.0,2019-07-24 10:38:53,2022-03-12 17:30:33.000,2022-02-22 14:06:38,,3.0,,,tomochain/tokens,,,https://github.com/tomochain/tokens,MIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2098,,neu,Neufund/platform-contracts,https://github.com/Neufund/platform-contracts,Smart contract for Neufund platform.,others,14,False,2486.0,,36.0,,26.0,15.0,4.0,222.0,22.0,139.0,,19.0,2018-02-07 16:18:26,2022-02-11 00:44:37.000,2021-10-19 13:54:31,2020-09-16 11:31:53.000,3.0,,,Neufund/platform-contracts,,,https://github.com/Neufund/platform-contracts,MIT,last_placeholder_controller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2099,,bnt,webapp,https://github.com/bancorprotocol/webapp,Bancor Swap/Analytics webapp.,others,14,False,4172.0,,35.0,,37.0,8.0,,843.0,76.0,756.0,,25.0,2020-08-05 08:46:19,2021-11-03 10:02:40.000,2021-11-01 09:10:56,,3.0,,,bancorprotocol/webapp,,,https://github.com/bancorprotocol/webapp,MIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2100,,ren,aw,https://github.com/renproject/aw,A flexible P2P networking library for upgradable distributed systems.,others,14,False,741.0,,35.0,,9.0,12.0,72.0,72.0,8.0,12.0,13.0,14.0,2019-07-05 21:50:22,2022-03-14 22:45:45.000,2021-08-24 04:36:17,2021-11-16 23:19:21.000,3.0,,,renproject/aw,,,https://github.com/renproject/aw,MIT,v0.6.0,10.0,,,,,,,github.com/renproject/aw,,https://pkg.go.dev/github.com/renproject/aw,2021-12-03 00:08:42.000,3.0,,,,,,,,,,,,,,,,,
2101,,rbtc,rwallet,https://github.com/rsksmart/rwallet,"The RSK Wallet is based on our rWallet open-source code-base, which will allow developers and organizations to use it..",others,14,False,3039.0,,35.0,1.0,21.0,16.0,9.0,377.0,56.0,296.0,,24.0,2019-08-14 13:27:44,2021-08-10 13:50:55.000,2021-08-10 13:50:53,2021-06-29 17:54:45.000,3.0,,,rsksmart/rwallet,,,https://github.com/rsksmart/rwallet,GPL-3.0,2.0.1,,,,,,,,,30.0,,,,,,,,,,,,,,,,,,,,
2102,,eos,ricardian-template-toolkit,https://github.com/EOSIO/ricardian-template-toolkit,Renderer for the Ricardian Contract specification.,others,14,False,101.0,,34.0,35.0,13.0,30.0,5.0,68.0,5.0,1.0,21.0,15.0,2019-03-12 21:31:12,2022-02-11 05:15:06.000,2019-10-10 21:03:58,2019-10-10 19:34:37.613,3.0,,,EOSIO/ricardian-template-toolkit,ricardian-template-toolkit,,https://github.com/EOSIO/ricardian-template-toolkit,MIT,0.2.1,21.0,https://www.npmjs.com/package/ricardian-template-toolkit,2019-10-10 19:34:37.613,,35.0,,,,,,,,,,,,,,,,,,,,,,,,
2103,,send,SocialSend,https://github.com/SocialSend/SocialSend,Social Send Coin.,others,14,False,299.0,,34.0,371.0,24.0,21.0,19.0,20.0,1.0,7.0,,15.0,2017-11-07 13:46:38,2021-03-11 00:18:16.000,2020-12-08 12:48:03,2020-06-21 15:11:11.000,3.0,,,socialsend/socialsend,,,https://github.com/SocialSend/SocialSend,MIT,1.2.1.0,,,,,,,,,19343.0,,,,,,,,,,,,,,,,,,,,
2104,,xlm,developers,https://github.com/stellar/developers,Stellar developer portal site generator.,others,14,False,426.0,,33.0,,27.0,24.0,,123.0,14.0,28.0,,29.0,2015-09-24 21:28:02,2022-02-26 09:55:31.000,2021-04-23 13:54:27,,3.0,,,stellar/developers,,,https://github.com/stellar/developers,Apache-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2105,,enj,enjin-java-sdk,https://github.com/enjin/enjin-java-sdk,Enjin Platform SDK for Java.,others,14,False,614.0,5.0,33.0,,26.0,14.0,14.0,75.0,3.0,3.0,,6.0,2017-11-01 21:28:09,2022-03-12 06:26:37.000,2022-03-02 01:44:26,2021-10-15 18:22:57.000,3.0,,,enjin/enjin-java-sdk,,com.enjin:blockchain-sdk,https://github.com/enjin/enjin-java-sdk,Apache-2.0,1.0.7,,,,,,https://search.maven.org/artifact/com.enjin/blockchain-sdk,2021-12-17 03:42:53,,,,,,,,,,,,,,,,,,,,,,
2106,,ngm,em-ledger,https://github.com/e-money/em-ledger,BFT distributed ledger for e-Money.com.,others,14,False,993.0,5.0,33.0,6.0,7.0,6.0,79.0,82.0,27.0,78.0,13.0,7.0,2019-06-26 13:01:00,2022-01-25 15:43:58.000,2022-01-25 15:43:57,2021-11-11 13:50:47.000,3.0,,,e-money/em-ledger,,,https://github.com/e-money/em-ledger,,1.1.4,9.0,,,,,,,github.com/e-money/em-ledger,166.0,https://pkg.go.dev/github.com/e-money/em-ledger,2021-12-10 18:44:01.000,4.0,,,,,,,,,,,,,,,,,
2107,,tft,0-db,https://github.com/threefoldtech/0-db,Fast write ahead persistent redis protocol key-value store.,others,14,False,749.0,6.0,33.0,2.0,10.0,33.0,17.0,41.0,12.0,77.0,,8.0,2018-01-31 15:10:54,2022-02-03 11:59:25.000,2022-02-03 11:58:41,2022-02-03 11:59:26.000,3.0,,,threefoldtech/0-db,,,https://github.com/threefoldtech/0-db,Apache-2.0,2.0.4,,,,,,,,,111.0,,,,,,,,,,,,,,,,,,,,
2108,,dash,sentinel,https://github.com/dashpay/sentinel,DashCore Sentinel Engine.,others,14,False,773.0,,32.0,,195.0,19.0,2.0,64.0,4.0,8.0,,24.0,2017-02-04 20:31:48,2021-05-26 13:55:09.000,2021-05-26 13:49:38,2021-05-26 13:57:02.000,3.0,,,dashpay/sentinel,,,https://github.com/dashpay/sentinel,MIT,1.6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2109,,kmd,dPoW,https://github.com/KomodoPlatform/dPoW,Komodo delayed Proof of Work software.,others,14,False,871.0,28.0,32.0,,60.0,30.0,4.0,372.0,10.0,12.0,,21.0,2019-12-10 18:38:52,2022-03-14 12:44:29.000,2022-03-14 12:44:29,2020-06-13 19:11:20.000,3.0,,,KomodoPlatform/dPoW,,,https://github.com/KomodoPlatform/dPoW,,0.2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2110,,kt,GSIL,https://github.com/FeeiCN/GSIL,GitHub Sensitive Information LeakageGitHub.,others,13,True,101.0,,1817.0,,439.0,57.0,,13.0,2.0,60.0,,11.0,2017-10-11 10:14:57,2021-11-13 22:32:24.000,2021-10-18 09:52:55,,3.0,,,FeeiCN/GSIL,,,https://github.com/FeeiCN/GSIL,GPL-3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2111,,bnb,whitepaper,https://github.com/bnb-chain/whitepaper,Binance Smart Chain.,others,13,False,60.0,,1411.0,,293.0,176.0,,13.0,13.0,12.0,,7.0,2020-04-13 06:06:06,2022-02-21 00:34:40.000,2021-02-04 08:13:28,,3.0,,,binance-chain/whitepaper,,,https://github.com/bnb-chain/whitepaper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bnb-chain/whitepaper
2112,,lon,token-core-ios,https://github.com/consenlabs/token-core-ios,a blockchain private key management library on iOS.,others,13,False,24.0,,870.0,,224.0,45.0,,8.0,34.0,57.0,,6.0,2018-10-23 02:01:55,2021-01-18 06:44:03.000,2019-07-31 01:41:30,,3.0,,,consenlabs/token-core-ios,,,https://github.com/consenlabs/token-core-ios,Apache-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2113,,dnt,ethlance,https://github.com/district0x/ethlance,Ethlance is the first job market platform built entirely on the Ethereum blockchain. Free to use forever!.,others,13,True,998.0,,646.0,,121.0,57.0,,168.0,25.0,140.0,,13.0,2016-11-20 23:18:10,2022-02-13 20:00:04.000,2021-11-15 09:33:03,,3.0,,,district0x/ethlance,,,https://github.com/district0x/ethlance,GPL-3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2114,,eth,devp2p,https://github.com/ethereum/devp2p,Ethereum peer-to-peer networking specifications.,others,13,True,115.0,4.0,579.0,,195.0,56.0,,86.0,28.0,75.0,,34.0,2015-01-20 04:40:59,2022-02-24 14:57:49.000,2022-02-09 14:43:15,,3.0,,,ethereum/devp2p,,,https://github.com/ethereum/devp2p,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2115,,mkr,multicall,https://github.com/makerdao/multicall,Multicall: Aggregate multiple constant function call results into one.,others,13,True,46.0,,487.0,,157.0,25.0,,29.0,8.0,9.0,,9.0,2018-10-03 03:21:51,2022-03-16 09:13:11.000,2021-09-17 13:54:02,,3.0,,,makerdao/multicall,,,https://github.com/makerdao/multicall,MIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2116,,veo,amoveo,https://github.com/zack-bitcoin/amoveo,A blockchain for trust-free markets in financial derivatives.,others,13,True,3609.0,,464.0,,116.0,89.0,,166.0,12.0,104.0,,55.0,2017-04-23 22:54:17,2021-10-18 15:04:32.000,2021-10-18 15:04:24,,3.0,,,zack-bitcoin/amoveo,,,https://github.com/zack-bitcoin/amoveo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2117,,mkr,market-maker-keeper,https://github.com/makerdao/market-maker-keeper,"Maker Keeper Framework: Market maker keepers for OasisDEX, EtherDelta, 0x (RadarRelay, ERCdEX), Paradex, DDEX, IDEX,..",others,13,True,1184.0,,408.0,,151.0,38.0,,205.0,9.0,16.0,,20.0,2017-11-30 18:52:44,2021-09-24 12:20:13.000,2021-09-24 12:20:13,,3.0,,,makerdao/market-maker-keeper,,,https://github.com/makerdao/market-maker-keeper,AGPL-3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2118,,eth,homebrew-ethereum,https://github.com/ethereum/homebrew-ethereum,Homebrew Tap for Ethereum.,others,13,True,3602.0,3.0,395.0,,146.0,44.0,,186.0,6.0,,,35.0,2014-03-07 23:10:47,2022-03-16 14:36:31.000,2022-02-15 19:42:33,,3.0,,,ethereum/homebrew-ethereum,,,https://github.com/ethereum/homebrew-ethereum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2119,,1inch,1inchProtocol,https://github.com/1inch/1inchProtocol,1inch Protocol fully on-chain DeFi aggregation protocol.,others,13,True,247.0,,382.0,,175.0,36.0,,38.0,44.0,12.0,,11.0,2019-12-13 16:01:02,2021-10-27 22:22:40.000,2021-05-06 14:34:32,,3.0,,,1inch/1inchProtocol,,,https://github.com/1inch/1inchProtocol,MIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2120,,audio,hedgehog,https://github.com/AudiusProject/hedgehog,Build DApps like Apps -- A Metamask alternative that empowers you to build good UX.,others,13,True,48.0,,378.0,,40.0,9.0,,39.0,1.0,4.0,31.0,5.0,2019-04-11 21:29:18,2022-02-11 22:52:35.000,2021-10-22 17:20:14,,3.0,,,AudiusProject/hedgehog,,,https://github.com/AudiusProject/hedgehog,MIT,,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2121,,lyl,nem.core,https://github.com/NemProject/nem.core,org.nem.core package.,others,13,True,689.0,,337.0,,120.0,92.0,,20.0,12.0,24.0,,11.0,2015-04-19 17:24:03,2021-11-24 08:55:28.000,2021-11-23 19:44:46,,3.0,,,NemProject/nem.core,,,https://github.com/NemProject/nem.core,MIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2122,,zrx,0x-launch-kit,https://github.com/0xProject/0x-launch-kit,Start an exchange in under a minute.,others,13,False,75.0,,329.0,,191.0,25.0,1.0,15.0,26.0,10.0,,11.0,2019-05-20 23:30:29,2021-05-08 23:24:35.000,2020-08-13 19:31:33,2019-06-29 01:39:12.000,3.0,,,0xProject/0x-launch-kit,,,https://github.com/0xProject/0x-launch-kit,Apache-2.0,0.0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2123,,bnb,docs-site,https://github.com/bnb-chain/docs-site,,others,13,True,975.0,15.0,274.0,,161.0,41.0,,528.0,42.0,18.0,,63.0,2018-08-10 06:17:50,2022-03-13 02:48:39.000,2022-02-11 02:15:18,,3.0,,,binance-chain/docs-site,,,https://github.com/bnb-chain/docs-site,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bnb-chain/docs-site
2124,,eth,openzeppelin-labs,https://github.com/OpenZeppelin/openzeppelin-labs,A space for the community to interact and exchange ideas on the OpenZeppelin platform. Do not use in production!.,others,13,True,235.0,,263.0,,75.0,40.0,,61.0,27.0,61.0,,13.0,2017-11-24 18:05:41,2021-12-15 22:08:35.000,2021-12-15 22:08:35,,3.0,,,OpenZeppelin/openzeppelin-labs,,,https://github.com/OpenZeppelin/openzeppelin-labs,MIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2125,,neu,smart-contract-watch,https://github.com/Neufund/smart-contract-watch,A tool to monitor a number of smart contracts and transactions.,others,13,False,247.0,,252.0,,47.0,26.0,,64.0,6.0,5.0,,4.0,2017-09-15 16:02:00,2022-03-01 19:20:03.000,2018-02-19 16:03:21,,3.0,,,Neufund/smart-contract-watch,,,https://github.com/Neufund/smart-contract-watch,MIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2126,,ban,kalium_wallet_flutter,https://github.com/BananoCoin/kalium_wallet_flutter,"Kalium Mobile BANANO Wallet, made with Flutter.",others,13,True,1091.0,,234.0,45.0,88.0,9.0,21.0,12.0,19.0,13.0,,7.0,2019-02-04 16:07:21,2021-11-30 20:33:15.000,2021-11-30 20:05:26,2021-11-30 21:03:35.000,3.0,,,BananoCoin/kalium_wallet_flutter,,,https://github.com/BananoCoin/kalium_wallet_flutter,,2.3.5-release,,,,,,,,,1593.0,,,,,,,,,,,,,,,,,,,,
2127,,fxs,frax-solidity,https://github.com/FraxFinance/frax-solidity,Solidity implementation of the Frax Protocol.,others,13,True,500.0,35.0,211.0,,81.0,20.0,,127.0,,8.0,,12.0,2020-06-16 07:08:24,2022-03-09 22:42:21.000,2022-03-09 22:42:21,,3.0,,,FraxFinance/frax-solidity,,,https://github.com/FraxFinance/frax-solidity,MIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2128,,lon,token-core,https://github.com/consenlabs/token-core,Next generation core inside imToken Wallet.,others,13,True,676.0,1.0,211.0,2.0,71.0,29.0,3.0,72.0,15.0,18.0,,9.0,2019-05-17 00:51:29,2022-02-14 02:38:17.000,2022-02-14 02:38:16,2020-03-12 03:02:27.000,3.0,,,consenlabs/token-core,,,https://github.com/consenlabs/token-core,Apache-2.0,2.5.1,,,,,,,,,61.0,,,,,,,,,,,,,,,,,,,,
2129,,uuu,UNetwork,https://github.com/U-Network/UNetwork,U Network Public Blockchain.,others,13,False,702.0,,190.0,0.0,24.0,28.0,2.0,29.0,17.0,10.0,,28.0,2018-01-22 23:09:06,2020-07-10 10:34:00.000,2020-07-10 10:32:30,2019-03-04 02:08:17.000,3.0,,,U-Network/UNetwork,,,https://github.com/U-Network/UNetwork,Apache-2.0,1.1,,,,,,,,,34.0,,,,,,,,,,,,,,,,,,,,
2130,,xin,ocean.one,https://github.com/MixinNetwork/ocean.one,Ocean ONE is a decentralized exchange built on Mixin Network.,others,13,True,595.0,,180.0,,52.0,16.0,3.0,374.0,31.0,16.0,1.0,7.0,2018-06-24 12:57:01,2022-02-10 14:53:43.000,2021-08-05 08:34:47,,3.0,,,MixinNetwork/ocean.one,,,https://github.com/MixinNetwork/ocean.one,Apache-2.0,,1.0,,,,,,,github.com/MixinNetwork/ocean.one,,https://pkg.go.dev/github.com/MixinNetwork/ocean.one,2021-04-24 09:42:09.425,,,,,,,,,,,,,,,,,,
2131,,avax,avalanche-smart-contract-quickstart,https://github.com/ava-labs/avalanche-smart-contract-quickstart,The easiest way to build smart contracts on Avalanche.,others,13,True,87.0,,172.0,,56.0,17.0,4.0,23.0,5.0,5.0,,6.0,2021-01-15 20:24:40,2022-01-21 10:29:11.000,2021-09-03 20:09:27,2021-09-03 20:12:02.000,3.0,,,ava-labs/avalanche-smart-contract-quickstart,,,https://github.com/ava-labs/avalanche-smart-contract-quickstart,BSD-3-Clause,0.1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
