,group,group_id,name,homepage,description,category,projectrank,show,commit_count,recent_commit_count,star_count,monthly_downloads,fork_count,watchers_count,release_count,pr_count,open_issue_count,closed_issue_count,dependent_project_count,contributor_count,created_at,updated_at,last_commit_pushed_at,latest_stable_release_published_at,projectrank_placing,labels,trending,github_id,npm_id,github_url,license,latest_stable_release_number,github_dependent_project_count,npm_url,npm_latest_release_published_at,npm_monthly_downloads,maven_id,npm_dependent_project_count,maven_url,maven_latest_release_published_at,cargo_id,github_release_downloads,cargo_url,cargo_latest_release_published_at,cargo_dependent_project_count,cargo_monthly_downloads,cargo_total_downloads,go_id,go_url,go_latest_release_published_at,go_dependent_project_count,pypi_id,pypi_url,pypi_latest_release_published_at,pypi_monthly_downloads,maven_dependent_project_count,conda_id,pypi_dependent_project_count,conda_url,conda_latest_release_published_at,conda_total_downloads,updated_github_id
2168,,atom,testnets,https://github.com/cosmos/testnets,Cosmos Testnets.,others,13,False,522.0,36.0,85.0,,120.0,27.0,,262.0,31.0,50.0,,90.0,2018-04-22 18:47:37,2022-04-25 09:26:49.000,2022-04-25 09:26:49,,3.0,,,cosmos/testnets,,https://github.com/cosmos/testnets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2169,,twt,watchmarket,https://github.com/trustwallet/watchmarket,Watchmarket is an aggregation and caching service for blockchain market information.,others,13,False,371.0,,85.0,,53.0,8.0,5.0,376.0,14.0,61.0,11.0,14.0,2020-02-15 18:43:39,2022-03-25 20:08:35.000,2021-04-13 02:50:52,2020-11-24 01:13:18.000,3.0,,,trustwallet/watchmarket,,https://github.com/trustwallet/watchmarket,,1.1.2,8.0,,,,,,,,,,,,,,,github.com/trustwallet/watchmarket,https://pkg.go.dev/github.com/trustwallet/watchmarket,2021-04-13 02:50:52.000,3.0,,,,,,,,,,,
2170,,xla,scala-v7,https://github.com/scala-network/scala-v7,A cryptocurrency aiming to use blockchain technologies to globally distribute wealth.,others,13,False,33.0,,84.0,770.0,26.0,21.0,24.0,33.0,6.0,39.0,,3.0,2018-01-22 02:36:44,2021-11-09 15:30:41.000,2021-04-17 07:26:12,2020-10-10 14:34:52.000,3.0,,,scala-network/scala-v7,,https://github.com/scala-network/scala-v7,,4.1.0,,,,,,,,,,40840.0,,,,,,,,,,,,,,,,,,,,
2171,,clap,tokenomia,https://github.com/smart-chain-fr/tokenomia,"Tokenomia is built for the Cardashift ICO, it aims to simplify the use of Native Tokens and Smart Contracts above the..",others,13,False,258.0,74.0,83.0,,31.0,3.0,,44.0,14.0,3.0,,12.0,2021-08-02 14:41:39,2022-06-01 12:16:12.000,2022-06-01 08:00:15,,3.0,,,smart-chain-fr/tokenomia,,https://github.com/smart-chain-fr/tokenomia,Apache-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2172,,ryo,ryo-currency,https://github.com/ryo-currency/ryo-currency,Ryo - Privacy for eveRYOne.,others,13,False,516.0,,79.0,259.0,46.0,26.0,15.0,241.0,9.0,30.0,,16.0,2018-06-24 19:49:24,2021-12-14 14:33:18.000,2020-10-03 13:23:30,2020-10-03 15:38:52.000,3.0,,,ryo-currency/ryo-currency,,https://github.com/ryo-currency/ryo-currency,,0.6.1.0,,,,,,,,,,12200.0,,,,,,,,,,,,,,,,,,,,
2173,,ata,automata,https://github.com/automata-network/automata,Web 3.0 Realized with Traceless Privacy and SeamlessCompatibility.,others,13,False,412.0,33.0,79.0,2.0,15.0,13.0,6.0,127.0,6.0,3.0,,9.0,2021-02-10 06:11:43,2022-05-26 04:13:01.000,2022-05-12 08:53:57,2022-04-07 14:37:34.000,3.0,,,automata-network/automata,,https://github.com/automata-network/automata,Apache-2.0,0.1.1,,,,,,,,,,18.0,,,,,,,,,,,,,,,,,,,,
2174,,dcr,dcrstakepool,https://github.com/decred/dcrstakepool,Stakepool for Decred.,others,13,False,367.0,,78.0,,81.0,26.0,4.0,384.0,43.0,219.0,2.0,30.0,2016-03-28 21:44:13,2022-01-02 17:31:16.000,2021-05-18 12:59:42,2020-01-20 17:01:06.000,3.0,,,decred/dcrstakepool,,https://github.com/decred/dcrstakepool,,v1.5.0,,,,,,,,,,,,,,,,github.com/decred/dcrstakepool,https://pkg.go.dev/github.com/decred/dcrstakepool,2021-05-18 12:59:42.000,2.0,,,,,,,,,,,
2175,,kava,switch,https://github.com/Kava-Labs/switch,"Swap BTC, ETH, DAI & XRP in seconds. Keep your private keys private.",others,13,False,89.0,,78.0,69.0,29.0,12.0,4.0,30.0,17.0,,,3.0,2019-03-19 18:18:31,2022-06-01 06:14:21.000,2019-06-11 18:12:39,2019-06-11 17:56:47.000,3.0,,,Kava-Labs/switch,,https://github.com/Kava-Labs/switch,Apache-2.0,0.2.2,,,,,,,,,,2635.0,,,,,,,,,,,,,,,,,,,,
2176,,dip,GIF,https://github.com/etherisc/GIF,Generic Insurance Framework.,others,13,False,562.0,,78.0,28.0,19.0,12.0,2.0,160.0,,6.0,3.0,7.0,2019-01-18 13:52:07,2021-12-09 14:42:04.000,2021-12-09 14:42:00,2021-11-26 14:09:04.000,3.0,,,etherisc/GIF,@etherisc/gif-connect,https://github.com/etherisc/GIF,Apache-2.0,1.1.43-staging,3.0,https://www.npmjs.com/package/@etherisc/gif-connect,2021-07-20 18:32:00.821,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2177,,ftm,Fantom-PWA-Wallet,https://github.com/Fantom-foundation/Fantom-PWA-Wallet,JavaScript and Vue based Fantom PWA wallet.,others,13,False,1255.0,27.0,77.0,,46.0,15.0,,212.0,7.0,4.0,,6.0,2020-03-01 14:26:45,2022-05-23 20:15:58.000,2022-05-08 17:58:22,,3.0,,,Fantom-foundation/Fantom-PWA-Wallet,,https://github.com/Fantom-foundation/Fantom-PWA-Wallet,MIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2178,,xch,chia-network.github.io,https://github.com/Chia-Network/chia-network.github.io,The Current Chia Network website.,others,13,False,1069.0,44.0,76.0,,25.0,44.0,,306.0,3.0,13.0,,40.0,2018-11-15 18:22:01,2022-05-31 01:38:47.000,2022-05-31 01:38:43,,3.0,,,Chia-Network/chia-network.github.io,,https://github.com/Chia-Network/chia-network.github.io,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2179,,tnt,boltwall,https://github.com/Tierion/boltwall,"Bitcoin Lightning paywall and authentication using LSATs. Built with LND, Nodejs, and Typescript.",others,13,False,117.0,,75.0,160.0,7.0,6.0,41.0,24.0,3.0,,14.0,3.0,2019-08-07 21:59:57,2021-08-25 00:54:57.000,2021-08-25 00:44:41,2021-08-22 16:18:09.188,3.0,,,Tierion/boltwall,boltwall,https://github.com/Tierion/boltwall,AGPL-3.0,6.0.4,11.0,https://www.npmjs.com/package/boltwall,2021-08-22 16:18:09.188,160.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,
2180,,soul,PhantasmaChain,https://github.com/phantasma-io/PhantasmaChain,Blockchain with native storage and smart contract integration.,others,13,False,2901.0,,74.0,,31.0,21.0,,52.0,1.0,5.0,,13.0,2018-05-03 20:41:12,2022-06-01 14:37:42.000,2021-11-05 12:39:10,,3.0,,,phantasma-io/PhantasmaChain,,https://github.com/phantasma-io/PhantasmaChain,MIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2181,,msr,masari,https://github.com/masari-project/masari,"Masari: simple, scalable, and private cryptocurrency.",others,13,False,481.0,,73.0,398.0,50.0,32.0,21.0,144.0,8.0,36.0,,19.0,2017-09-05 08:40:47,2021-04-24 22:06:22.000,2021-02-08 12:00:17,2019-07-16 23:56:34.000,3.0,,,masari-project/masari,,https://github.com/masari-project/masari,,0.3.1.3,,,,,,,,,,22698.0,,,,,,,,,,,,,,,,,,,,
2182,,steem,steemit/hivemind,https://github.com/steemit/hivemind,Developer-friendly microservice powering social networks on the Steem blockchain.,others,13,False,1408.0,,72.0,,54.0,32.0,,142.0,42.0,130.0,,16.0,2017-03-07 16:02:59,2021-07-19 07:08:38.000,2021-07-19 07:03:21,,3.0,,,steemit/hivemind,,https://github.com/steemit/hivemind,MIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2183,,lit,litentry-app,https://github.com/litentry/litentry-app,,others,13,False,1680.0,160.0,72.0,,11.0,18.0,,765.0,41.0,416.0,,11.0,2020-11-23 23:11:15,2022-06-01 14:19:04.000,2022-06-01 14:08:04,,3.0,,,litentry/litentry-app,,https://github.com/litentry/litentry-app,GPL-3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2184,,gno,conditional-tokens-market-makers,https://github.com/gnosis/conditional-tokens-market-makers,Automated Market Maker (AMM) smart contracts for Conditional Tokens Markets.,others,13,False,156.0,,70.0,136.0,30.0,7.0,12.0,51.0,8.0,1.0,22.0,4.0,2018-11-21 20:05:39,2022-02-11 13:01:28.000,2020-12-17 05:17:27,2019-06-08 18:18:48.548,3.0,,,gnosis/conditional-tokens-market-makers,@gnosis.pm/hg-market-makers,https://github.com/gnosis/conditional-tokens-market-makers,LGPL-3.0,0.4.0,21.0,https://www.npmjs.com/package/@gnosis.pm/hg-market-makers,2019-06-08 18:18:48.548,136.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2185,,ckb,overlord,https://github.com/nervosnetwork/overlord,Overlord consensus protocol.,others,13,False,123.0,2.0,69.0,1278.0,17.0,12.0,20.0,131.0,,2.0,4.0,8.0,2019-07-24 09:13:59,2022-03-14 05:10:13.000,2022-03-14 05:10:09,2022-01-21 04:41:02.820,3.0,,,nervosnetwork/overlord,,https://github.com/nervosnetwork/overlord,MIT,0.3.2,,,,,,,,,overlord,,https://crates.io/crates/overlord,2022-01-21 04:41:02.820,4.0,1278.0,10127.0,,,,,,,,,,,,,,,
2186,,bed,bedcoin,https://github.com/bedadmin/bedcoin,"POW + POS hybrid consensus algorithm mechanism, continue to use bitcoin sha256 algorithm to reconstruct a new..",others,13,False,23622.0,,69.0,2.0,11.0,6.0,2.0,,,,,859.0,2020-11-19 09:57:38,2021-12-20 12:43:30.000,2021-12-20 12:34:34,2021-12-15 14:59:47.000,3.0,,,bedadmin/bedcoin,,https://github.com/bedadmin/bedcoin,MIT,0.20.2.1.1211,,,,,,,,,,42.0,,,,,,,,,,,,,,,,,,,,
2187,,xrp,ripple-keypairs,https://github.com/ripple/ripple-keypairs,Moved to: https://github.com/XRPLF/xrpl.js/tree/develop/packages/ripple-keypairs.,others,13,False,281.0,,67.0,13.0,62.0,16.0,11.0,361.0,,30.0,1.0,11.0,2015-06-17 12:54:02,2021-11-23 22:44:46.000,2021-11-11 18:04:15,2021-02-22 23:08:56.000,3.0,,,ripple/ripple-keypairs,blocmatrix-keypairs,https://github.com/ripple/ripple-keypairs,ISC,1.0.3,,https://www.npmjs.com/package/blocmatrix-keypairs,2020-01-17 10:18:31.309,13.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2188,,ft,fractal,https://github.com/fractalplatform/fractal,,others,13,False,602.0,,67.0,22.0,34.0,8.0,33.0,502.0,1.0,40.0,1.0,20.0,2019-01-17 12:35:05,2022-05-24 20:56:39.000,2019-12-17 10:44:05,2019-12-09 07:30:24.000,3.0,,,fractalplatform/fractal,,https://github.com/fractalplatform/fractal,GPL-3.0,1.0.0,1.0,,,,,,,,,942.0,,,,,,github.com/fractalplatform/fractal,https://pkg.go.dev/github.com/fractalplatform/fractal,2019-12-17 10:43:25.000,,,,,,,,,,,,
2189,,uni,sybil-interface,https://github.com/Uniswap/sybil-interface,"Interface that incorporates Sybil, a governance tool for discovering delegates.",others,13,False,1147.0,3.0,65.0,,60.0,8.0,,68.0,17.0,22.0,,62.0,2020-10-08 00:31:54,2022-05-25 04:54:31.000,2022-03-31 20:37:08,,3.0,,,Uniswap/sybil-interface,,https://github.com/Uniswap/sybil-interface,GPL-3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2190,,ghst,ghst-staking,https://github.com/aavegotchi/ghst-staking,GHST staking diamond.,others,13,False,376.0,47.0,64.0,,23.0,6.0,,14.0,2.0,8.0,,14.0,2020-09-26 10:58:35,2022-05-04 09:03:35.000,2022-05-04 09:03:31,,3.0,,,aavegotchi/ghst-staking,,https://github.com/aavegotchi/ghst-staking,MIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2191,,etc,expedition,https://github.com/etclabscore/expedition,A block explorer for the Ethereum stack.,others,13,False,336.0,,64.0,23.0,19.0,6.0,49.0,431.0,35.0,72.0,,10.0,2019-01-17 20:16:00,2021-02-27 01:59:33.000,2021-02-27 01:58:54,2020-11-09 16:33:54.000,3.0,,,etclabscore/expedition,@etclabscore/jade-explorer,https://github.com/etclabscore/expedition,Apache-2.0,1.10.2,,https://www.npmjs.com/package/@etclabscore/jade-explorer,2019-01-17 20:46:31.123,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2192,,eos,eosio-swift,https://github.com/EOSIO/eosio-swift,EOSIO SDK for Swift - API for integrating with EOSIO-based blockchains.,others,13,False,566.0,,62.0,,26.0,24.0,1.0,248.0,14.0,39.0,,12.0,2019-01-23 20:33:35,2021-12-23 11:12:33.000,2020-11-30 21:23:31,2019-10-25 17:59:14.000,3.0,,,EOSIO/eosio-swift,,https://github.com/EOSIO/eosio-swift,MIT,0.2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2193,,storj,storj/docs,https://github.com/storj/docs,Source for Storj DCS docs.,others,13,False,54.0,21.0,62.0,,26.0,29.0,,139.0,5.0,52.0,1.0,15.0,2018-10-29 22:10:50,2022-05-31 16:23:10.000,2022-05-31 16:22:09,,3.0,,,storj/docs,,https://github.com/storj/docs,Apache-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2194,,near,NEARStudio,https://github.com/nearprotocol/NEARStudio,IDE for building smart contracts on NEAR Protocol.,others,13,False,1248.0,,61.0,,17.0,24.0,,236.0,42.0,28.0,,46.0,2018-11-06 21:16:12,2020-06-19 16:03:32.000,2020-02-29 08:42:41,,3.0,,,nearprotocol/NEARStudio,,https://github.com/nearprotocol/NEARStudio,MIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2195,,xrd,community-scrypto,https://github.com/radixdlt/community-scrypto-examples,A place for the community to upload example Scrypto code.,others,13,False,419.0,148.0,61.0,,70.0,21.0,,82.0,1.0,,,30.0,2021-11-11 23:39:48,2022-05-30 08:49:43.000,2022-05-19 14:14:40,,3.0,,,radixdlt/community-scrypto,,https://github.com/radixdlt/community-scrypto-examples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,radixdlt/community-scrypto-examples
2196,,xhv,haven,https://github.com/havenprotocol/haven,Haven is an untraceable cryptocurrency that proposes a new way of achieving a stable fiat value storage while being..,others,13,False,135.0,,61.0,940.0,37.0,22.0,6.0,13.0,8.0,24.0,,3.0,2018-01-25 08:46:17,2021-04-27 10:53:47.000,2019-01-10 11:01:54,2018-09-25 18:31:41.000,3.0,,,havenprotocol/haven,,https://github.com/havenprotocol/haven,,3.1.0,,,,,,,,,,47018.0,,,,,,,,,,,,,,,,,,,,
2197,,toncoin,telegram,https://github.com/newton-blockchain/telegram,"Telegram WebZ+TON, GPL v3.",others,13,False,1811.0,239.0,60.0,,10.0,8.0,,,,,,8.0,2021-05-02 12:15:18,2022-06-01 15:45:02.000,2022-06-01 15:44:40,,3.0,,,newton-blockchain/telegram,,https://github.com/newton-blockchain/telegram,GPL-3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2198,,bat,bat-ledger,https://github.com/brave-intl/bat-ledger,A BAT-based micropayments system for users and publishers.,others,13,False,942.0,9.0,59.0,11.0,20.0,16.0,1.0,809.0,41.0,218.0,,14.0,2017-07-26 13:25:27,2022-05-24 22:15:10.000,2022-04-13 18:20:06,2017-07-26 13:44:28.739,3.0,,,brave-intl/bat-ledger,bat-ledger,https://github.com/brave-intl/bat-ledger,MPL-2.0,0.0.0,,https://www.npmjs.com/package/bat-ledger,2017-07-26 13:44:28.739,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2199,,ctk,ShentuChain/testnet,https://github.com/ShentuChain/testnet,Testnet configuration and data for CertiK Chain.,others,13,False,179.0,1.0,58.0,202.0,124.0,12.0,14.0,137.0,4.0,14.0,,7.0,2019-07-23 16:35:31,2022-03-30 04:05:03.000,2022-03-30 04:05:03,2020-09-08 19:19:47.000,3.0,,,ShentuChain/testnet,,https://github.com/ShentuChain/testnet,Apache-2.0,0.13.3,,,,,,,,,,7074.0,,,,,,,,,,,,,,,,,,,,
2200,,kmd,SuperNET,https://github.com/jl777/SuperNET,,others,13,False,19076.0,,58.0,,151.0,17.0,1.0,1065.0,58.0,36.0,,60.0,2016-01-07 14:19:43,2022-04-25 15:32:06.000,2019-12-08 16:20:00,2019-11-14 16:24:35.000,3.0,,,jl777/SuperNET,,https://github.com/jl777/SuperNET,,0.1-review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2201,,mana,wearables-contracts,https://github.com/decentraland/wearables-contracts,Set of Wearables NFT contracts.,others,13,False,218.0,2.0,56.0,147.0,21.0,10.0,36.0,63.0,7.0,10.0,,2.0,2019-10-17 16:24:17,2022-05-10 16:08:31.000,2022-05-09 18:24:43,2022-05-10 16:08:31.000,3.0,,,decentraland/wearables-contracts,wearables-contracts,https://github.com/decentraland/wearables-contracts,ISC,1.32.0,,https://www.npmjs.com/package/wearables-contracts,2022-04-19 16:08:01.181,147.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
2202,,ren,hyperdrive,https://github.com/renproject/hyperdrive,An experimental consensus algorithm for secure multiparty computations.,others,13,False,1211.0,,56.0,,10.0,14.0,27.0,90.0,5.0,15.0,6.0,11.0,2019-03-01 06:21:21,2022-05-24 20:56:20.000,2021-10-04 23:54:16,2021-12-01 04:36:57.000,3.0,,,renproject/hyperdrive,,https://github.com/renproject/hyperdrive,GPL-3.0,0.4.11,6.0,,,,,,,,,,,,,,,github.com/renproject/hyperdrive,https://pkg.go.dev/github.com/renproject/hyperdrive,2021-09-10 00:44:29.000,,,,,,,,,,,,
2203,,akt,ovrclk/docs,https://github.com/ovrclk/docs,Official Documentation.,others,13,False,752.0,106.0,55.0,,72.0,18.0,,189.0,18.0,33.0,,47.0,2019-08-31 02:50:40,2022-06-01 18:10:46.000,2022-06-01 18:10:42,,3.0,,,ovrclk/docs,,https://github.com/ovrclk/docs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2204,,any,anyswap-frontend,https://github.com/anyswap/anyswap-frontend,,others,13,False,1104.0,,54.0,,74.0,9.0,4.0,6.0,1.0,,,50.0,2020-06-24 07:47:37,2022-04-07 08:40:42.000,2021-09-10 03:00:09,2020-09-18 12:45:26.000,3.0,,,anyswap/anyswap-frontend,,https://github.com/anyswap/anyswap-frontend,GPL-3.0,1.4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2205,,one,chrome-extension-wallet,https://github.com/harmony-one/chrome-extension-wallet,Harmony Chrome Extension Wallet.,others,13,False,452.0,,53.0,21.0,33.0,24.0,15.0,57.0,17.0,50.0,,10.0,2020-05-13 00:58:57,2022-03-19 14:04:31.000,2022-02-02 08:57:55,2021-11-01 10:37:56.000,3.0,,,harmony-one/chrome-extension-wallet,,https://github.com/harmony-one/chrome-extension-wallet,,1.2.5,,,,,,,,,,494.0,,,,,,,,,,,,,,,,,,,,
2206,,xst,Stealth,https://github.com/Stealth-R-D-LLC/Stealth,StealthCoin Cryptocurrency and StealthSend Anonymity Layer.,others,13,False,323.0,3.0,53.0,131.0,34.0,20.0,6.0,16.0,2.0,5.0,,3.0,2014-06-26 08:45:25,2022-05-05 13:01:08.000,2022-05-05 13:00:22,2021-09-24 11:53:16.000,3.0,,,Stealth-R-D-LLC/Stealth,,https://github.com/Stealth-R-D-LLC/Stealth,MIT,3.1.7.5,,,,,,,,,,7624.0,,,,,,,,,,,,,,,,,,,,
2207,,ever,ton-labs-node,https://github.com/tonlabs/ton-labs-node,EVER OS NODE.,others,13,False,258.0,15.0,52.0,,15.0,30.0,2.0,133.0,1.0,10.0,,13.0,2020-05-06 12:29:12,2022-05-31 11:24:36.000,2022-05-18 09:20:01,2021-11-08 19:06:42.000,3.0,,,tonlabs/ton-labs-node,,https://github.com/tonlabs/ton-labs-node,GPL-3.0,0.47.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2208,,dpi,index-ui,https://github.com/IndexCoop/index-ui,The Index Coop Website.,others,13,False,684.0,,51.0,,50.0,10.0,,582.0,11.0,45.0,,29.0,2020-09-25 23:44:59,2022-04-20 12:35:03.000,2022-02-23 21:32:24,,3.0,,,SetProtocol/index-ui,,https://github.com/IndexCoop/index-ui,MIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IndexCoop/index-ui
2209,,wrkz,TipBot,https://github.com/wrkzcoin/TipBot,Cryptocurrency TipBot.,others,13,False,859.0,160.0,51.0,,23.0,8.0,3.0,5.0,3.0,9.0,,3.0,2019-03-16 02:25:38,2022-05-30 04:37:05.000,2022-05-30 04:36:17,,3.0,,,wrkzcoin/TipBot,,https://github.com/wrkzcoin/TipBot,EUPL-1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2210,,neo,neo.org,https://github.com/neo-project/neo.org,,others,13,False,257.0,,49.0,,97.0,15.0,,341.0,1.0,548.0,,33.0,2017-07-18 14:28:06,2022-05-10 05:03:31.000,2021-11-15 08:40:38,,3.0,,,neo-project/neo.org,,https://github.com/neo-project/neo.org,MPL-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2211,,dusk,dusk-zerocaf,https://github.com/dusk-network/dusk-zerocaf,Zerocaf: A library built for EC operations in Zero Knowledge.,others,13,False,736.0,,49.0,56.0,8.0,4.0,3.0,55.0,9.0,41.0,,7.0,2019-04-15 08:35:30,2021-08-20 09:07:48.000,2021-08-20 09:07:48,2019-07-26 14:22:25.000,3.0,,,dusk-network/dusk-zerocaf,,https://github.com/dusk-network/dusk-zerocaf,MIT,0.2.0,,,,,,,,,zerocaf,9.0,https://crates.io/crates/zerocaf,2019-07-26 11:43:30.760,,56.0,1349.0,,,,,,,,,,,,,,,
2212,,mkr,dss-deploy-scripts,https://github.com/makerdao/dss-deploy-scripts,,others,13,False,593.0,8.0,48.0,,38.0,28.0,69.0,101.0,3.0,4.0,,18.0,2019-01-09 14:12:39,2022-05-18 20:51:46.000,2022-05-18 20:50:20,2022-05-18 20:55:24.000,3.0,,,makerdao/dss-deploy-scripts,,https://github.com/makerdao/dss-deploy-scripts,AGPL-3.0,1.13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2213,,rose,ed25519,https://github.com/oasisprotocol/ed25519,Golang ed25519.,others,13,False,66.0,,48.0,,4.0,27.0,4.0,22.0,2.0,5.0,115.0,7.0,2019-03-10 23:03:26,2021-05-05 15:47:04.000,2021-05-05 15:47:01,,3.0,,,oasisprotocol/ed25519,,https://github.com/oasisprotocol/ed25519,BSD-3-Clause,,98.0,,,,,,,,,,,,,,,github.com/oasisprotocol/ed25519,https://pkg.go.dev/github.com/oasisprotocol/ed25519,2021-02-01 15:08:09.000,17.0,,,,,,,,,,,
2214,,xcp,CounterpartyXCP/Documentation,https://github.com/CounterpartyXCP/Documentation,Official Documentation of the Counterparty Project.,others,13,False,1238.0,,48.0,,56.0,17.0,,127.0,9.0,22.0,,21.0,2014-12-26 16:14:39,2022-01-29 18:11:05.000,2022-01-01 18:12:31,,3.0,,,CounterpartyXCP/Documentation,,https://github.com/CounterpartyXCP/Documentation,MIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2215,,icp,quill,https://github.com/dfinity/quill,Governance & ledger toolkit for cold wallets.,others,13,False,57.0,6.0,47.0,62.0,14.0,45.0,19.0,79.0,19.0,15.0,,14.0,2021-05-14 14:50:53,2022-06-01 17:41:57.000,2022-05-29 17:07:42,2022-04-29 10:36:26.000,3.0,,,dfinity/quill,,https://github.com/dfinity/quill,Apache-2.0,test-release,,,,,,,,,,744.0,,,,,,,,,,,,,,,,,,,,
2216,,stx,zone-file-py,https://github.com/stacks-network/zone-file-py,DNS Zone File Converter.,others,13,False,78.0,,47.0,25.0,19.0,12.0,7.0,21.0,11.0,,30.0,5.0,2016-03-09 15:33:54,2020-12-11 21:21:43.000,2018-03-26 20:15:11,2016-03-17 23:40:07.000,3.0,,,blockstack/zone-file-py,,https://github.com/stacks-network/zone-file-py,MIT,0.1.5,29.0,,,,,,,,,,,,,,,,,,,zone-file,https://pypi.org/project/zone-file,2016-03-17 23:40:07,25.0,,,1.0,,,,stacks-network/zone-file-py
2217,,rose,curve25519-voi,https://github.com/oasisprotocol/curve25519-voi,High-performance Curve25519/ristretto255 for Go.,others,13,False,299.0,12.0,47.0,,10.0,19.0,,82.0,11.0,19.0,436.0,1.0,2021-01-04 14:14:37,2022-03-28 07:52:55.000,2022-03-28 07:52:52,,3.0,,,oasisprotocol/curve25519-voi,,https://github.com/oasisprotocol/curve25519-voi,BSD-3-Clause,,436.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2218,,bond,barnbridge-frontend,https://github.com/BarnBridge/barnbridge-frontend,BarnBridge is a risk tokenizing protocol. It allows hedging yield sensitivity and price volatility by accessing debt..,others,13,False,1485.0,,47.0,,37.0,15.0,83.0,523.0,1.0,2.0,,18.0,2020-09-04 10:48:49,2022-02-25 20:44:25.000,2022-02-21 16:08:44,2022-02-03 14:20:17.000,3.0,,,BarnBridge/barnbridge-frontend,,https://github.com/BarnBridge/barnbridge-frontend,Apache-2.0,6.5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2219,,dvpn,desktop-client,https://github.com/sentinel-official/desktop-client,This is the official repository of the Sentinel Desktop Client which interfaces with the entire Sentinel Network.,others,13,False,135.0,,47.0,2513.0,10.0,7.0,10.0,37.0,4.0,5.0,,3.0,2019-06-25 10:08:12,2021-06-02 21:30:08.000,2021-06-02 10:41:40,2021-06-02 21:30:08.000,3.0,,,sentinel-official/desktop-client,,https://github.com/sentinel-official/desktop-client,Apache-2.0,0.3.4,,,,,,,,,,65354.0,,,,,,,,,,,,,,,,,,,,
2220,,jse,JSEcoin/platform,https://github.com/JSEcoin/platform,"Platform agnostic core - Web, Desktop, Mobile.",others,13,False,505.0,,47.0,414.0,33.0,25.0,21.0,14.0,,15.0,,5.0,2018-05-25 12:26:54,2022-03-25 21:57:56.000,2019-12-12 09:20:37,,3.0,,,JSEcoin/platform,,https://github.com/JSEcoin/platform,GPL-3.0,,,,,,,,,,,20303.0,,,,,,,,,,,,,,,,,,,,
2221,,hive,hivemind,https://github.com/openhive-network/hivemind,Hive API server (offloads most API calls from hived) implemented using Python+SQL.,others,13,False,3523.0,,46.0,,29.0,7.0,,1.0,,,,32.0,2021-04-14 21:57:29,2022-05-30 12:05:16.000,2021-11-09 08:46:56,,3.0,,,openhive-network/hivemind,,https://github.com/openhive-network/hivemind,MIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2222,,rose,oasis-ethwasi-runtime,https://github.com/oasislabs/oasis-ethwasi-runtime,Runtime environment for Oasis services and EVM smart contracts.,others,13,False,1274.0,,46.0,,7.0,17.0,,674.0,90.0,264.0,,26.0,2018-04-06 00:23:19,2022-05-24 20:56:20.000,2021-03-23 14:34:52,,3.0,,,oasislabs/oasis-ethwasi-runtime,,https://github.com/oasislabs/oasis-ethwasi-runtime,GPL-3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
