,group,group_id,name,homepage,description,category,projectrank,show,commit_count,recent_commit_count,star_count,monthly_downloads,fork_count,watchers_count,release_count,pr_count,open_issue_count,closed_issue_count,dependent_project_count,contributor_count,created_at,updated_at,last_commit_pushed_at,latest_stable_release_published_at,projectrank_placing,labels,trending,github_id,github_url,license,latest_stable_release_number,github_dependent_project_count,github_release_downloads
3835,,xdata,monoplasma,https://github.com/streamr-dev/monoplasma,Unidirectional payment distribution channel with monotonically increasing balances (now obsolete).,others,8,False,280.0,,40.0,,13.0,18.0,,30.0,,1.0,4.0,9.0,2018-11-20 16:15:51,2021-05-09 22:42:40,2020-06-01 12:17:51,,3.0,,,streamr-dev/monoplasma,https://github.com/streamr-dev/monoplasma,AGPL-3.0,,4.0,
3836,,push,push-mobile-app,https://github.com/ethereum-push-notification-service/push-mobile-app,React Native App of PUSH.,others,8,False,288.0,,39.0,,6.0,6.0,,36.0,1.0,6.0,,8.0,2020-04-23 07:09:02,2023-02-03 08:16:25,2022-11-01 19:25:47,,3.0,,,ethereum-push-notification-service/push-mobile-app,https://github.com/ethereum-push-notification-service/push-mobile-app,,,,
3837,,age,Agenor,https://github.com/AgenorCore/Agenor,,others,8,False,7.0,,39.0,254.0,9.0,8.0,1.0,,4.0,1.0,,,2021-04-06 01:52:29,2021-05-05 15:38:52,2021-05-05 15:38:46,2021-04-08 14:57:16,3.0,,,AgenorCore/Agenor,https://github.com/AgenorCore/Agenor,MIT,1.0.0,,5598.0
3838,,zksync,v2-testnet-contracts,https://github.com/matter-labs/v2-testnet-contracts,,others,8,False,46.0,11.0,39.0,,12.0,9.0,,12.0,2.0,2.0,56.0,2.0,2022-02-16 13:29:09,2023-02-08 15:15:10,2023-02-08 15:15:10,,3.0,,,matter-labs/v2-testnet-contracts,https://github.com/matter-labs/v2-testnet-contracts,,,56.0,
3839,,matic,ethindia-workshop,https://github.com/maticnetwork/ethindia-workshop,,others,8,False,46.0,,38.0,,51.0,34.0,,29.0,6.0,,,4.0,2019-07-30 06:43:01,2023-01-23 23:49:05,2020-01-28 15:38:21,,3.0,,,maticnetwork/ethindia-workshop,https://github.com/maticnetwork/ethindia-workshop,,,,
3840,,snt,nim-web3,https://github.com/status-im/nim-web3,,others,8,False,152.0,12.0,38.0,,13.0,17.0,,61.0,16.0,4.0,,15.0,2018-12-21 17:24:26,2023-02-01 15:49:09,2023-02-01 15:48:53,,3.0,,,status-im/nim-web3,https://github.com/status-im/nim-web3,,,,
3841,,hbot,streamlit-apps,https://github.com/hummingbot/streamlit-apps,Market analysis for High Frequency Trading.,others,8,False,30.0,4.0,38.0,,15.0,5.0,,5.0,2.0,,,3.0,2022-06-17 19:15:31,2022-11-23 01:00:46,2022-11-23 01:00:32,,3.0,,,hummingbot/streamlit-apps,https://github.com/hummingbot/streamlit-apps,Apache-2.0,,,
3842,,c20,c20-withdraw-dapp,https://github.com/cryptotwenty/c20-withdraw-dapp,Front end application that allows easy withdrawal using web3.,others,8,False,40.0,,37.0,,12.0,21.0,,36.0,2.0,,,4.0,2017-09-17 15:11:40,2022-12-07 12:16:25,2020-03-12 13:05:11,,3.0,,,cryptotwenty/c20-withdraw-dapp,https://github.com/cryptotwenty/c20-withdraw-dapp,,,,
3843,,slnd,solend-sdk,https://github.com/solendprotocol/solend-sdk,,others,8,False,124.0,,37.0,,23.0,2.0,,30.0,2.0,,93.0,9.0,2022-01-10 23:50:34,2022-10-13 18:59:33,2022-10-13 18:59:33,,3.0,,,solendprotocol/solend-sdk,https://github.com/solendprotocol/solend-sdk,,,93.0,
3844,,ubi,dao,https://github.com/DemocracyEarth/dao,Minimal Quadratic Voting DAO.,others,8,False,336.0,,37.0,,14.0,4.0,,3.0,1.0,1.0,,16.0,2019-11-04 20:35:57,2022-05-31 15:38:15,2020-06-17 09:12:55,,3.0,,,DemocracyEarth/dao,https://github.com/DemocracyEarth/dao,MIT,,,
3845,,mob,mc-oblivious,https://github.com/mobilecoinfoundation/mc-oblivious,ORAM and related for Intel SGX enclaves.,others,8,False,24.0,,37.0,,6.0,21.0,1.0,47.0,2.0,2.0,,4.0,2021-03-09 06:55:03,2023-01-20 23:45:07,2022-10-14 18:07:27,2022-03-11 23:56:34,3.0,,,mobilecoinfoundation/mc-oblivious,https://github.com/mobilecoinfoundation/mc-oblivious,,2.2.0,,
3846,,stc,xtor,https://github.com/starcoinorg/xtor,async actor framework.,others,8,False,42.0,,37.0,,4.0,9.0,,6.0,1.0,4.0,,3.0,2022-04-27 10:14:47,2022-05-30 08:16:06,2022-05-30 08:16:06,,3.0,,,starcoinorg/xtor,https://github.com/starcoinorg/xtor,MIT,,,
3847,,bnb,canonical-upgradeable-bep20,https://github.com/bnb-chain/canonical-upgradeable-bep20,Implement upgradeable bep20 contract.,others,8,False,21.0,,37.0,,29.0,15.0,,6.0,1.0,,,2.0,2020-09-27 13:31:15,2022-09-14 19:55:36,2021-06-08 03:01:10,,3.0,,,bnb-chain/canonical-upgradeable-bep20,https://github.com/bnb-chain/canonical-upgradeable-bep20,Apache-2.0,,,
3848,,bts,awesome-bitshares,https://github.com/bitshares/awesome-bitshares,A curated list of awesome resources for the BitShares Blockchain.,others,8,False,247.0,7.0,36.0,,17.0,8.0,,95.0,4.0,10.0,,13.0,2019-02-15 08:46:59,2023-02-05 20:07:20,2023-02-05 20:07:20,,3.0,,,bitshares/awesome-bitshares,https://github.com/bitshares/awesome-bitshares,,,,
3849,,bis,Bismuth,https://github.com/bismuthfoundation/Bismuth,[Released] Core Node of Bismuth - The first Python blockchain protocol and platform.,others,8,False,379.0,,36.0,11.0,15.0,8.0,13.0,17.0,,1.0,,9.0,2019-04-30 01:05:00,2022-10-16 05:58:44,2022-09-25 09:15:10,2019-11-30 18:43:20,3.0,,,bismuthfoundation/Bismuth,https://github.com/bismuthfoundation/Bismuth,GPL-3.0,4.4.0.9,,498.0
3850,,2key,2key/contracts,https://github.com/2key/contracts,2key smart contracts architecture.,others,8,False,7887.0,,36.0,,11.0,12.0,,110.0,5.0,1.0,,17.0,2018-04-09 13:30:35,2023-01-14 00:37:57,2021-08-04 13:05:34,,3.0,,,2key/contracts,https://github.com/2key/contracts,,,,
3851,,ccd,Concordium-Free-Open-Grants-Program,https://github.com/Concordium/Concordium-Free-Open-Grants-Program,Concordium Free & Open Grants Program aims to power innovative opensource applications in the Concordium Ecosystem.,others,8,False,158.0,,36.0,,19.0,5.0,,11.0,,1.0,,12.0,2021-07-05 01:14:55,2022-09-06 10:44:18,2022-07-14 11:49:06,,3.0,,,Concordium/Concordium-Free-Open-Grants-Program,https://github.com/Concordium/Concordium-Free-Open-Grants-Program,Apache-2.0,,,
3852,,bnb,csharp-sdk,https://github.com/bnb-chain/csharp-sdk,Binance DEX C# SDK.,others,8,False,66.0,,36.0,,18.0,4.0,,1.0,,,,,2019-05-09 09:42:14,2022-06-10 08:00:59,2019-04-29 13:54:49,,3.0,,,bnb-chain/csharp-sdk,https://github.com/bnb-chain/csharp-sdk,MIT,,,
3853,,dodo,dodoex_v2_subgraph,https://github.com/DODOEX/dodoex_v2_subgraph,Subgraphs to index data for DODOEX V2.,others,8,False,261.0,,36.0,,14.0,3.0,,7.0,,2.0,,3.0,2020-11-26 18:10:49,2022-10-28 02:48:25,2022-10-28 02:48:20,,3.0,,,DODOEX/dodoex_v2_subgraph,https://github.com/DODOEX/dodoex_v2_subgraph,MIT,,,
3854,,btc,rust-simplicity,https://github.com/ElementsProject/rust-simplicity,,others,8,False,308.0,47.0,35.0,,6.0,5.0,,53.0,7.0,2.0,,3.0,2019-09-17 15:22:07,2023-02-07 19:43:05,2023-01-18 15:26:33,,3.0,,,ElementsProject/rust-simplicity,https://github.com/ElementsProject/rust-simplicity,,,,
3855,,btc,btcsim,https://github.com/btcsuite/btcsim,,others,8,False,80.0,,35.0,,27.0,10.0,,90.0,10.0,9.0,,10.0,2014-05-28 18:18:11,2022-01-01 23:02:07,2017-10-06 18:22:50,,3.0,,,btcsuite/btcsim,https://github.com/btcsuite/btcsim,ISC,,,
3856,,gno,cow-dex-solver,https://github.com/gnosis/cow-dex-solver,,others,8,False,86.0,7.0,35.0,,23.0,5.0,16.0,38.0,2.0,1.0,,9.0,2021-11-15 11:37:31,2022-11-28 14:00:21,2022-11-25 11:13:57,2022-11-28 14:00:21,3.0,,,gnosis/cow-dex-solver,https://github.com/gnosis/cow-dex-solver,,0.18.0,,
3857,,gno,1155-to-20,https://github.com/gnosis/1155-to-20,ERC 1155 to ERC 20 converter.,others,8,False,56.0,,35.0,,11.0,4.0,,20.0,8.0,1.0,4.0,5.0,2020-07-01 19:59:21,2022-12-11 19:26:07,2021-09-21 15:55:22,,3.0,,,gnosis/1155-to-20,https://github.com/gnosis/1155-to-20,LGPL-3.0,,4.0,
3858,,hns,hdns,https://github.com/handshake-org/hdns,Handshake-capable DNS module for node.js.,others,8,False,54.0,,35.0,,7.0,15.0,,2.0,2.0,,20.0,3.0,2018-03-20 16:46:21,2022-02-12 18:36:37,2022-02-12 18:35:13,,3.0,,,handshake-org/hdns,https://github.com/handshake-org/hdns,,,20.0,
3859,,vite,soliditypp,https://github.com/vitelabs/soliditypp,"Solidity++, a smart contract programming language that extends Ethereum Solidity by adding asynchronous semantics..",others,8,False,72.0,,35.0,,6.0,4.0,1.0,11.0,2.0,4.0,,3.0,2021-01-29 05:57:48,2023-01-24 19:54:29,2022-03-03 19:44:29,,3.0,,,vitelabs/soliditypp,https://github.com/vitelabs/soliditypp,GPL-3.0,,,
3860,,ibxc,ibax.iov2,https://github.com/IBAX-io/ibax.iov2,IBAX official website.,others,8,False,152.0,13.0,35.0,,11.0,2.0,,15.0,1.0,,,5.0,2021-11-04 03:28:46,2022-12-26 11:25:51,2022-12-26 11:25:51,,3.0,,,IBAX-io/ibax.iov2,https://github.com/IBAX-io/ibax.iov2,,,,
3861,,cml,dab,https://github.com/cardano-foundation/dab,Decentralized applicaton backend for Cardano.,others,8,False,74.0,,35.0,,8.0,9.0,1.0,14.0,2.0,5.0,,4.0,2022-01-11 10:49:13,2022-06-07 08:59:23,2022-06-07 08:59:22,2022-03-24 11:20:03,3.0,,,cardano-foundation/dab,https://github.com/cardano-foundation/dab,Apache-2.0,0.1,,
3862,,sushi,bentobox-strategies,https://github.com/sushiswap/bentobox-strategies,Repository for BentoBox strategy implementations.,others,8,False,38.0,,34.0,,13.0,5.0,,13.0,1.0,,,,2021-09-15 17:37:11,2022-04-16 21:39:32,2022-02-02 12:05:32,,3.0,,,sushiswap/bentobox-strategies,https://github.com/sushiswap/bentobox-strategies,MIT,,,
3863,,klay,kaikas-tutorial,https://github.com/klaytn/kaikas-tutorial,Kaikas tutorial repository to send Klaytns various types of transactions!.,others,8,False,17.0,2.0,34.0,,25.0,10.0,,43.0,32.0,,,4.0,2020-03-19 01:08:57,2023-01-18 00:53:19,2023-01-18 00:53:19,,3.0,,,klaytn/kaikas-tutorial,https://github.com/klaytn/kaikas-tutorial,MIT,,,
3864,,miota,poc-ipfs,https://github.com/iotaledger/poc-ipfs,Demonstration of combining IOTA with IPFS for data storage.,others,8,False,119.0,,34.0,,14.0,35.0,,26.0,2.0,9.0,,4.0,2019-01-21 07:01:01,2022-12-14 05:04:20,2021-05-25 15:39:40,,3.0,,,iotaledger/poc-ipfs,https://github.com/iotaledger/poc-ipfs,,,,
3865,,mngo,market-maker-ts,https://github.com/blockworks-foundation/market-maker-ts,Mango Markets V3 Market Maker Bot.,others,8,False,53.0,,34.0,,21.0,5.0,,7.0,1.0,1.0,,5.0,2021-11-26 16:21:05,2022-08-18 22:48:59,2022-07-06 19:35:19,,3.0,,,blockworks-foundation/market-maker-ts,https://github.com/blockworks-foundation/market-maker-ts,MIT,,,
3866,,imx,immutable/platform-contracts,https://github.com/immutable/platform-contracts,Smart Contracts for Gods Unchained.,others,8,False,974.0,,34.0,,12.0,17.0,,119.0,2.0,,,10.0,2019-10-22 12:01:14,2023-02-03 20:18:10,2021-05-27 04:18:15,,3.0,,,immutable/platform-contracts,https://github.com/immutable/platform-contracts,,,,
3867,,br,BoHr,https://github.com/BOHRweb/BoHr,Bohr open source code.,others,8,False,15.0,,34.0,203.0,21.0,5.0,6.0,,2.0,1.0,,2.0,2021-01-13 10:04:11,2022-06-24 08:59:58,2022-06-24 08:13:35,2022-06-24 08:59:59,3.0,,,BOHRweb/BoHr,https://github.com/BOHRweb/BoHr,,1.0.5,,4885.0
3868,,mailchain,goreleaser-xcgo,https://github.com/mailchain/goreleaser-xcgo,Docker container to do cross compilation for mailchain.,others,8,False,33.0,,34.0,,11.0,3.0,10.0,1.0,2.0,1.0,,2.0,2019-04-27 13:45:57,2022-01-31 12:14:48,2022-01-31 12:14:47,2020-12-12 11:22:43,3.0,,,mailchain/goreleaser-xcgo,https://github.com/mailchain/goreleaser-xcgo,MIT,0.11.0,,
3869,,bnb,bsc-use-wallet,https://github.com/bnb-chain/bsc-use-wallet,useWallet() All-in-one solution to connect a dapp to an Ethereum provider.,others,8,False,72.0,,34.0,,27.0,1.0,,1.0,,,,9.0,2020-10-20 09:55:27,2021-04-08 15:30:42,2020-12-04 10:39:20,,3.0,,,bnb-chain/bsc-use-wallet,https://github.com/bnb-chain/bsc-use-wallet,MIT,,,
3870,,near,awesome-near,https://github.com/near/awesome-near,"Curated list of resources: examples, libraries, projects.",others,8,False,116.0,1.0,33.0,,5.0,13.0,,61.0,11.0,,,13.0,2020-02-16 03:22:19,2023-02-02 15:51:32,2023-02-02 15:51:32,,3.0,,,near/awesome-near,https://github.com/near/awesome-near,MIT,,,
3871,,link,chainlink-automation-templates,https://github.com/smartcontractkit/chainlink-automation-templates,Real-world sample projects using Chainlink Automation.,others,8,False,131.0,3.0,33.0,,3.0,5.0,,105.0,2.0,21.0,,5.0,2022-03-30 07:49:42,2023-01-31 15:12:54,2023-01-31 15:12:54,,3.0,,,smartcontractkit/chainlink-automation-templates,https://github.com/smartcontractkit/chainlink-automation-templates,,,,
3872,,rmrk,substra-hooks,https://github.com/rmrk-team/substra-hooks,Substrate Polkadot.js React Hooks.,others,8,False,128.0,,33.0,,6.0,4.0,1.0,6.0,6.0,2.0,3.0,8.0,2021-11-05 17:50:27,2022-10-28 16:36:12,2022-10-28 16:33:41,2021-12-14 14:29:09,3.0,,,rmrk-team/substra-hooks,https://github.com/rmrk-team/substra-hooks,MIT,@substra-hooks/core@0.0.29,3.0,
3873,,tomo,dex-smart-contract,https://github.com/tomochain/dex-smart-contract,,others,8,False,104.0,,33.0,,21.0,7.0,,29.0,,,,2.0,2018-10-26 09:49:19,2022-12-08 15:24:39,2019-03-18 08:57:35,,3.0,,,tomochain/dex-smart-contract,https://github.com/tomochain/dex-smart-contract,MIT,,,
3874,,mcb,mai-protocol-v3,https://github.com/mcdexio/mai-protocol-v3,Smart contracts of MCDEX v3 Perpetual.,others,8,False,730.0,,33.0,,15.0,7.0,1.0,3.0,2.0,,,10.0,2021-05-21 06:14:17,2022-01-12 06:41:31,2021-12-02 03:24:56,2021-07-15 08:17:54,3.0,,,mcdexio/mai-protocol-v3,https://github.com/mcdexio/mai-protocol-v3,,0.0.11,,
3875,,op,OPerating-manual,https://github.com/ethereum-optimism/OPerating-manual,OPerating Manual of the Optimism Collective. https://optimism.io/vision.,others,8,False,10.0,2.0,33.0,,8.0,6.0,6.0,14.0,1.0,,,3.0,2022-05-30 18:58:52,2023-01-30 16:26:02,2023-01-30 16:26:02,2022-09-29 19:34:01,3.0,,,ethereum-optimism/OPerating-manual,https://github.com/ethereum-optimism/OPerating-manual,,0.2.1,,
3876,,atom,CosmWasm/testnets,https://github.com/CosmWasm/testnets,Information on all public CosmWasm testnets.,others,8,False,281.0,,32.0,,17.0,3.0,,118.0,2.0,38.0,,13.0,2020-07-24 18:27:01,2022-09-24 14:03:48,2022-07-17 21:16:17,,3.0,,,CosmWasm/testnets,https://github.com/CosmWasm/testnets,,,,
3877,,1inch,gDAI.io,https://github.com/1inch/gDAI.io,"gDAI - Gas less DAI transfers by using GSN, Fulcrum and KyberNetwork.",others,8,False,82.0,,32.0,,10.0,4.0,,11.0,1.0,,,3.0,2019-09-07 01:55:34,2021-12-10 12:53:34,2021-12-10 12:53:34,,3.0,,,1inch/gDAI.io,https://github.com/1inch/gDAI.io,MIT,,,
3878,,vet,vechain/docs,https://github.com/vechain/docs,Everything you need to know about VeChainThor.,others,8,False,153.0,1.0,32.0,,48.0,10.0,,102.0,10.0,5.0,,10.0,2019-09-10 09:18:47,2022-12-21 04:10:08,2022-12-21 04:08:50,,3.0,,,vechain/docs,https://github.com/vechain/docs,,,,
3879,,klay,awesome-klaytn,https://github.com/klaytn/awesome-klaytn,This page introduces all links related to Klaytns core development and ecosystem.,others,8,False,99.0,12.0,32.0,,18.0,14.0,,22.0,,,,13.0,2022-03-24 03:19:47,2023-02-01 16:29:08,2023-02-01 16:29:08,,3.0,,,klaytn/awesome-klaytn,https://github.com/klaytn/awesome-klaytn,,,,
3880,,flow,developer-grants,https://github.com/onflow/developer-grants,Grants for developers that contribute to the broader developer ecosystem.,others,8,False,23.0,,32.0,,11.0,14.0,,,89.0,53.0,,2.0,2022-04-20 20:31:55,2022-09-27 16:18:33,2022-09-27 16:18:33,,3.0,,,onflow/developer-grants,https://github.com/onflow/developer-grants,Apache-2.0,,,
3881,,chai,dpack,https://github.com/dapphub/dpack,simple lockfile for your dapps addresses and artifacts.,others,8,False,47.0,,32.0,,8.0,8.0,,31.0,10.0,20.0,11.0,5.0,2021-09-07 13:02:34,2022-08-12 13:38:26,2022-08-12 13:38:26,,3.0,,,dapphub/dpack,https://github.com/dapphub/dpack,,,11.0,
3882,,sake,sakeswap-protocol,https://github.com/Sakeswap/sakeswap-protocol,Sakeswap smart contracts.,others,8,False,84.0,,32.0,,22.0,3.0,,,,,,3.0,2020-09-05 14:00:37,2021-04-28 09:59:40,2021-04-28 09:58:19,,3.0,,,Sakeswap/sakeswap-protocol,https://github.com/Sakeswap/sakeswap-protocol,WTFPL,,,
3883,,ut,py-ulord-api,https://github.com/UlordChain/py-ulord-api,python SDK for the Ulord platform APIs.,others,8,False,115.0,,32.0,,3.0,2.0,,8.0,,,,,2018-04-19 09:12:10,2022-12-08 02:04:13,2018-07-31 03:51:01,,3.0,,,UlordChain/py-ulord-api,https://github.com/UlordChain/py-ulord-api,MIT,,,
3884,,bnb,peg-token-stats,https://github.com/bnb-chain/peg-token-stats,,others,8,False,853.0,55.0,32.0,,27.0,18.0,,6.0,1.0,2.0,,2.0,2020-10-09 11:41:47,2023-01-09 16:32:16,2023-01-05 01:11:59,,3.0,,,bnb-chain/peg-token-stats,https://github.com/bnb-chain/peg-token-stats,,,,
3885,,aave,ethlondon-flash,https://github.com/aave/ethlondon-flash,Flashy workshop.,others,8,False,7.0,,31.0,,13.0,3.0,,13.0,2.0,,,3.0,2020-02-28 17:48:20,2023-01-24 01:30:13,2020-03-03 16:56:44,,3.0,,,aave/ethlondon-flash,https://github.com/aave/ethlondon-flash,MIT,,,
3886,,waves,waves-browser-bus,https://github.com/wavesplatform/waves-browser-bus,,others,8,False,109.0,,31.0,,7.0,10.0,,26.0,3.0,1.0,102.0,9.0,2018-06-28 12:35:16,2023-01-04 19:43:56,2022-03-14 11:46:55,,3.0,,,wavesplatform/waves-browser-bus,https://github.com/wavesplatform/waves-browser-bus,,,102.0,
3887,,mina,snark-challenge,https://github.com/MinaProtocol/snark-challenge,Coda + Dekrypt: The SNARK Challenge - Reference Material.,others,8,False,167.0,,31.0,,28.0,31.0,,10.0,1.0,2.0,,9.0,2019-04-05 18:57:22,2022-03-27 14:17:08,2019-07-20 21:29:38,,3.0,,,MinaProtocol/snark-challenge,https://github.com/MinaProtocol/snark-challenge,,,,
3888,,xyo,papers-xyonetwork,https://github.com/XYOracleNetwork/papers-xyonetwork,,others,8,False,202.0,,31.0,,9.0,24.0,,28.0,3.0,6.0,,12.0,2018-01-22 18:16:42,2021-09-13 20:36:51,2021-09-13 20:36:48,,3.0,,,XYOracleNetwork/papers-xyonetwork,https://github.com/XYOracleNetwork/papers-xyonetwork,LGPL-3.0,,,
3889,,pnt,dapp-proof-of-identity,https://github.com/provable-things/dapp-proof-of-identity,Porvables Proof-of-Identity Dapp + eWallet.,others,8,False,9.0,,31.0,,21.0,10.0,,47.0,29.0,1.0,,3.0,2017-05-26 12:04:08,2023-01-12 06:08:29,2019-06-26 16:09:50,,3.0,,,provable-things/dapp-proof-of-identity,https://github.com/provable-things/dapp-proof-of-identity,MIT,,,
3890,,nest,NEST-PVM-V1.0,https://github.com/NEST-Protocol/NEST-PVM-V1.0,Probability Virtual Machine (PVM) for NEST.,others,8,False,304.0,35.0,31.0,,,3.0,,,,,,2.0,2022-07-11 06:46:48,2023-02-02 10:16:52,2023-01-18 03:26:21,,3.0,,,NEST-Protocol/NEST-PVM-V1.0,https://github.com/NEST-Protocol/NEST-PVM-V1.0,GPL-3.0,,,
3891,,swingby,BEP20Token,https://github.com/SwingbyProtocol/BEP20Token,BEP20 token contract with ERC900 functions for time-locked node bonding.,others,8,False,71.0,,31.0,,21.0,6.0,,1.0,1.0,,,1.0,2020-09-08 09:47:17,2021-04-19 12:21:00,2021-04-19 12:20:33,,3.0,,,SwingbyProtocol/BEP20Token,https://github.com/SwingbyProtocol/BEP20Token,MIT,,,
3892,,gyfi,gyrostable/core,https://github.com/gyrostable/core,"Gyroscope, a fully-backed stablecoin with algorithmic price bounding and all-weather reserves. Testnet core.",others,8,False,163.0,,31.0,,5.0,9.0,,3.0,,6.0,4.0,3.0,2020-11-03 17:03:47,2021-12-30 16:03:14,2021-12-30 16:03:13,,3.0,,,gyrostable/core,https://github.com/gyrostable/core,,,4.0,
3893,,xtt-b20,xtt,https://github.com/xtblock/xtt,XTblock Token - Smart Contracts.,others,7,False,51.0,,849.0,,60.0,42.0,,3.0,12.0,1.0,,2.0,2021-03-01 13:26:51,2022-07-05 06:58:50,2021-08-25 14:12:52,,3.0,,,xtblock/xtt,https://github.com/xtblock/xtt,,,,
3894,,nest,NEST-Oracle-V4.0,https://github.com/NEST-Protocol/NEST-Oracle-V4.0,The NEST Oracle Smart Contract 4.0 is a solidity smart contract implementation of NEST Protocol which provide a unique..,others,7,False,95.0,1.0,405.0,,5.0,27.0,,1.0,1.0,,,2.0,2021-10-09 07:49:43,2022-11-28 03:19:44,2022-11-28 03:19:21,,3.0,,,NEST-Protocol/NEST-Oracle-V4.0,https://github.com/NEST-Protocol/NEST-Oracle-V4.0,GPL-3.0,,,
3895,,gamma,awesome-uniswap-v3,https://github.com/GammaStrategies/awesome-uniswap-v3,A curated list of awesome Uniswap v3 resources.,others,7,False,28.0,,371.0,,46.0,14.0,,8.0,,,,2.0,2021-05-31 22:37:06,2022-03-07 13:06:59,2022-02-28 02:57:00,,3.0,,,GammaStrategies/awesome-uniswap-v3,https://github.com/GammaStrategies/awesome-uniswap-v3,,,,
3896,,sol,solana-season,https://github.com/solana-labs/solana-season,,others,7,False,50.0,,337.0,,32.0,61.0,,4.0,6.0,1.0,,6.0,2021-04-22 15:24:19,2021-06-22 16:09:58,2021-06-22 16:09:58,,3.0,,,solana-labs/solana-season,https://github.com/solana-labs/solana-season,,,,
3897,,rss3,RSS3-Protocol,https://github.com/NaturalSelectionLabs/RSS3-Protocol,RSS3 is a next-generation feed standard that aims to support efficient and decentralized information distribution.,others,7,False,48.0,,264.0,,15.0,11.0,,5.0,4.0,14.0,,5.0,2021-05-09 11:12:17,2022-03-25 23:09:12,2022-03-04 02:34:57,,3.0,,,NaturalSelectionLabs/RSS3-Protocol,https://github.com/NaturalSelectionLabs/RSS3-Protocol,,,,
3898,,num,community-support,https://github.com/numbersprotocol/community-support,This is a channel for Numbers community to report issues or open feature requests.,others,7,False,6.0,,222.0,,5.0,8.0,,,77.0,153.0,,1.0,2021-11-01 06:50:26,2022-10-25 08:23:13,2022-10-25 08:23:13,,3.0,,,numbersprotocol/community-support,https://github.com/numbersprotocol/community-support,,,,
3899,,jb,bcgame-crash,https://github.com/bc-game-project/bcgame-crash,bcgame-crash.,others,7,False,8.0,,205.0,,79.0,62.0,,5.0,20.0,7.0,,1.0,2019-11-06 05:31:08,2021-05-31 07:12:45,2020-06-19 10:11:19,,3.0,,,bc-game-project/bcgame-crash,https://github.com/bc-game-project/bcgame-crash,,,,
3900,,cryp,smart-contract-audits,https://github.com/solidproof/smart-contract-audits,,others,7,False,878.0,2.0,191.0,,40.0,19.0,,1.0,29.0,4.0,,1.0,2021-06-01 21:52:32,2022-12-21 15:23:20,2022-11-11 11:33:04,,3.0,,,solidproof/smart-contract-audits,https://github.com/solidproof/smart-contract-audits,,,,
3901,,wrx,wazirx-api,https://github.com/WazirX/wazirx-api,Wazirx API documentation.,others,7,False,15.0,,188.0,,33.0,24.0,,10.0,25.0,1.0,,3.0,2018-09-11 12:54:12,2021-11-18 10:47:15,2021-11-18 10:46:38,,3.0,,,WazirX/wazirx-api,https://github.com/WazirX/wazirx-api,,,,
3902,,matic,maticnetwork/whitepaper,https://github.com/maticnetwork/whitepaper,Matic whitepaper.,others,7,False,82.0,,183.0,,37.0,13.0,,26.0,6.0,1.0,,8.0,2018-06-12 06:04:51,2021-07-27 10:52:51,2020-06-01 17:14:09,,3.0,,,maticnetwork/whitepaper,https://github.com/maticnetwork/whitepaper,,,,
3903,,xlm,awesome-stellar,https://github.com/stellar/awesome-stellar,"A curated list of Stellar applications, blog posts, educational resources, tools, and more.",others,7,False,146.0,,152.0,,18.0,22.0,,19.0,4.0,2.0,,14.0,2019-07-18 17:49:12,2021-11-18 22:14:33,2020-10-01 19:10:49,,3.0,,,stellar/awesome-stellar,https://github.com/stellar/awesome-stellar,,,,
3904,,sol,obsolete-spl-zk-token,https://github.com/solana-labs/obsolete-spl-zk-token,Obsolete - dont use.,others,7,False,333.0,,144.0,,13.0,31.0,,94.0,2.0,2.0,,3.0,2021-08-13 20:22:31,2022-02-22 17:29:27,2022-02-22 17:29:22,,3.0,,,solana-labs/obsolete-spl-zk-token,https://github.com/solana-labs/obsolete-spl-zk-token,,,,
3905,,ens,ensdomains/governance,https://github.com/ensdomains/governance,,others,7,False,56.0,,140.0,,37.0,8.0,,6.0,1.0,7.0,,3.0,2021-09-14 01:04:05,2022-12-22 21:58:24,2022-06-29 11:52:08,,3.0,,,ensdomains/governance,https://github.com/ensdomains/governance,,,,
3906,,uni,sybil-list,https://github.com/Uniswap/sybil-list,List of verified mappings from Ethereum addresses to social profiles.,others,7,False,8.0,3.0,139.0,,58.0,12.0,,8.0,1.0,,,3.0,2020-11-30 01:09:33,2022-12-06 17:52:13,2022-12-06 17:52:13,,3.0,,,Uniswap/sybil-list,https://github.com/Uniswap/sybil-list,,,,
3907,,yfi,yearn-security,https://github.com/yearn/yearn-security,Security contacts and disclosure reports.,others,7,False,74.0,2.0,138.0,,39.0,24.0,,62.0,,4.0,,13.0,2020-09-25 18:44:33,2022-11-22 14:20:52,2022-11-22 14:20:52,,3.0,,,yearn/yearn-security,https://github.com/yearn/yearn-security,,,,
3908,,space,developer-resource,https://github.com/thematters/developer-resource,Developer resource for Matters community.,others,7,False,57.0,2.0,134.0,,7.0,14.0,,9.0,38.0,110.0,,2.0,2020-01-18 02:51:21,2022-11-16 00:09:52,2022-11-16 00:09:52,,3.0,,,thematters/developer-resource,https://github.com/thematters/developer-resource,Apache-2.0,,,
3909,,btc,scriptless-scripts,https://github.com/ElementsProject/scriptless-scripts,Documentation about scriptless scripts.,others,7,False,50.0,,130.0,,22.0,31.0,,24.0,5.0,1.0,,8.0,2017-10-30 13:28:50,2022-01-26 20:49:26,2022-01-26 20:50:30,,3.0,,,ElementsProject/scriptless-scripts,https://github.com/ElementsProject/scriptless-scripts,,,,
