,group,group_id,name,homepage,description,category,projectrank,show,commit_count,recent_commit_count,star_count,monthly_downloads,fork_count,watchers_count,release_count,pr_count,open_issue_count,closed_issue_count,dependent_project_count,contributor_count,created_at,updated_at,last_commit_pushed_at,latest_stable_release_published_at,projectrank_placing,labels,trending,github_id,npm_id,github_url,license,latest_stable_release_number,github_dependent_project_count,npm_url,npm_latest_release_published_at,npm_monthly_downloads,go_id,maven_id,github_release_downloads,maven_url,maven_latest_release_published_at,go_url,go_latest_release_published_at,go_dependent_project_count,cargo_id,cargo_url,cargo_latest_release_published_at,cargo_dependent_project_count,cargo_monthly_downloads,cargo_total_downloads,pypi_id,conda_id,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,npm_dependent_project_count,maven_dependent_project_count
1986,,poa,posdao-contracts,https://github.com/poanetwork/posdao-contracts,"Smart contracts for POSDAO (Proof of Stake Decentralized Autonomous Organization consensus), a DPOS consensus..",others,11,False,577,4.0,90,,35.0,12,9.0,41.0,6.0,15.0,,7.0,2018-11-07 07:28:17.000,2022-01-05 08:19:24.000,2022-01-05 08:19:21.000,2021-03-19 11:03:26.000,3,,,poanetwork/posdao-contracts,,https://github.com/poanetwork/posdao-contracts,,0.2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1987,,miota,android-wallet-app,https://github.com/iotaledger/android-wallet-app,IOTA Android Wallet Application.,others,11,False,116,,89,6.0,52.0,16,6.0,17.0,44.0,117.0,,13.0,2016-11-26 20:06:36.000,2021-08-16 03:01:00.000,2018-05-31 13:43:48.000,2017-12-16 00:50:59.000,3,,,iotaledger/android-wallet-app,,https://github.com/iotaledger/android-wallet-app,GPL-3.0,0.9.109,,,,,,,325.0,,,,,,,,,,,,,,,,,,,,,,
1988,,dos,DOSNetwork/core,https://github.com/DOSNetwork/core,"Core Protocols, Libraries and Off-chain Clients.",others,11,False,914,2.0,88,4.0,11.0,8,20.0,124.0,2.0,5.0,,12.0,2018-05-22 06:22:10.000,2021-10-12 09:11:26.000,2021-10-12 09:11:26.000,2021-06-04 14:36:22.000,3,,,DOSNetwork/core,,https://github.com/DOSNetwork/core,MIT,1.0.4-m,,,,,github.com/dosnetwork/core,,163.0,,,https://pkg.go.dev/github.com/dosnetwork/core,2021-06-04 14:31:08.000,,,,,,,,,,,,,,,,,,
1989,,nkn,nnet,https://github.com/nknorg/nnet,"nnet: a fast, scalable, and developer-friendly p2p overlay network stack.",others,11,False,131,,86,,25.0,19,,35.0,,,34.0,2.0,2018-10-12 01:41:50.000,2021-12-03 05:12:41.000,2021-05-16 00:05:34.000,,3,,,nknorg/nnet,,https://github.com/nknorg/nnet,Apache-2.0,,28.0,,,,github.com/nknorg/nnet,,,,,https://pkg.go.dev/github.com/nknorg/nnet,2021-11-10 09:42:05.592,6.0,,,,,,,,,,,,,,,,,
1990,,bnb,bsc-snapshots,https://github.com/binance-chain/bsc-snapshots,,others,11,False,136,58.0,84,,30.0,49,,6.0,37.0,52.0,,7.0,2021-05-14 02:26:31.000,2022-01-07 00:47:38.000,2022-01-07 00:47:37.000,,3,,,binance-chain/bsc-snapshots,,https://github.com/binance-chain/bsc-snapshots,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991,,ada,ouroboros-high-assurance,https://github.com/input-output-hk/ouroboros-high-assurance,High-assurance implementation of the Ouroboros protocol family.,others,11,False,651,,81,,13.0,22,,103.0,35.0,97.0,,6.0,2017-04-18 12:56:48.000,2021-06-14 21:26:59.000,2021-06-14 20:23:28.000,,3,,,input-output-hk/ouroboros-high-assurance,,https://github.com/input-output-hk/ouroboros-high-assurance,MIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1992,,eos,chainbase,https://github.com/EOSIO/chainbase,Snapshot of Last Open Source version of Chainbase from Steem.,others,11,False,220,,78,,72.0,40,,77.0,5.0,2.0,,20.0,2017-05-04 15:11:36.000,2022-01-04 14:44:45.000,2020-03-06 17:56:17.000,,3,,,EOSIO/chainbase,,https://github.com/EOSIO/chainbase,MIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1993,,mir,terra-web-app,https://github.com/Mirror-Protocol/terra-web-app,Mirror Protocol App for web browsers.,others,11,False,340,8.0,75,,53.0,6,,10.0,13.0,3.0,,3.0,2020-09-13 11:38:47.000,2022-01-03 10:05:23.000,2021-11-15 13:09:24.000,,3,,,Mirror-Protocol/terra-web-app,,https://github.com/Mirror-Protocol/terra-web-app,Apache-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1994,,foam,chanterelle,https://github.com/f-o-a-m/chanterelle,Chanterelle -- a more functional truffle.,others,11,False,221,,75,,12.0,14,32.0,78.0,14.0,40.0,,8.0,2018-03-19 23:41:35.000,2021-12-16 19:01:23.000,2021-07-16 16:08:07.000,2021-07-14 16:25:11.000,3,,,f-o-a-m/chanterelle,,https://github.com/f-o-a-m/chanterelle,,6.0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995,,rbn,ribbon-frontend,https://github.com/ribbon-finance/ribbon-frontend,Frontend for ribbon.finance.,others,11,False,371,67.0,73,,27.0,5,,327.0,2.0,3.0,,10.0,2020-10-11 00:36:18.000,2022-01-07 16:33:10.000,2022-01-05 04:13:12.000,,3,,,ribbon-finance/ribbon-frontend,,https://github.com/ribbon-finance/ribbon-frontend,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1996,,dos,DOSNetwork/smart-contracts,https://github.com/DOSNetwork/smart-contracts,On-chain system contracts and examples.,others,11,False,219,,73,,9.0,7,8.0,25.0,3.0,9.0,,8.0,2018-11-03 21:10:33.000,2021-09-27 16:38:30.000,2021-09-27 16:38:30.000,2021-06-04 14:33:56.000,3,,,DOSNetwork/smart-contracts,,https://github.com/DOSNetwork/smart-contracts,MIT,1.0.4-m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997,,hns,hs-miner,https://github.com/handshake-org/hs-miner,Mining infrastructure for handshake.,others,11,False,222,,72,20.0,14.0,20,11.0,9.0,8.0,16.0,1.0,7.0,2018-03-07 18:59:01.000,2021-09-29 07:45:32.000,2020-02-02 07:05:40.000,2019-05-03 01:42:31.845,3,,,handshake-org/hs-miner,hs-miner,https://github.com/handshake-org/hs-miner,MIT,0.0.10,1.0,https://www.npmjs.com/package/hs-miner,2019-05-03 01:42:31.845,20.0,,,,,,,,,,,,,,,,,,,,,,,,,
1998,,grin,grin-pm,https://github.com/mimblewimble/grin-pm,Grin project management resources and docs.,others,11,False,633,,72,,34.0,19,,250.0,40.0,142.0,,16.0,2018-10-09 16:43:28.000,2021-06-11 22:07:37.000,2021-03-29 18:22:55.000,,3,,,mimblewimble/grin-pm,,https://github.com/mimblewimble/grin-pm,Apache-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,,eth,ethereum-console,https://github.com/ethereum/ethereum-console,Commandline console for Ethereum nodes.,others,11,False,48,,71,19.0,36.0,14,9.0,14.0,7.0,2.0,5.0,6.0,2016-03-01 12:11:53.000,2021-04-22 23:50:50.000,2018-03-19 19:48:24.000,2018-03-19 19:48:40.025,3,,,ethereum/ethereum-console,ethereum-console,https://github.com/ethereum/ethereum-console,MIT,1.0.4,4.0,https://www.npmjs.com/package/ethereum-console,2018-03-19 19:48:40.025,19.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,
2000,,atom,testnets,https://github.com/cosmos/testnets,Cosmos Testnets.,others,11,False,463,,70,,112.0,31,,247.0,31.0,32.0,,86.0,2018-04-22 18:47:37.000,2021-09-01 19:36:52.000,2021-01-22 11:40:04.000,,3,,,cosmos/testnets,,https://github.com/cosmos/testnets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,,iotx,halogrants,https://github.com/iotexproject/halogrants,Apply for a IoTeX Halo Grant. Help build the IoTeX ecosystem!.,others,11,False,175,8.0,69,,49.0,17,,52.0,30.0,7.0,,15.0,2020-04-16 23:10:13.000,2021-12-14 13:09:54.000,2021-11-07 16:18:53.000,,3,,,iotexproject/halogrants,,https://github.com/iotexproject/halogrants,MIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,,gxc,gxchain-wallet,https://github.com/gxchain/gxchain-wallet,GXC Wallet for mobile.,others,11,False,495,22.0,69,,38.0,22,,33.0,3.0,15.0,,15.0,2017-12-01 06:42:21.000,2021-12-13 09:46:44.000,2021-12-13 09:42:17.000,,3,,,gxchain/gxchain-wallet,,https://github.com/gxchain/gxchain-wallet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,,dnt,district-ui-graphql,https://github.com/district0x/district-ui-graphql,district UI module for GraphQL integration.,others,11,False,38,,68,,5.0,8,13.0,9.0,3.0,3.0,,6.0,2018-03-29 07:19:07.000,2020-08-13 20:41:41.000,2020-07-08 12:19:46.000,2020-07-07 15:39:36.000,3,,,district0x/district-ui-graphql,,https://github.com/district0x/district-ui-graphql,EPL-1.0,1.0.13,,,,,,district0x:district-ui-graphql,,https://search.maven.org/artifact/district0x/district-ui-graphql,2020-07-07 15:39:36.000,,,,,,,,,,,,,,,,,,,,
2004,,xno,nano-work-server,https://github.com/nanocurrency/nano-work-server,A dedicated work server for the Nano cryptocurrency.,others,11,False,80,,67,48.33333333333333,35.0,18,8.0,26.0,2.0,7.0,,14.0,2018-05-07 02:33:23.000,2021-07-21 17:28:49.000,2021-07-21 17:28:44.000,2020-08-31 15:31:36.000,3,,,nanocurrency/nano-work-server,,https://github.com/nanocurrency/nano-work-server,BSD-3-Clause,V0.3.0,,,,,,,593.0,,,,,,nano-work-server,https://crates.io/crates/nano-work-server,2018-12-12 19:27:37.064,,17.333333333333332,2228.0,,,,,,,,,,,
2005,,poa,poa-network-consensus-contracts,https://github.com/poanetwork/poa-network-consensus-contracts,"Main repository for POADAO consensus. Includes contracts for Initial Ceremony, Governance, Management of Validators.",others,11,False,396,,67,,48.0,10,3.0,146.0,13.0,63.0,,6.0,2017-11-28 06:42:33.000,2021-08-04 01:12:20.000,2020-03-31 06:44:16.000,2018-10-24 11:50:26.000,3,,,poanetwork/poa-network-consensus-contracts,,https://github.com/poanetwork/poa-network-consensus-contracts,GPL-3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006,,hns,handshake-org.github.io,https://github.com/handshake-org/handshake-org.github.io,Handshake developer documentation site.,others,11,False,321,1.0,66,,46.0,28,,102.0,15.0,28.0,,26.0,2018-06-05 20:18:39.000,2021-11-26 18:41:58.000,2021-11-26 18:39:46.000,,3,,,handshake-org/handshake-org.github.io,,https://github.com/handshake-org/handshake-org.github.io,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,,etc,ECIPs,https://github.com/ethereumclassic/ECIPs,,others,11,False,1021,5.0,64,,47.0,32,,272.0,55.0,124.0,,75.0,2018-12-08 15:03:41.000,2022-01-07 17:01:14.000,2022-01-07 17:01:14.000,,3,,,ethereumclassic/ECIPs,,https://github.com/ethereumclassic/ECIPs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,,band,pylibra,https://github.com/bandprotocol/pylibra,A Python client for Libra network.,others,11,False,39,,62,26.0,16.0,8,18.0,11.0,8.0,5.0,2.0,5.0,2019-07-03 14:16:38.000,2021-06-01 23:55:24.000,2019-08-24 17:22:59.000,2019-07-26 01:04:29.000,3,,,bandprotocol/pylibra,,https://github.com/bandprotocol/pylibra,MIT,0.1.10,2.0,,,,,,,,,,,,,,,,,,pylibra,,https://pypi.org/project/pylibra,2019-07-26 01:04:29.000,,26.0,,,,,
2009,,ada,cardano-crypto,https://github.com/input-output-hk/cardano-crypto,,others,11,False,240,,61,,32.0,55,,61.0,9.0,10.0,,14.0,2017-02-08 18:16:55.000,2021-12-13 06:14:12.000,2021-05-18 22:17:19.000,,3,,,input-output-hk/cardano-crypto,,https://github.com/input-output-hk/cardano-crypto,MIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,,dnt,graphql-query,https://github.com/district0x/graphql-query,Clojure(Script) graphql query generation.,others,11,False,96,,61,,6.0,3,7.0,5.0,4.0,1.0,,10.0,2018-03-20 17:02:35.000,2020-02-25 13:37:27.000,2019-06-04 11:37:15.000,2020-02-09 21:41:46.000,3,,,district0x/graphql-query,,https://github.com/district0x/graphql-query,EPL-1.0,1.0.6,,,,,,district0x:graphql-query,,https://search.maven.org/artifact/district0x/graphql-query,2020-02-09 21:41:46.000,,,,,,,,,,,,,,,,,,,,
2011,,xvg,nodejs-verge,https://github.com/vergecurrency/nodejs-verge,a nodejs client for VERGE.,others,11,False,36,4.0,59,,23.0,20,,11.0,9.0,3.0,5.0,8.0,2016-01-23 08:41:11.000,2021-12-03 22:46:48.000,2021-12-03 22:46:40.000,,3,,,vergecurrency/nodejs-verge,,https://github.com/vergecurrency/nodejs-verge,MIT,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,,snt,nim-json-rpc,https://github.com/status-im/nim-json-rpc,Nim library for implementing JSON-RPC clients and servers.,others,11,False,526,11.0,59,,12.0,16,,91.0,19.0,18.0,,19.0,2018-03-01 13:17:26.000,2022-01-08 19:39:30.000,2022-01-08 19:39:29.000,,3,,,status-im/nim-json-rpc,,https://github.com/status-im/nim-json-rpc,Apache-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,,tpt,Mobile-SDK,https://github.com/TP-Lab/Mobile-SDK,"Android and iOS native SDK, developer can use this sdk to pull up TokenPocket wallet and do actions such as token..",others,11,False,158,4.0,59,,31.0,10,,4.0,4.0,6.0,,7.0,2018-09-12 08:35:10.000,2022-01-05 22:53:25.000,2021-12-02 02:38:12.000,,3,,,TP-Lab/Mobile-SDK,,https://github.com/TP-Lab/Mobile-SDK,MIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,,atom,relayer-archive,https://github.com/cosmos/relayer-archive,An example of a server side IBC relayer to be used for Game of Zones and beyond.,others,11,False,268,,58,0.0,29.0,11,4.0,72.0,12.0,41.0,,58.0,2020-01-09 17:10:53.000,2020-10-27 16:36:27.000,2020-10-27 16:36:26.000,2020-04-30 13:51:25.000,3,,,cosmos/relayer-archive,,https://github.com/cosmos/relayer-archive,,0.3.0,,,,,,,15.0,,,,,,,,,,,,,,,,,,,,,,
2015,,miota,hub,https://github.com/iotaledger/hub,,others,11,False,298,,58,0.0,23.0,18,7.0,176.0,43.0,88.0,,11.0,2018-04-18 17:09:03.000,2021-05-07 11:48:07.000,2021-05-07 10:09:56.000,2021-05-07 11:47:26.000,3,,,iotaledger/hub,,https://github.com/iotaledger/hub,Apache-2.0,1.4.4,,,,,,,24.0,,,,,,,,,,,,,,,,,,,,,,
2016,,celr,cBridge-node,https://github.com/celer-network/cBridge-node,Celer cBridge relay node implementation in Golang.,others,11,False,67,4.0,56,15.0,13.0,13,11.0,11.0,7.0,3.0,,4.0,2021-07-08 07:32:02.000,2021-11-04 03:30:01.000,2021-11-04 03:30:01.000,2021-10-10 09:00:57.000,3,,,celer-network/cBridge-node,,https://github.com/celer-network/cBridge-node,GPL-3.0,1.0.11,,,,,,,75.0,,,,,,,,,,,,,,,,,,,,,,
2017,,ult,utoken,https://github.com/ultiledger/utoken,"A mobile wallet which support Ripple, Stellar and other popular blockchain networks.",others,11,False,275,,56,2.0,12.0,9,13.0,69.0,9.0,88.0,,15.0,2018-11-29 02:38:36.000,2021-10-06 03:10:22.000,2020-07-07 10:13:08.000,2020-05-18 07:48:46.000,3,,,ultiledger/utoken,,https://github.com/ultiledger/utoken,Apache-2.0,2.1.3,,,,,,,108.0,,,,,,,,,,,,,,,,,,,,,,
2018,,stx,radiks-server,https://github.com/blockstack/radiks-server,A server for indexing data in decentralized applications.,others,11,False,122,,55,,17.0,15,,44.0,8.0,11.0,63.0,5.0,2018-11-04 23:06:55.000,2021-10-12 20:03:09.000,2020-07-29 15:23:56.000,,3,,,blockstack/radiks-server,,https://github.com/blockstack/radiks-server,MIT,,63.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,,clny,colonyStarter,https://github.com/JoinColony/colonyStarter,Boilerplates and examples.,others,11,False,596,,55,,24.0,18,,80.0,10.0,31.0,,10.0,2018-06-02 17:52:39.000,2020-08-05 11:34:07.000,2020-08-05 11:34:06.000,,3,,,JoinColony/colonyStarter,,https://github.com/JoinColony/colonyStarter,MIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,,wcfg,precise-proofs,https://github.com/centrifuge/precise-proofs,A library to generate merkle proofs for complex data structures.,others,11,False,69,,55,,25.0,20,,64.0,4.0,32.0,5.0,10.0,2018-03-27 22:54:22.000,2021-03-19 16:15:00.000,2021-03-19 16:14:58.000,,3,,,centrifuge/precise-proofs,,https://github.com/centrifuge/precise-proofs,MIT,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,,near,stakewars,https://github.com/nearprotocol/stakewars,Stake Wars leaderboard and place to report issues.,others,11,False,339,,54,,263.0,20,,619.0,34.0,111.0,,121.0,2019-10-14 18:42:03.000,2021-03-17 16:03:29.000,2020-12-09 15:45:15.000,,3,,,nearprotocol/stakewars,,https://github.com/nearprotocol/stakewars,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,,srm,swap,https://github.com/project-serum/swap,Swap on the Serum Order Book.,others,11,False,14,3.0,52,33.0,45.0,5,4.0,7.0,12.0,1.0,,2.0,2021-04-30 05:12:17.000,2021-12-10 04:41:13.000,2021-12-10 04:41:13.000,2021-11-23 19:00:51.000,3,,,project-serum/swap,,https://github.com/project-serum/swap,Apache-2.0,0.4.1,,,,,,,33.0,,,,,,serum-swap,https://crates.io/crates/serum-swap,2021-08-09 09:18:22.699,,30.0,290.0,,,,,,,,,,,
2023,,sol,governance-ui,https://github.com/solana-labs/governance-ui,,others,11,False,605,239.0,51,,61.0,6,,218.0,7.0,8.0,,23.0,2021-08-16 23:37:34.000,2022-01-08 10:42:19.000,2022-01-08 02:49:55.000,,3,,,solana-labs/governance-ui,,https://github.com/solana-labs/governance-ui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,,flow,flip-fest,https://github.com/onflow/flip-fest,A backlog of all the available tasks to complete for Flows FLIP Fest.,others,11,False,226,135.0,51,,41.0,10,,82.0,32.0,6.0,,42.0,2021-09-03 22:32:24.000,2021-11-24 20:35:23.000,2021-11-24 20:35:03.000,,3,,,onflow/flip-fest,,https://github.com/onflow/flip-fest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,,crv,curve-crypto-contract,https://github.com/curvefi/curve-crypto-contract,Guess what.,others,11,False,532,131.0,51,,17.0,13,1.0,9.0,,,,3.0,2021-01-23 13:05:20.000,2022-01-03 10:24:26.000,2022-01-03 10:24:22.000,2021-06-16 22:15:51.000,3,,,curvefi/curve-crypto-contract,,https://github.com/curvefi/curve-crypto-contract,,1.0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,,egld,sc-dex-rs,https://github.com/ElrondNetwork/sc-dex-rs,Smart contracts for a decentralized exchange written in Rust.,others,11,False,733,36.0,50,,12.0,15,,183.0,4.0,50.0,,5.0,2021-02-26 14:57:25.000,2022-01-07 14:57:50.000,2021-10-22 15:07:52.000,,3,,,ElrondNetwork/sc-dex-rs,,https://github.com/ElrondNetwork/sc-dex-rs,GPL-3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2027,,miota,industry-marketplace,https://github.com/iotaledger/industry-marketplace,The worlds first autonomous and decentralized Industry Marketplace.,others,11,False,743,,48,,13.0,30,,107.0,13.0,10.0,,10.0,2019-05-22 13:22:53.000,2021-12-27 14:00:09.000,2021-03-23 20:39:42.000,,3,,,iotaledger/industry-marketplace,,https://github.com/iotaledger/industry-marketplace,Apache-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2028,,ark,deployer,https://github.com/ArkEcosystem/deployer,"A small deployment script for ARK Chains, that lets you create your own blockchain in minutes.",others,11,False,201,,48,,39.0,14,,92.0,5.0,72.0,,14.0,2018-01-18 11:32:39.000,2021-07-15 01:09:43.000,2021-07-15 01:09:42.000,,3,,,ArkEcosystem/deployer,,https://github.com/ArkEcosystem/deployer,MIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2029,,trb,TellorCore,https://github.com/tellor-io/TellorCore,Mineable Token to provide Oracle Data.,others,11,False,510,,48,6.0,9.0,13,7.0,84.0,2.0,51.0,,9.0,2019-03-19 12:51:37.000,2021-05-11 03:03:46.000,2021-01-06 14:58:33.000,2021-02-02 19:44:25.000,3,,,tellor-io/TellorCore,tellorcore,https://github.com/tellor-io/TellorCore,MIT,2.6,,https://www.npmjs.com/package/tellorcore,2019-10-28 17:59:35.520,6.0,,,,,,,,,,,,,,,,,,,,,,,,,
2030,,adx,wallet,https://github.com/AmbireTech/wallet,"Ambire Wallet: A full featured non-custodial DeFi wallet that combines power, security and ease of use.",others,11,False,2195,2195.0,48,,2.0,5,,,,,,7.0,2021-12-12 16:47:54.000,2022-01-05 06:24:11.000,2022-01-05 06:14:10.000,,3,,,AmbireTech/wallet,,https://github.com/AmbireTech/wallet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2031,,theta,theta-infrastructure-ledger-explorer,https://github.com/thetatoken/theta-infrastructure-ledger-explorer,Explorer for the Theta Ledger.,others,11,False,818,6.0,47,,17.0,24,,17.0,9.0,7.0,,7.0,2018-03-05 18:39:22.000,2021-12-20 19:42:11.000,2021-12-20 19:41:01.000,,3,,,thetatoken/theta-infrastructure-ledger-explorer,,https://github.com/thetatoken/theta-infrastructure-ledger-explorer,MIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2032,,qtum,qtumjs,https://github.com/qtumproject/qtumjs,Qtum DApp JavaScript Library.,others,11,False,170,,47,,27.0,12,,19.0,11.0,5.0,110.0,4.0,2017-11-16 01:51:20.000,2021-10-05 22:17:47.000,2020-11-13 04:10:52.000,,3,,,qtumproject/qtumjs,,https://github.com/qtumproject/qtumjs,,,110.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2033,,xcash,xcash-dpops,https://github.com/X-CASH-official/xcash-dpops,Delegated-Proof-of-Private-Stake: First DPoS implementation on a Monero-based coin.,others,11,False,1840,13.0,47,,17.0,15,,32.0,3.0,29.0,,13.0,2018-12-30 02:20:40.000,2022-01-08 17:21:08.000,2021-12-03 02:23:32.000,,3,,,X-CASH-official/xcash-dpops,,https://github.com/X-CASH-official/xcash-dpops,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2034,,nkn,nkn-tunnel,https://github.com/nknorg/nkn-tunnel,Tunnel tcp through NKN client.,others,11,False,72,,46,23.0,16.0,3,27.0,36.0,2.0,2.0,3.0,3.0,2020-01-11 05:33:39.000,2021-08-23 16:55:59.000,2021-08-23 16:55:58.000,2020-10-17 01:37:16.000,3,,,nknorg/nkn-tunnel,,https://github.com/nknorg/nkn-tunnel,Apache-2.0,0.3.0,2.0,,,,github.com/nknorg/nkn-tunnel,,550.0,,,https://pkg.go.dev/github.com/nknorg/nkn-tunnel,2021-08-23 16:55:58.000,1.0,,,,,,,,,,,,,,,,,
2035,,omni,omniexplorer,https://github.com/OmniLayer/omniexplorer,Block Explorer for Omni Protocol.,others,11,False,1346,,46,,46.0,9,,382.0,2.0,75.0,,3.0,2018-01-22 20:22:03.000,2021-11-23 19:43:48.000,2021-05-17 16:16:43.000,,3,,,OmniLayer/omniexplorer,,https://github.com/OmniLayer/omniexplorer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2036,,atom,chain-registry,https://github.com/cosmos/chain-registry,,others,11,False,194,152.0,45,,56.0,14,,101.0,32.0,16.0,,38.0,2021-05-25 21:21:23.000,2022-01-09 05:06:59.000,2022-01-09 05:06:57.000,,3,,,cosmos/chain-registry,,https://github.com/cosmos/chain-registry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2037,,bzz,swap-swear-and-swindle,https://github.com/ethersphere/swap-swear-and-swindle,"Contracts for Swap, Swear and Swindle. Swap is a protocol for p2p accounting. This is the basis for Swarms..",others,11,False,330,4.0,45,,21.0,22,,87.0,11.0,48.0,,5.0,2017-07-13 16:56:20.000,2021-12-17 13:48:57.000,2021-12-17 13:48:49.000,,3,,,ethersphere/swap-swear-and-swindle,,https://github.com/ethersphere/swap-swear-and-swindle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2038,,pond,OpenWeaver,https://github.com/marlinprotocol/OpenWeaver,FIBRE now available for your favourite chain. Deploy relay networks in minutes!.,others,11,False,1949,17.0,45,0.0,11.0,12,1.0,81.0,,3.0,,9.0,2020-02-27 10:13:10.000,2022-01-07 16:50:56.000,2022-01-06 05:29:55.000,,3,,,marlinprotocol/OpenWeaver,,https://github.com/marlinprotocol/OpenWeaver,MIT,,,,,,,,16.0,,,,,,,,,,,,,,,,,,,,,,
2039,,qlc,QWallet-Android,https://github.com/qlcchain/QWallet-Android,Q-Wallet is a mobile wallet in the QLC Chain ecosystem which aims to build an open communication resource marketplace..,others,11,False,400,,45,70.0,17.0,16,27.0,23.0,3.0,70.0,,16.0,2017-12-28 09:44:54.000,2021-05-11 03:41:36.000,2021-05-11 03:27:03.000,2021-05-11 03:41:36.000,3,,,qlcchain/QWallet-Android,,https://github.com/qlcchain/QWallet-Android,,2.9.6,,,,,,,3475.0,,,,,,,,,,,,,,,,,,,,,,
2040,,stx,blockstack-ios,https://github.com/blockstack/blockstack-ios,"The Blockstack iOS library for identity, auth and storage.",others,11,False,366,,44,,21.0,17,,29.0,20.0,62.0,,7.0,2018-03-09 16:49:02.000,2020-05-14 14:43:29.000,2020-05-14 14:41:35.000,,3,,,blockstack/blockstack-ios,,https://github.com/blockstack/blockstack-ios,MIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2041,,ren,bridge-v2,https://github.com/renproject/bridge-v2,An easy way to bridge cross-chain assets between blockchains.,others,11,False,1052,14.0,44,,34.0,10,,123.0,8.0,1.0,,3.0,2020-09-14 08:15:41.000,2022-01-07 01:34:38.000,2022-01-03 22:54:08.000,,3,,,renproject/bridge-v2,,https://github.com/renproject/bridge-v2,MIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2042,,ant,deployments,https://github.com/aragon/deployments,Real-world deployments of code powering Aragon organizations to Ethereum networks.,others,11,False,371,152.0,44,,17.0,16,,280.0,8.0,11.0,,18.0,2018-06-15 08:56:25.000,2021-12-23 16:24:11.000,2021-12-23 16:24:11.000,,3,,,aragon/deployments,,https://github.com/aragon/deployments,AGPL-3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2043,,bts,bitshares-mobile-app,https://github.com/bitshares/bitshares-mobile-app,This is the mobile app for bitshares blockchain.,others,11,False,530,,44,18.0,50.0,8,20.0,4.0,2.0,3.0,,4.0,2019-01-23 04:03:42.000,2020-10-13 12:40:07.000,2020-09-13 04:50:26.000,2020-09-13 04:56:26.000,3,,,bitshares/bitshares-mobile-app,,https://github.com/bitshares/bitshares-mobile-app,MIT,6.3,,,,,,,656.0,,,,,,,,,,,,,,,,,,,,,,
2044,,ddd,cashbox,https://github.com/scryinfo/cashbox,,others,11,False,2116,,44,,7.0,7,129.0,,18.0,43.0,,7.0,2019-07-20 00:45:35.000,2021-08-16 14:50:47.000,2021-08-16 14:43:10.000,,3,,,scryinfo/cashbox,,https://github.com/scryinfo/cashbox,Apache-2.0,,,,,,github.com/scryinfo/cashbox/demo/grpc_dart/server_go,,,,,https://pkg.go.dev/github.com/scryinfo/cashbox/demo/grpc_dart/server_go,2021-04-24 06:47:25.000,,,,,,,,,,,,,,,,,,
